wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,3327301,0,0,1905,0.082,0.517,0.863,2.9,20.95,2.57,F
,3327321,0,0,1817,0.055,0.522,0.888,-0.4,21.41,4.74,F
,3327331,0,0,1906,0.046,0.510,0901,-4.4,19.45,5.18,F
,3327341,0,0,1813,0.049,0.492,0900,-6.13,17.03,5.75,F
,3327371,0,0,183,0.086,0.466,0904,-0.5,13.81,5.81,F
,3327381,0,0,1873,0.094,0.464,0911,1.2,14.25,4.87,F
,3327391,0,0,1887,0.082,0.466,0904,3.2,16.16,4.36,F
,3327401,0,0,1863,0.086,0.461,0909,4.7,17.10,4.49,F
,3327411,0,0,1888,0.083,0.452,0.907,4.1,18.22,4.68,F
,3327431,0,0,1909,0.090,0.460,0.913,5.9,18.20,6.46,F
,3327451,0,0,1833,0.096,0.487,0.924,3.9,15.62,6.57,F
,3327481,0,0,1893,0.109,0.497,0925,7.60,13.38,4.00,F
,3327531,0,0,1767,0.041,0.494,0933,9.6,12.46,4.23,F
,3327561,0,0,1872,0.030,0.468,0.914,10.38,7.24,4.87,F
,3327571,0,0,1883,0.052,0.448,0917,12.03,7.00,5.44,F
,3327611,0,0,1962,0.121,0.444,0863,18.99,12.42,2.65,F
,3327621,0,0,1872,0.125,0.461,0862,17.62,14.26,2.00,F
,3327671,0,0,1872,0.094,0.483,0902,4.53,9.23,-0.73,F
,332768,0,0,1883,0.101,0.477,0.901,6.2,7.33,-0.77,F
,3327701,0,0,1914,0.111,0.490,0902,11.84,9.26,.33,F
,332775,0,0,1923,0.072,0.499,0.919,7.3,12.08,1.15,F
,3327771,0,0,1808,0.071,0.482,0916,5.45,8.11,1.33,F
,3327781,0,0,1904,0.073,0.476,0907,6.68,6.63,0.49,F
,3327811,0,0,1910,0.077,0.472,0.872,15.9,9.53,-1.00,F
,3327821,0,0,1856,0.067,0.472,0859,15.63,11.55,-1.00,F
,3327831,0,0,1936,0.053,0.476,0856,14.12,14.05,0.02,F
,3327851,0,0,1861,0.042,0.472,0.863,6.82,14.83,.68,F
,3327861,0,0,1867,0.043,0.459,0866,3.13,13.58,3.65,F
,332788,0,0,1893,0.068,0.450,0.868,0.2,10.92,4.10,F
,3327891,0,0,1904,0.087,0.444,0886,0.24,11.42,4.17,F
,3327911,0,0,1841,0.112,0.449,0912,0.76,12.66,2.58,F
,3327941,0,0,1871,0.132,0.427,0942,0.1,13.26,1.10,F
,3327951,0,0,1904,0.133,0.431,0.958,1.8,12.51,1.39,F
,332796,0,0,1918,0.134,0.427,0973,3.3,12.11,0.81,F
,332799,0,0,1941,0.141,0.396,1017,-2.87,0.49,-7.52,F
,3328041,0,0,1787,0.142,0.366,1.026,16.0,-12.79,-20.03,F
,3328061,0,0,2026,0.139,0.396,1013,31.14,-9.22,-24.24,
,3328091,0,0,1838,0.135,0.427,0919,43.7,-24.29,-40.10,F
,3328101,0,0,1883,0.114,0.432,0930,49.07,-26.70,-41.80,F
,3328131,0,0,1935,0.107,0.504,0.849,57.8,-18.4,-38.62,F
,3328151,0,0,1789,0.077,0.550,0806,56.59,-5.92,-33.26,F
,332819,0,0,1748,0.022,0.631,0746,40.6,0.16,-23.37,F
,3328241,0,0,1909,0.038,0.666,0720,21.43,0.60,-11.29,F
,3328261,0,0,187,0.038,0.636,0744,11.14,-0.42,-5.31,F
,3328281,0,0,1849,0.071,0.612,0749,2.35,3.30,3.71,F
,3328311,0,0,188,0.120,0.564,0.761,-7.0,13.76,12.75,F
,3328321,0,0,1853,0.128,0.557,0.785,-8.0,17.61,14.60,F
,3328351,0,0,1858,0.134,0.541,0839,-1289,18.48,12.45,F
,3328371,0,0,185,0.143,0.522,0877,-1460,11.32,7.42,F
,3328381,0,0,187,0.151,0.504,0.883,-1409,9.33,6.16,F
,3328421,0,0,1891,0.157,0.492,0897,-4.87,18.28,8.92,F
,3328471,0,0,1878,0.125,0.477,0943,-4.49,12.03,6.49,F
,3328491,0,0,1875,0.151,0.448,0945,-8.5,-1.90,-4.83,F
,332850,0,0,1865,0.145,0.408,0945,-6.52,-7.89,-5.74,F
,332853,0,0,1806,0.170,0.405,0947,9.98,0.31,-8.59,F
,3328541,0,0,1847,0.172,0.411,0942,12.1,4.57,-8.87,F
,3328561,0,0,1975,0.166,0.417,0970,16.23,2.40,-15.17,F
,332858,0,0,2096,0.127,0.439,1030,18.00,-18.73,-28.38,F
,3328611,0,0,1702,0.142,0.409,1073,28.45,-62.01,-48.12,F
,3328631,0,0,2011,0.175,0.452,1051,44.10,-60.73,-51.77,F
,3328651,0,0,1745,0.202,0.483,1031,58.6,-49.16,-57.95,F
,3328661,0,0,2054,0.215,0.482,1005,66.44,-42.87,-59.92,F
,3328671,0,0,204,0.177,0.488,0969,74.64,-37.06,-61.40,F
,3328681,0,0,189,0.172,0.504,0948,77.2,-34.32,-63.60,F
,3328691,0,0,1825,0.163,0.511,0927,82.50,-31.66,-62.97,F
,3328701,0,0,1790,0.160,0.541,0906,81.23,-30.10,-63.25,F
,3328751,0,0,1535,0.157,0.630,0749,74.23,-26.30,-48.56,F
,3328771,0,0,2021,0.144,0.634,0.728,68.5,-27.81,-49.67,F
,3328781,0,0,1775,0.125,0.633,0.720,66.6,-31.42,-52.68,F
,3328791,0,0,183,0.127,0.638,0721,64.42,-34.12,-50.25,F
,3328801,0,0,1729,0.135,0.666,0699,64.2,-34.48,-46.97,F
,3328831,0,0,1840,0.074,0.644,0696,62.71,-31.72,-42.12,F
,3328851,0,0,1774,0.143,0.675,0605,67.8,-32.91,-37.49,F
,3328861,0,0,2037,0.169,0.705,0587,68.27,-29.03,-35.17,F
,3328871,0,0,1822,0.212,0.735,0528,66.09,-23.48,-34.56,F
,3328881,0,0,1671,0.202,0.785,0532,56.87,-17.42,-34.71,F
,3328911,0,0,1907,0.117,0.724,0.542,34.2,-14.27,-29.09,F
,3328961,0,0,1847,0.094,0.774,0571,27.42,-5.19,-13.13,F
,3328991,0,0,161,0.065,0.781,0613,23.9,-9.49,-15.54,F
,3329011,0,0,1895,0.067,0.827,0640,23.45,-15.37,-14.42,F
,3329041,0,0,2059,0.097,0.849,0637,23.23,-20.0,-9.55,F
,3329061,0,0,1854,0.061,0.872,0.644,16.3,-22.7,-1.52,F
,3329111,0,0,1792,0.089,0.961,0637,22.73,2.94,38.22,F
,3329121,0,0,180,0.090,0.939,0646,21.0,1.06,37.07,F
,3329141,0,0,1805,0.114,0.846,0.600,22.5,-2.50,32.05,F
,3329191,0,0,1716,0.273,0.715,0.416,10.3,7.59,36.49,F
,3329211,0,0,1922,0.375,0.688,0316,6.67,20.10,35.09,F
,3329221,0,0,1961,0.411,0.687,0.265,7.5,31.00,34.16,F
,3329241,0,0,1999,0.445,0.654,0.185,6.3,53.73,30.78,F
,3329251,0,0,2041,0.430,0.631,0.180,6.62,68.36,25.97,F
,3329261,0,0,2037,0.434,0.644,0182,2.7,82.36,1.50,F
,3329271,0,0,1911,0.402,0.625,0172,-1083,88.1,9.73,F
,3329291,0,0,201,0.305,0.543,0243,-17.12,104.94,-7.40,F
,3329321,0,0,2123,0.280,0.615,0396,-5011,114.26,-30.16,F
,3329331,0,0,209,0.254,0.556,0389,-50.80,114.80,-22.79,F
,3329361,0,0,1872,0.140,0.607,0450,-7144,155.6,-26.38,F
,3329371,0,0,1823,0.030,0.589,0491,-98.58,166.89,-26.88,F
,3329391,0,0,1969,-0.010,0.548,0.633,-17.41,192.49,-64.32,F
,3329401,0,0,1943,-0.30,0.465,0.829,-144.74,190.13,-6419,F
,3329421,0,0,1815,-0.11,0.517,1.035,-14.93,155.90,-66.06,F
,3329431,0,0,176,-0.107,0.489,.859,-119.55,154.16,-60.94,F
,332944,0,0,1800,-0.11,0.553,1.025,-111.48,153.16,-59.37,F
,332945,0,0,1794,-0.11,0.580,1.008,-18.52,152.11,-57.60,F
,3329461,0,0,1915,-0.217,0.501,.947,-14.09,151.29,-55.42,F
,3329471,0,0,1845,-0.170,0.492,.910,-17.59,15.31,-53.90,F
,3329481,0,0,168,-0.268,0.380,.000,-159.38,156.45,-55.00,F
,332949,0,0,1686,-0.28,0.365,0.881,-13.27,141.20,-52.93,F
,332950,0,0,2046,-0.31,0.422,.225,-125.33,145.41,-49.81,F
,3329511,0,0,1839,-0.40,0.300,1.105,-126.74,137.38,-46.83,F
,3329521,0,0,1798,-0.412,0.270,.147,-101.94,113.44,-45.89,F
,332954,0,0,1840,-0.44,0.271,1.151,-5.19,67.91,-33.43,F
,3329551,0,0,1804,-0.45,0.324,1.123,-3.87,50.28,-24.7,F
,3329561,0,0,179,-0.428,0.357,1.076,-3.59,39.15,-18.53,F
,3329571,0,0,1910,-0.41,0.381,1.034,-3.99,32.55,-14.07,F
,3329581,0,0,1897,-0.390,0.382,.049,-4.73,35.65,-11.34,F
,3329591,0,0,1825,-0.398,0.353,1.045,-5.73,37.42,-8.73,F
,3329601,0,0,1472,-0.40,0.294,1.051,-61.79,36.62,-5.90,F
,3329611,0,0,1808,-0.39,0.234,1.048,-58.83,35.78,-6.56,F
,332963,0,0,1886,-0.43,0.180,1.108,-3.21,33.44,-13.58,F
,3329641,0,0,1903,-0.46,0.178,1.100,-2.80,24.51,-13.48,F
,3329651,0,0,1639,-0.435,0.187,1.083,-1.75,20.5,-11.64,F
,3329661,0,0,1694,-0.45,0.200,1.092,-1.74,16.84,-9.52,F
,3329671,0,0,1719,-0.49,0.204,.115,-12.45,9.50,-4.77,F
,3329681,0,0,178,-0.501,0.206,.079,-1.60,2.0,2.89,F
,3329691,0,0,1823,-0.485,0.215,.088,-16.00,-2.62,9.88,F
,3329701,0,0,179,-0.468,0.203,.097,-14.78,-5.66,13.20,F
,3329721,0,0,183,-0.372,0.063,.240,-21.70,-13.35,4.54,F
,3329741,0,0,200,-0.369,0.093,.059,-13.33,-16.45,-9.81,F
,3329751,0,0,1893,-0.39,0.100,1.090,-648,-16.13,-8.18,F
,3329761,0,0,199,-0.386,0.100,.087,-0.83,-13.90,-6.32,F
,3329781,0,0,1936,-0.38,0.124,1.064,1030,-3.74,0.74,F
,332979,0,0,2081,-0.36,0.133,1.028,1678,1.52,0.42,F
,3329801,0,0,1961,-0.347,0.140,1.009,1748,3.33,-2.30,F
,3329811,0,0,1961,-0.338,0.153,0.979,1572,3.39,-6.79,F
,3329821,0,0,1947,-0.336,0.155,0.955,1369,3.49,-8.71,F
,3329841,0,0,1920,-0.30,0.156,0.901,1087,4.74,-6.93,F
,3329851,0,0,1949,-0.298,0.159,.885,10.62,6.78,-4.03,F
,3329861,0,0,1872,-0.290,0.174,0.872,9.9,9.30,-0.06,F
,3329871,0,0,1632,-0.274,0.174,0.883,6.0,11.96,4.13,F
,3329881,0,0,1972,-0.286,0.185,.885,4.8,13.47,5.67,F
,3329891,0,0,1893,-0.289,0.184,.902,4.42,14.60,6.13,F
,3329911,0,0,191,-0.28,0.198,.935,10.96,14.03,-0.56,F
,3329921,0,0,2018,-0.275,0.206,.920,12.38,11.10,-6.73,F
,3329931,0,0,1878,-0.27,0.203,0.893,7.7,8.49,-12.04,F
,3329941,0,0,197,-0.311,0.202,.902,1.78,6.37,-13.92,F
,3329961,0,0,1918,-0.345,0.204,.928,-219,2.66,-6.19,F
,3329971,0,0,1944,-0.33,0.205,0.926,-353,3.07,-1.81,F
,3329991,0,0,1685,-0.33,0.205,.911,-11.35,4.9,6.31,F
,3330001,0,0,1936,-0.34,0.193,.920,-17.50,6.60,13.82,F
,3330011,0,0,1999,-0.36,0.199,0.948,-20.09,8.91,26.07,F
,3330021,0,0,1904,-0.366,0.091,.011,-2.03,11.81,35.26,F
,3330031,0,0,186,-0.412,0.168,.062,-13.45,19.3,48.48,F
,3330041,0,0,1808,-0.437,0.202,1.083,3.9,28.05,52.71,F
,3330051,0,0,1791,-0.38,0.201,1.118,2180,37.64,51.47,
,3330061,0,0,1867,-0.32,0.189,1.065,3049,39.07,35.21,F
,333007,0,0,2113,-0.30,0.199,1.010,28.03,35.42,12.33,F
,3330081,0,0,1949,-0.371,0.209,.950,14.04,27.87,-2.65,F
,3330091,0,0,1631,-0.449,0.215,0.974,4.3,11.99,-7.02,F
,333010,0,0,1729,-0.49,0.193,0.965,0.0,-3.46,-0.41,F
,333011,0,0,1859,-0.49,0.211,.961,-3.70,-15.71,10.92,F
,333012,0,0,1917,-0.45,0.200,.979,-3.61,-24.4,21.55,F
,3330131,0,0,1823,-0.38,0.194,0.978,-881,-31.40,25.76,F
,3330141,0,0,1875,-0.34,0.199,0.969,-1.51,-36.15,28.81,F
,3330151,0,0,1769,-0.298,0.135,0.979,-3.92,-39.75,33.33,F
,3330161,0,0,1809,-0.277,0.122,0.981,-3.71,-41.23,38.39,F
,3330171,0,0,2031,-0.279,0.110,.932,-4.16,-39.31,48.2,F
,3330181,0,0,193,-0.111,0.000,.048,-3.70,-31.69,47.85,F
,3330201,0,0,2022,-0.04,-0.090,0.928,-37.25,9.84,20.52,F
,3330211,0,0,1808,-0.09,0.018,.032,-13.13,14.22,4.62,F
,3330221,0,0,1753,-0.15,0.094,.044,-0.16,15.23,2.28,F
,3330241,0,0,1975,-0.20,0.089,0.960,5.7,14.25,-2.70,F
,3330251,0,0,170,-0.310,0.177,.956,-249,9.65,6.89,F
,3330261,0,0,1862,-0.312,0.192,0.972,-837,-2.19,13.64,F
,3330271,0,0,1933,-0.26,0.194,0.969,-1.38,-15.13,10.02,F
,3330291,0,0,1950,-0.226,0.130,1.007,-2.42,-32.38,-3.80,F
,3330301,0,0,2019,-0.245,0.130,0.987,-22.57,-30.74,-6.30,F
,3330311,0,0,1994,-0.26,0.120,.006,-21.73,-27.75,-4.74,F
,3330321,0,0,1782,-0.270,0.111,0.994,-1.59,-26.59,-4.50,F
,3330331,0,0,1821,-0.27,0.126,0.979,-2.55,-28.71,-1.29,F
,333035,0,0,1904,-0.28,0.112,0.969,-3.33,-40.94,4.46,F
,3330381,0,0,1909,-0.15,0.058,.010,-35.51,-54.41,-4.80,F
,3330391,0,0,1770,-0.12,-0.001,1.017,-32.45,-50.50,-8.39,F
,333040,0,0,1652,-0.14,0.016,1.017,-3.77,-43.72,-6.6,F
,3330431,0,0,1951,-0.13,-0.018,0.966,-0.66,-31.66,-4.44,F
,3330451,0,0,1808,-0.11,-0.026,0.949,-1.80,-40.64,-5.95,F
,3330461,0,0,1775,-0.09,-0.030,0.989,-29.97,-40.26,-2.58,F
,3330471,0,0,1691,-0.025,-0.071,1.007,-4.69,-34.65,-1.67,F
,3330491,474,0,1819,0.040,-0.145,1.054,5.77,4.66,-9.26,F
,3330501,577,0,676,0.055,-0.14,1.066,3.83,29.90,-10.7,F
,3330521,560,0,1904,0.05,-0.174,1.048,8.49,69.03,-6.56,F
,3330531,554,0,744,0.078,-0.19,1.088,61.17,8199,-13.03,F
,3330541,534,0,2058,0.04,-0.235,1.081,85.68,99.44,-22.93,F
,3330551,400,0,1918,0.061,-0.11,1.051,00.30,128.75,-22.47,F
,333058,0,0,2096,-0.17,0.039,0.975,130.03,20465,12.84,F
,3330591,0,0,209,-0.28,0.077,0.944,115.81,201.78,23.91,F
,3330601,0,0,1872,-0.45,0.189,0.893,92.61,194.03,40.81,F
,3330611,0,0,1874,-0.50,0.183,0.981,6794,163.36,52.60,F
,3330621,0,0,1916,-0.67,0.097,.178,69.16,122.1,54.34,F
,3330631,0,0,1965,-0.46,0.195,0.975,4038,96.10,39.32,F
,3330641,0,0,1850,-0.491,0.204,.918,22.13,61.4,30.58,F
,3330651,0,0,174,-0.53,0.177,0.961,10.26,32.83,24.54,F
,3330671,0,0,1981,-0.48,0.220,0.914,-2.25,1.76,22.25,F
,3330681,0,0,1794,-0.41,0.181,0.931,-30.74,-8.19,17.88,F
,3330691,0,0,1791,-0.377,0.154,.911,-3.77,-14.74,11.13,F
,3330701,0,0,185,-0.42,0.112,0.932,-40.45,-19.43,7.53,F
,3330711,0,0,1879,-0.355,0.112,.036,-37.73,-3143,7.52,F
,3330721,0,0,2347,-0.32,0.146,0.996,-2.60,-30.85,11.64,F
,3330731,0,0,1833,-0.35,0.159,0.970,-14.38,-22.76,12.86,F
,3330771,317,0,1803,-0.204,-0.03,0.988,-21.16,-9.92,5.9,F
,3330791,436,0,1873,-0.220,0.00,0.963,-13.55,-7.57,6.11,F
,3330801,570,0,1914,-0.234,-0.00,0.954,-13.68,-6.59,2.58,F
,3330811,570,0,1788,-0.50,0.005,0.952,-10.28,-3.14,-1.45,F
,3330821,506,0,1882,-0.310,0.03,0.952,10.45,0.28,1.23,F
,3330831,563,0,1726,-0.295,0.01,0.972,-11.30,4.68,2.17,F
,3330841,611,0,1939,-0.280,0.00,0.984,-8.72,7.52,1.70,
,3330861,606,0,1780,-0.325,0.01,0.958,-7.44,10.39,0.45,F
,3330871,603,0,1920,-0.25,0.053,0.987,15.67,6.57,2.81,F
,3330881,592,0,1931,-0.315,0.03,0.957,-16.72,3.35,3.79,F
,3330891,592,0,1904,-0.63,-0.07,0.977,-16.26,1.95,-0.59,F
,3330901,589,0,1890,-0.91,0.015,0.981,-11.00,-.36,-4.13,F
,3330921,599,0,693,-0.99,0.000,0.990,8.55,1.03,-4.71,F
,3330931,602,0,1999,-0.02,-0.017,0.988,-8.32,1.85,-5.52,F
,3330941,624,0,1863,-0.61,-0.032,1.031,-1.62,-0.12,-8.85,F
,3330961,541,0,744,-0.92,0.035,0.953,5.19,0.78,-8.80,F
,333097,551,0,1687,-0.292,0.02,0.993,-9.44,-045,-8.64,F
,3330981,547,0,039,-0.79,0.004,0.988,-8.35,0.28,-8.53,F
,3330991,588,0,1958,-0.77,-0.01,1.040,-6.34,1.33,-9.19,F
,3331001,646,0,1863,-0.78,-0.046,1.080,-4.06,2.14,-6.59,F
,3331021,661,0,1435,-0.271,-0.08,1.061,-6.06,594,-2.06,F
,3331031,736,0,1921,-0.56,-0.047,1.057,-5.04,2.69,-1.90,F
,3331051,754,0,1955,-0.264,-0.00,0.985,-8.52,-.12,3.29,F
,3331101,855,0,856,-0.57,-0.051,0.980,-3.50,8.98,2.71,F
,3331121,791,0,1872,-0.327,-0.01,1.012,-15.16,.31,6.49,F
,3331131,701,0,1788,-0.55,-0.06,0.995,-11.90,-6.42,3.00,F
,3331161,747,0,1870,-0.237,-0.02,0.965,-17.96,-11.37,770,F
,3331191,787,0,1899,-0.195,-0.16,0.990,-15.90,12.37,5.1,F
,3331201,821,0,919,-0.177,-0.29,1.019,-3.91,21.38,-0.83,F
,3331211,802,0,2108,-0.93,-0.147,1.069,7.20,29.59,-1.86,F
,3331241,743,0,1829,-0.221,-0.11,1.091,10.76,26.52,-3.67,F
,333125,752,0,1937,-0.93,-0.186,1.087,14.85,21.49,-6.51,F
,3331261,782,0,1947,-0.206,-0.10,0.974,11.68,20.28,-4.47,F
,3331271,800,0,1670,-0.240,-0.16,0.962,8.70,19.74,-2.45,F
,3331281,819,0,1885,-0.220,-0.12,0.974,11.94,20.83,-2.50,F
,3331291,883,0,1951,-0.39,-0.174,0.988,17.87,23.88,-2.3,F
,3331321,954,0,1869,-0.271,-0.17,0.972,28.71,24.58,-7.3,F
,333133,948,0,1936,-0.311,-0.08,0.970,25.43,24.19,-8.67,F
,3331341,1020,0,2013,-0301,-0.098,0.97,23.74,19.01,-11.89,F
,3331351,1053,0,1746,-0.310,-0.65,0.991,23.91,15.41,-13.38,F
,3331381,1379,0,1968,-0.275,-0.21,1.003,5.60,851,-22.97,F
,3331391,1476,0,1839,-0.292,-0.67,1.047,9.74,1.15,-18.4,F
,3331431,1626,0,1828,-0.236,-0.32,0.979,16.29,.85,-1.06,F
,3331441,1636,0,1936,-0.287,-0.21,0.92,9.26,10.71,-0.22,F
,3331451,1640,0,1766,-0.246,-0.87,0.947,8.33,8.02,-3.3,F
,3331461,1678,0,2029,-0.238,-0.25,0.917,14.64,8.45,-10.83,F
,3331471,1797,0,1663,-0.232,-0.49,0.906,20.84,11.81,-9.11,F
,3331481,1859,0,2097,-0386,-0.062,0.99,15.46,12.68,-8.42,F
,3331491,1891,0,1936,-0204,-0.113,0.99,17.43,10.33,-11.84,F
,3331501,1990,0,1850,-0.094,-0.73,0.952,12.23,10.37,-13.06,F
,3331531,2145,0,1869,-0.013,-0.21,0.918,6.58,8.11,-6.51,F
,333155,2166,0,1907,-0.498,-0.28,1.085,21.81,1.87,-4.39,F
,3331561,2130,0,1902,-0372,0.091,1.071,18.71,13.71,-13.40,F
,3331581,2128,0,1809,-0493,-0.268,1.07,19.16,-2.94,6.10,F
,3331591,2145,0,1955,-0065,0.152,1.050,2.91,29.06,-7.75,F
,333160,2168,0,1949,-0317,-0.425,0.92,10.30,-0.88,14.83,F
,3331641,2191,0,1706,-0670,-0.303,1.029,29.10,4.16,5.17,F
,3331661,2175,0,1907,-0472,0.203,1.128,17.87,25.45,-13.02,F
,3331671,2166,0,1858,-0.453,-0.20,0.917,26.16,10.87,15.96,F
,333168,2162,0,1840,0.90,0.064,0.937,16.78,13.55,5.52,F
,3331701,2169,0,1815,-0533,-0.523,0.908,23.98,11.37,15.81,F
,3331721,2193,0,1819,-0.146,0.30,1.110,-3.27,30.51,-11.60,F
,3331731,2220,0,1873,-0697,-0.279,1.039,31.66,5.15,1.39,F
,333174,2225,0,1574,-0139,-0.28,0.91,19.45,-3.80,20.36,F
,3331751,2224,0,2001,0.77,0.194,0.976,-10.63,31.07,3.15,F
,333177,2267,0,2058,-0697,-0.398,1.04,40.04,7.58,3.73,F
,3331791,2295,0,2026,0.01,0.120,0.961,-11.71,22.25,3.39,F
,3331801,2301,0,1725,-0224,0.352,1.018,1.94,28.71,-19.86,F
,3331811,2299,0,2027,-0.722,-0.177,0.988,35.65,4.16,-8.15,F
,3331821,2292,0,1795,-0.478,-0.98,0.930,32.07,-14.68,13.13,F
,333183,2293,0,1822,0.085,-0.248,0.930,-2.90,-.19,10.36,F
,3331841,2283,0,1929,0.142,0.33,1.001,-15.68,2.30,-11.08,F
,3331861,2265,0,1888,-0702,-0.267,1.02,34.55,1.39,-0.42,F
,3331901,2280,0,1877,-0350,0.315,1.042,8.85,31.78,-12.44,F
,3331911,2295,0,2000,-0690,-0.265,1.034,39.94,7.82,-1.20,F
,3331941,2320,0,1922,0.95,0.283,0.958,-11.79,29.67,-8.19,F
,3331961,2301,0,1776,-0.667,-0.053,1.031,33.10,10.94,-12.67,F
,3332001,2331,0,1885,0.63,0.399,1.011,-14.06,3.78,-11.78,F
,333201,2323,0,1929,-0424,0.274,1.017,14.61,28.69,-15.00,F
,3332021,2347,0,1904,-0735,-0.264,1.022,35.16,5.65,1.85,F
,3332031,2361,0,1983,-0539,-0.603,0.99,25.52,-7.60,19.27,F
,3332041,2353,0,1625,-0066,-0.422,0.965,-1.09,.26,19.85,F
,3332061,2324,0,1790,-0029,0.440,0.968,-6.40,31.93,-14.82,F
,3332071,2329,0,1893,-0.473,0.23,0.997,17.19,21.71,-1661,F
,3332081,2336,0,1875,-0.714,-0.312,1.040,31.83,-4.51,-4.12,F
,3332091,2342,0,1872,-0.506,-0.37,1.028,22.53,-19.52,1.81,F
,3332101,2337,0,1840,-0.043,-0.31,0.985,0.67,-8.16,15.88,F
,3332111,2339,0,1873,0.40,0.085,0.974,-12.87,15.85,1.81,F
,3332121,2327,0,1851,0.45,0.400,0.947,-6.67,3229,-14.16,F
,333216,2304,0,1694,-0119,-0.390,0.988,-1.01,-2.35,20.49,F
,3332171,2320,0,1941,0.84,0.109,0.958,-14.28,12.87,2.20,F
,333218,2318,0,1826,0.25,0.417,0.977,-4.51,24.23,-16.88,F
,3332201,2333,0,1967,-0697,-0.307,1.048,31.34,-0.15,-6.27,F
,3332231,2350,0,1682,0.234,0.05,0.960,-6.37,2129,2.91,F
,3332281,2357,0,1659,-0095,-0.449,0.972,9.10,-.35,17.62,F
,3332291,2357,0,2017,0.54,0.096,0.977,-3.76,15.26,2.91,F
,3332311,2363,0,1848,-0.419,0.27,1.004,22.49,20.22,-23.54,F
,3332321,2348,0,2224,-0706,-0.259,1.049,37.75,-0.94,-989,F
,3332341,2349,0,1855,-0125,-0.496,1.046,14.62,10.22,15.46,F
