wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,4578191,459,0,1535,0.337,0.223,1.051,16.74,11.39,-9.60,R
,4578201,462,0,2093,0.336,0.227,1.051,15.61,13.62,-9.37,R
,4578211,454,0,1661,0.323,0.224,1.053,12.84,15.41,-9.22,R
,4578221,459,0,1776,0.297,0.224,1.070,9.97,16.22,-6.73,R
,4578231,463,0,1776,0.286,0.210,1.084,8.80,15.19,-2.85,R
,4578241,454,0,1974,0.279,0.213,1.090,8.35,13.70,1.33,R
,4578251,460,0,1619,0.259,0.215,1.098,10.19,10.55,4.89,R
,4578261,469,0,2044,0.243,0.224,1.070,13.52,7.38,7.27,R
,4578271,455,0,1752,0.226,0.229,1.047,17.40,5.59,9.03,R
,4578281,457,0,2149,0.196,0.245,1.019,21.28,5.74,11.09,R
,4578291,464,0,1774,0.174,0.257,0.982,23.42,5.76,12.84,R
,4578301,457,0,1939,0.163,0.261,0.965,21.51,4.64,16.10,R
,4578311,459,0,1683,0.162,0.253,0.958,18.67,3.44,20.52,R
,4578321,458,0,1970,0.168,0.231,0.956,17.40,2.93,23.97,R
,4578331,459,0,1685,0.180,0.204,0.945,17.43,1.57,25.68,R
,4578341,461,0,2045,0.194,0.188,0.922,19.55,-0.50,25.99,R
,4578351,451,0,1811,0.209,0.185,0.913,24.47,-1.43,25.26,R
,4578361,459,0,1996,0.233,0.186,0.886,29.25,0.46,22.84,R
,4578371,464,0,1654,0.245,0.194,0.884,32.93,4.92,21.42,R
,4578381,450,0,2066,0.244,0.196,0.873,36.15,12.19,21.07,R
,4578391,459,0,1714,0.239,0.203,0.879,39.57,19.45,20.75,R
,4578401,459,0,1988,0.217,0.200,0.891,42.30,24.87,20.52,R
,4578411,455,0,1733,0.201,0.195,0.898,45.77,27.54,19.24,R
,4578421,465,0,1905,0.186,0.202,0.905,49.74,27.35,17.99,R
,4578431,457,0,1728,0.182,0.209,0.896,53.13,25.70,17.58,R
,4578441,464,0,2043,0.173,0.229,0.887,56.55,23.62,18.17,R
,4578451,454,0,1598,0.169,0.268,0.891,56.91,22.48,18.28,R
,4578461,459,0,1939,0.176,0.281,0.862,56.56,20.32,18.26,R
,4578471,455,0,1764,0.164,0.296,0.870,53.22,19.16,18.07,R
,4578481,459,0,1988,0.155,0.300,0.882,50.58,19.71,18.92,R
,4578491,461,0,1706,0.152,0.289,0.913,48.45,21.64,18.71,R
,4578501,463,0,1990,0.144,0.271,0.930,47.66,25.83,18.40,R
,4578511,457,0,1934,0.130,0.241,0.951,50.01,30.46,17.04,R
,4578521,457,0,1902,0.096,0.222,0.969,55.25,35.30,15.33,R
,4578531,464,0,1809,0.063,0.201,0.984,62.64,39.94,13.52,R
,4578541,454,0,1911,0.055,0.209,0.959,72.22,43.48,12.43,R
,4578551,466,0,1678,0.059,0.224,0.966,75.72,45.13,12.66,R
,4578561,455,0,1997,0.057,0.260,0.941,79.35,45.61,13.68,R
,4578571,458,0,1671,0.058,0.282,0.937,78.79,48.09,13.36,R
,4578581,453,0,1983,0.062,0.302,0.937,75.74,48.92,11.71,R
,4578591,464,0,1710,0.056,0.305,0.925,72.18,49.28,9.59,R
,4578601,455,0,2124,0.048,0.317,0.923,68.16,48.81,8.04,R
,4578611,464,0,1679,0.040,0.323,0.949,64.79,49.22,7.55,R
,4578621,453,0,1968,0.050,0.315,0.969,62.03,50.58,8.51,R
,4578631,451,0,1735,0.053,0.303,0.977,60.39,53.80,9.70,R
,4578641,456,0,1936,0.038,0.302,0.997,61.48,56.57,11.13,R
,4578651,458,0,1428,0.047,0.299,1.003,63.11,57.99,12.37,R
,4578661,455,0,2201,0.048,0.303,0.990,63.90,57.79,12.69,R
,4578671,461,0,1744,0.046,0.321,0.975,64.87,54.93,12.80,R
,4578681,461,0,1978,0.065,0.349,0.968,64.50,51.12,12.98,R
,4578691,459,0,1744,0.085,0.379,0.950,61.61,47.33,12.83,R
,4578701,455,0,1901,0.104,0.400,0.933,56.53,44.44,12.77,R
,4578711,458,0,1794,0.112,0.417,0.917,52.18,40.72,12.72,R
,4578721,455,0,1859,0.127,0.423,0.889,49.58,38.17,13.01,R
,4578731,462,0,1877,0.123,0.422,0.873,47.42,37.71,12.01,R
,4578741,455,0,2018,0.107,0.415,0.866,46.16,37.97,10.75,R
,4578751,454,0,1938,0.072,0.401,0.859,46.24,40.83,9.35,R
,4578761,459,0,2077,0.035,0.386,0.859,47.86,44.67,7.99,R
,4578771,461,0,1553,-0.004,0.349,0.884,46.39,48.80,7.17,R
,4578781,458,0,1790,-0.028,0.333,0.920,49.06,50.52,7.21,R
,4578791,457,0,1781,-0.015,0.321,0.917,57.05,48.75,6.10,R
,4578801,459,0,1810,0.030,0.344,0.887,65.98,46.73,2.48,R
,4578811,455,0,1766,0.056,0.375,0.797,76.30,46.09,-4.70,R
,4578821,466,0,1911,0.014,0.429,0.810,79.83,44.73,-10.16,R
,4578831,463,0,1535,0.068,0.487,0.762,84.68,46.25,-13.08,R
,4578841,448,0,209,0.036,0.544,0.707,81.57,51.97,-15.09,R
,4578851,458,0,0,0.024,0.572,0.716,75.40,56.54,-14.33,R
,4578861,455,0,432,0.010,0.610,0.747,62.87,58.41,-9.95,R
,4578871,455,0,739,0.009,0.640,0.826,49.78,60.81,-3.90,R
,4578881,468,0,1220,0.037,0.658,0.908,38.58,65.53,-1.14,R
,4578891,457,0,1520,0.006,0.646,0.955,31.89,67.57,-2.68,R
,4578901,452,0,2170,-0.035,0.591,0.966,30.80,62.22,-7.96,R
,4578911,460,0,2636,-0.072,0.578,0.956,33.81,45.79,-10.83,R
,4578921,462,0,3358,-0.066,0.585,0.938,37.83,27.57,-12.13,R
,4578931,459,0,4095,-0.035,0.639,0.907,40.10,12.86,-11.86,R
,4578941,455,0,4095,-0.021,0.712,0.886,37.90,8.99,-11.12,R
,4578951,459,0,4095,-0.002,0.752,0.880,33.78,12.52,-12.16,R
,4578961,460,0,4095,-0.002,0.772,0.881,30.55,19.07,-15.57,R
,4578971,463,0,4095,-0.008,0.776,0.858,29.66,26.26,-15.83,R
,4578981,457,0,4095,-0.024,0.777,0.836,31.51,29.88,-14.50,R
,4578991,460,0,4095,-0.038,0.792,0.833,33.80,31.86,-10.48,R
,4579001,458,0,4095,-0.043,0.816,0.802,34.58,34.64,-5.02,R
,4579011,461,0,4095,-0.048,0.812,0.789,32.22,37.13,-1.75,R
,4579021,455,0,4095,-0.088,0.820,0.808,26.48,38.00,1.27,R
,4579031,457,0,4095,-0.096,0.820,0.795,22.77,35.30,4.63,R
,4579041,455,0,3422,-0.126,0.814,0.810,21.20,30.51,8.55,R
,4579051,450,0,2254,-0.113,0.803,0.815,17.52,25.44,10.34,R
,4579061,455,0,2010,-0.108,0.797,0.826,13.87,21.06,12.17,R
,4579071,464,0,1305,-0.103,0.780,0.828,12.76,17.82,12.46,R
,4579081,459,0,1204,-0.083,0.760,0.829,13.45,17.61,13.59,R
,4579091,458,0,851,-0.082,0.749,0.825,15.02,20.08,15.62,R
,4579101,455,0,1011,-0.089,0.737,0.828,16.47,23.45,18.37,R
,4579111,451,0,701,-0.101,0.727,0.811,16.68,26.83,21.84,R
,4579121,461,0,865,-0.116,0.715,0.809,15.60,28.92,24.98,R
,4579131,454,0,767,-0.121,0.701,0.821,13.28,29.53,27.12,R
,4579141,457,0,880,-0.149,0.686,0.844,8.82,29.01,30.20,R
,4579151,464,0,830,-0.158,0.673,0.862,6.01,26.46,32.37,R
,4579161,457,0,1195,-0.151,0.650,0.886,2.33,21.22,33.49,R
,4579171,457,0,799,-0.148,0.653,0.900,0.87,16.83,34.68,R
