wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,3663421,372,0,1584,0.690,0.232,0.695,6.67,17.01,2.05,R
,3663431,374,0,2091,0.684,0.227,0.692,6.87,18.26,2.25,R
,3663441,374,0,1856,0.684,0.229,0.690,7.16,19.97,2.02,R
,3663451,370,0,1973,0.685,0.224,0.697,7.66,19.96,0.75,R
,3663461,368,0,1764,0.691,0.222,0.692,7.00,18.87,-0.07,R
,3663471,369,0,1971,0.687,0.228,0.709,6.56,18.43,0.89,R
,3663481,372,0,1856,0.686,0.226,0.695,5.43,18.64,2.25,R
,3663491,371,0,2019,0.687,0.232,0.708,4.97,17.36,3.76,R
,3663501,369,0,1731,0.694,0.239,0.704,4.65,17.86,4.26,R
,3663511,370,0,2059,0.694,0.249,0.676,3.75,17.45,5.53,R
,3663521,366,0,1474,0.711,0.267,0.672,1.13,15.22,6.68,R
,3663531,368,0,1958,0.716,0.275,0.666,-0.75,14.89,7.87,R
,3663541,369,0,1842,0.709,0.264,0.660,-3.06,13.65,9.23,R
,3663551,369,0,1955,0.694,0.257,0.676,-6.43,10.61,11.12,R
,3663561,367,0,1616,0.682,0.265,0.668,-9.45,7.59,14.40,R
,3663571,368,0,1859,0.680,0.259,0.675,-12.37,6.69,18.10,R
,3663581,369,0,1535,0.688,0.238,0.660,-16.48,3.45,20.65,R
,3663591,368,0,1902,0.705,0.214,0.669,-20.52,-1.05,21.20,R
,3663601,368,0,1821,0.736,0.184,0.658,-22.19,-2.23,18.66,R
,3663611,369,0,1901,0.762,0.150,0.647,-23.53,-2.68,14.48,R
,3663621,370,0,1488,0.791,0.128,0.644,-21.94,4.12,12.94,R
,3663631,369,0,1939,0.860,0.146,0.610,-24.16,8.23,3.58,R
,3663641,368,0,1897,0.861,0.137,0.607,-25.61,11.24,-6.88,R
,3663651,382,0,2087,0.807,0.144,0.625,-27.35,16.96,-9.32,R
,3663661,370,0,1995,0.775,0.172,0.615,-29.99,20.69,-8.93,R
,3663671,373,0,2498,0.752,0.180,0.647,-37.30,27.25,-5.93,R
,3663681,371,0,2493,0.735,0.196,0.709,-41.18,31.32,-4.93,R
,3663691,368,0,3031,0.728,0.175,0.773,-43.99,32.61,-10.29,R
,3663701,373,0,2605,0.707,0.150,0.865,-42.13,31.35,-19.49,R
,3663711,361,0,2944,0.686,0.144,0.905,-38.39,30.63,-27.38,R
,3663721,374,0,2595,0.676,0.155,0.881,-35.26,28.31,-34.71,R
,3663731,377,0,2871,0.694,0.160,0.851,-32.71,29.03,-35.72,R
,3663741,373,0,2383,0.752,0.264,0.754,-25.04,31.24,-36.47,R
,3663751,368,0,3346,0.777,0.144,0.761,-17.18,43.74,-25.66,R
,3663761,370,0,2874,0.812,0.176,0.763,-23.52,59.33,-13.70,R
,3663771,372,0,3085,0.780,0.202,0.766,-45.99,72.90,3.61,R
,3663781,374,0,1630,0.858,0.194,0.712,-17.49,63.57,0.07,R
,3663791,374,0,1847,0.839,0.199,0.674,-31.50,62.92,0.26,R
,3663801,371,0,4095,0.865,0.176,0.778,-40.68,59.06,-5.41,R
,3663811,368,0,4095,0.880,0.175,0.819,-37.85,46.34,-18.68,R
,3663821,373,0,1299,0.898,0.227,0.857,-29.93,50.35,-29.86,R
,3663831,378,0,702,0.892,0.308,0.898,-20.90,64.41,-37.02,R
,3663841,371,0,2258,0.790,0.222,1.042,-5.65,99.16,-44.24,R
,3663851,385,0,4095,0.760,0.333,1.034,8.88,99.91,-51.38,R
,3663861,383,0,4095,0.635,0.308,1.028,13.45,110.69,-54.10,R
,3663871,377,0,4095,0.566,0.263,1.060,17.46,107.06,-60.93,R
,3663881,373,0,4095,0.458,0.215,1.044,19.00,102.20,-65.60,R
,3663891,369,0,4095,0.399,0.228,0.984,26.24,89.22,-75.64,R
,3663901,368,0,4095,0.336,0.282,0.900,27.02,76.11,-85.77,R
,3663911,368,0,4095,0.310,0.293,0.890,19.29,64.64,-89.51,R
,3663921,368,0,4095,0.323,0.285,0.904,11.78,53.70,-89.96,R
,3663931,368,0,3271,0.338,0.258,0.920,4.22,49.16,-81.80,R
,3663941,368,0,2779,0.340,0.199,0.946,-8.78,46.08,-72.80,R
,3663951,370,0,620,0.312,0.023,0.915,-16.28,37.07,-70.32,R
,3663961,369,0,527,0.297,0.010,0.999,-25.13,40.31,-69.87,R
,3663971,369,0,0,0.270,-0.050,1.013,-18.86,42.34,-76.64,R
,3663981,369,0,489,0.264,-0.070,0.998,-18.02,45.88,-85.67,R
,3663991,371,0,253,0.240,-0.095,0.994,-11.23,56.28,-93.06,R
,3664001,368,0,737,0.153,-0.125,0.991,2.61,71.32,-100.03,R
,3664011,373,0,487,0.089,-0.165,0.938,15.17,81.79,-109.45,R
,3664021,368,0,883,0.022,-0.119,0.937,25.98,89.48,-118.45,R
,3664031,369,0,844,-0.008,-0.065,0.906,37.89,92.17,-125.67,R
,3664041,368,0,1253,-0.019,0.028,0.889,45.11,84.90,-129.49,R
,3664051,369,0,799,0.016,0.048,0.822,50.30,72.60,-130.90,R
,3664061,368,0,1048,0.021,0.129,0.837,40.96,53.45,-132.59,R
,3664071,371,0,739,0.091,0.231,0.826,29.19,38.15,-134.73,R
,3664081,382,0,1278,0.111,0.193,0.830,27.95,28.61,-127.51,R
,3664091,371,0,881,0.143,0.285,0.854,22.65,22.02,-120.82,R
,3664101,371,0,963,0.187,0.258,0.796,22.04,16.38,-115.51,R
,3664111,369,0,1040,0.227,0.235,0.796,24.70,21.57,-114.73,R
,3664121,369,0,1680,0.290,0.350,0.782,16.55,11.09,-120.41,R
,3664131,369,0,1087,0.282,0.275,0.866,31.31,13.41,-125.51,R
,3664141,367,0,1363,0.315,0.292,0.840,46.16,9.47,-131.32,R
,3664151,370,0,1296,0.323,0.280,0.815,63.28,14.81,-138.27,R
,3664161,368,0,1488,0.390,0.315,0.761,72.68,10.73,-145.31,R
,3664171,371,0,250,0.435,0.312,0.677,77.11,15.93,-143.69,R
,3664181,373,0,918,0.481,0.398,0.685,86.85,18.61,-147.08,R
,3664191,374,0,2082,0.490,0.412,0.623,95.84,24.99,-150.06,R
,3664201,370,0,4095,0.555,0.482,0.626,104.35,30.08,-149.19,R
,3664211,367,0,4095,0.559,0.567,0.612,107.57,33.12,-141.31,R
,3664221,374,0,1891,0.620,0.682,0.630,103.69,34.77,-131.51,R
,3664231,373,0,3056,0.679,0.764,0.735,97.66,33.45,-117.66,R
,3664241,370,0,1305,0.700,0.828,0.827,103.40,30.54,-105.40,R
,3664251,369,0,4095,0.708,0.789,0.854,103.22,29.39,-98.85,R
,3664261,371,0,3873,0.674,0.757,0.902,113.19,31.56,-93.64,R
,3664271,371,0,4095,0.707,0.806,0.925,128.00,35.38,-77.26,R
,3664281,370,0,1792,0.207,0.182,1.178,204.55,32.99,-61.02,R
,3664291,373,0,613,0.729,0.906,0.620,148.79,63.73,-31.29,R
,3664301,374,0,0,0.478,0.926,0.965,129.49,64.25,-10.25,R
,3664311,379,0,301,0.320,0.836,0.802,101.58,61.21,5.32,R
,3664321,373,0,284,0.123,0.736,0.769,71.46,56.09,5.33,R
,3664331,379,0,2382,-0.015,0.637,0.828,54.94,40.29,6.02,R
,3664341,362,0,991,-0.017,0.589,0.706,59.10,29.67,8.83,R
,3664351,369,0,1819,-0.078,0.558,0.545,46.32,6.51,2.91,R
,3664361,367,0,400,-0.032,0.470,0.585,57.29,4.55,-10.80,R
,3664371,374,0,619,-0.037,0.539,0.605,50.74,-14.75,-27.06,R
,3664381,366,0,0,-0.040,0.594,0.608,55.66,-23.78,-43.09,R
,3664391,367,0,279,-0.047,0.676,0.582,66.48,-24.61,-51.74,R
,3664401,369,0,0,-0.012,0.729,0.536,72.93,-22.10,-53.11,R
,3664411,368,0,401,0.012,0.832,0.513,75.39,-16.75,-45.46,R
,3664421,368,0,0,0.039,0.904,0.544,75.06,-7.54,-28.88,R
,3664431,368,0,462,0.131,0.963,0.521,60.19,-2.15,-10.33,R
,3664441,368,0,0,0.208,0.960,0.539,41.64,9.33,4.34,R
,3664451,368,0,774,0.212,0.910,0.581,34.27,15.82,17.38,R
,3664461,369,0,95,0.263,0.860,0.556,25.22,20.00,21.71,R
,3664471,363,0,1517,0.203,0.786,0.639,20.30,24.48,19.52,R
,3664481,362,0,275,0.143,0.705,0.652,24.55,28.00,11.97,R
,3664491,368,0,1875,0.087,0.637,0.685,45.63,41.96,15.17,R
,3664501,368,0,235,0.155,0.694,0.573,76.47,63.10,8.40,R
,3664511,363,0,2264,0.131,0.739,0.705,76.19,54.43,-2.45,R
,3664521,365,0,293,0.186,0.832,0.677,81.00,52.15,-19.72,R
,3664531,363,0,2069,0.166,0.822,0.619,73.31,34.09,-33.96,R
,3664541,367,0,402,0.116,0.847,0.620,68.53,25.28,-37.86,R
,3664551,366,0,2034,0.082,0.798,0.582,65.51,25.01,-34.50,R
,3664561,363,0,36,0.081,0.796,0.594,57.77,23.57,-30.68,R
,3664571,362,0,2155,0.076,0.832,0.614,60.84,30.92,-26.09,R
,3664581,358,0,554,0.070,0.855,0.593,66.38,27.30,-20.12,R
,3664591,362,0,2512,0.091,0.927,0.605,68.61,27.42,-17.92,R
,3664601,366,0,737,0.050,0.937,0.641,67.26,24.28,-20.61,R
,3664611,361,0,2618,0.039,0.926,0.651,67.71,17.62,-20.35,R
,3664621,365,0,805,-0.006,0.927,0.583,68.44,7.39,-18.73,R
,3664631,363,0,2535,-0.017,0.946,0.549,54.48,-18.90,-20.10,R
,3664641,355,0,1009,-0.016,1.017,0.564,50.80,-12.38,-18.65,R
,3664651,353,0,2804,-0.003,0.976,0.535,55.19,-4.62,-7.74,R
,3664661,359,0,997,0.046,0.948,0.525,52.22,3.91,1.94,R
,3664671,359,0,2957,0.087,0.908,0.475,45.35,8.00,9.90,R
,3664681,367,0,1653,0.142,0.908,0.421,42.58,9.28,14.01,R
,3664691,366,0,4095,0.098,0.915,0.446,44.21,16.52,13.26,R
,3664701,360,0,2163,0.067,0.867,0.423,49.72,21.03,9.68,R
,3664711,353,0,3663,0.050,0.850,0.382,54.64,24.03,6.74,R
,3664721,364,0,1979,0.067,0.871,0.347,55.77,22.73,7.23,R
,3664731,375,0,3280,0.077,0.877,0.328,53.98,22.96,7.27,R
,3664741,365,0,1633,0.061,0.861,0.283,47.11,18.05,4.11,R
,3664751,366,0,2646,0.051,0.905,0.259,42.77,17.38,0.42,R
,3664761,362,0,1249,0.043,0.937,0.242,43.58,19.21,-1.35,R
,3664771,368,0,2335,0.052,0.959,0.215,41.72,23.24,-3.14,R
,3664781,368,0,741,0.066,1.001,0.249,35.10,24.20,-3.28,R
,3664791,369,0,1807,0.037,1.057,0.262,34.10,30.75,-2.65,R
,3664801,363,0,977,0.017,1.033,0.277,31.23,36.25,-4.27,R
,3664811,363,0,1695,-0.062,1.012,0.377,22.59,37.93,2.57,R
,3664821,362,0,738,-0.062,0.998,0.400,15.19,36.20,12.66,R
,3664831,368,0,1878,-0.056,0.962,0.442,9.60,33.68,26.86,R
,3664841,368,0,735,0.000,0.957,0.491,2.10,31.22,39.03,R
,3664851,365,0,2038,0.040,0.980,0.543,-4.48,31.99,47.42,R
,3664861,354,0,808,0.087,0.978,0.567,-3.38,32.98,52.46,R
,3664871,368,0,1867,0.083,0.971,0.570,1.75,34.87,48.14,R
,3664881,367,0,177,0.064,0.905,0.537,6.56,33.59,37.79,R
,3664891,367,0,1569,0.047,0.824,0.532,16.09,28.69,33.49,R
,3664901,368,0,416,0.072,0.829,0.500,18.56,29.19,24.55,R
,3664911,365,0,2419,0.083,0.806,0.481,16.01,26.05,21.75,R
,3664921,366,0,1491,0.174,0.779,0.395,13.81,30.51,24.91,R
,3664931,368,0,2843,0.158,0.736,0.409,15.75,29.41,28.13,R
,3664941,363,0,1530,0.151,0.711,0.339,17.51,30.96,26.86,R
,3664951,362,0,3123,0.174,0.705,0.307,14.90,36.32,21.47,R
,3664961,367,0,1501,0.185,0.787,0.345,23.13,44.20,17.75,R
,3664971,368,0,3058,0.215,0.839,0.360,31.64,56.75,16.25,R
,3664981,362,0,1741,0.191,0.861,0.403,32.33,67.64,13.75,R
,3664991,372,0,3295,0.167,0.899,0.498,29.40,73.50,11.03,R
,3665001,366,0,2224,0.173,0.944,0.516,25.37,76.89,6.25,R
,3665011,368,0,4095,0.130,0.922,0.584,29.26,74.86,12.92,R
,3665021,367,0,2141,0.068,0.784,0.479,22.39,69.27,7.39,R
,3665031,364,0,3651,0.191,0.895,0.495,25.87,82.70,1.70,R
,3665041,368,0,1409,0.410,1.147,0.447,-38.95,52.41,-38.01,R
,3665051,366,0,2871,-0.023,1.008,0.430,36.09,52.84,13.15,R
,3665061,368,0,1200,-0.051,1.145,0.569,45.49,63.96,9.32,R
,3665071,367,0,2559,0.017,1.193,0.412,51.45,57.94,7.78,R
,3665081,367,0,737,-0.034,1.127,0.401,48.04,35.68,-0.44,R
,3665091,368,0,2471,0.090,1.121,0.275,45.74,15.12,-9.72,R
,3665101,368,0,563,0.059,1.100,0.301,27.28,-5.27,-21.87,R
,3665111,368,0,2496,0.070,1.022,0.247,11.80,-21.40,-24.58,R
,3665121,369,0,1140,0.024,0.976,0.235,3.78,-21.11,-18.51,R
,3665131,368,0,2847,0.033,0.860,0.236,-5.50,-11.77,-3.03,R
,3665141,368,0,1121,0.061,0.794,0.240,-3.49,2.29,14.55,R
,3665151,369,0,3140,0.113,0.762,0.192,-2.55,16.77,30.13,R
,3665161,368,0,1386,0.183,0.737,0.179,-3.41,29.15,35.67,R
,3665171,371,0,3365,0.240,0.737,0.187,-2.08,39.65,30.78,R
,3665181,371,0,1143,0.242,0.740,0.198,-0.28,47.44,20.59,R
,3665191,368,0,2929,0.202,0.778,0.195,-0.07,54.26,11.67,R
,3665201,368,0,547,0.121,0.812,0.192,1.19,63.28,7.03,R
,3665211,370,0,2023,0.040,0.849,0.209,2.91,70.49,5.61,R
,3665221,370,0,0,0.015,0.878,0.207,2.21,68.49,7.26,R
,3665231,369,0,2062,0.022,0.913,0.208,-10.05,58.57,8.98,R
,3665241,373,0,0,0.029,0.959,0.281,-35.59,42.63,10.13,R
,3665251,367,0,2254,0.059,0.975,0.332,-49.88,33.93,13.90,R
,3665261,369,0,22,0.114,0.972,0.375,-59.09,29.09,19.24,R
,3665271,369,0,2358,0.114,0.950,0.415,-60.69,32.96,26.42,R
,3665281,372,0,0,0.112,0.969,0.488,-66.16,44.09,27.15,R
,3665291,369,0,2307,0.074,0.939,0.495,-49.45,55.41,25.65,R
,3665301,372,0,0,0.047,0.930,0.494,-42.39,60.73,18.26,R
,3665311,369,0,2651,0.026,0.887,0.499,-37.44,59.47,9.27,R
,3665321,368,0,463,-0.039,0.881,0.530,-36.13,53.18,2.40,R
,3665331,368,0,2752,-0.109,0.859,0.554,-29.84,44.84,3.47,R
,3665341,369,0,1146,-0.100,0.836,0.572,-22.16,40.06,14.89,R
,3665351,368,0,3117,-0.040,0.844,0.571,-19.62,40.89,28.77,R
,3665361,369,0,1162,0.021,0.848,0.582,-19.56,45.28,42.40,R
,3665371,368,0,2704,0.077,0.861,0.607,-31.00,49.38,54.54,R
,3665381,369,0,816,0.106,0.843,0.638,-43.84,52.37,63.20,R
,3665391,373,0,2211,0.107,0.804,0.679,-47.84,55.94,63.13,R
,3665401,367,0,944,0.127,0.727,0.688,-44.00,56.72,57.97,R
,3665411,373,0,2053,0.126,0.726,0.713,-39.07,52.93,49.75,R
,3665421,368,0,991,0.113,0.695,0.698,-27.10,45.44,38.88,R
,3665431,368,0,2709,0.097,0.681,0.731,-6.29,35.13,28.52,R
,3665441,375,0,1856,0.102,0.705,0.729,14.16,29.80,17.85,R
,3665451,367,0,3527,0.121,0.718,0.709,29.55,28.84,10.42,R
,3665461,369,0,2320,0.136,0.761,0.688,40.91,37.06,8.68,R
,3665471,368,0,4095,0.125,0.802,0.649,47.83,48.92,12.63,R
,3665481,364,0,2543,0.092,0.833,0.608,50.12,59.44,18.01,R
,3665491,368,0,3613,0.087,0.858,0.572,46.00,63.64,22.25,R
,3665501,368,0,1278,0.093,0.876,0.555,44.30,61.90,27.87,R
,3665511,366,0,1820,0.160,0.859,0.526,35.66,54.22,29.55,R
,3665521,368,0,109,0.185,0.860,0.499,20.03,43.41,30.71,R
,3665531,364,0,1687,0.172,0.838,0.539,5.69,37.88,31.27,R
,3665541,366,0,406,0.197,0.773,0.569,-1.79,35.56,32.75,R
,3665551,371,0,1453,0.232,0.723,0.598,-8.11,38.41,35.26,R
,3665561,368,0,0,0.280,0.704,0.618,-10.66,42.93,39.46,R
,3665571,368,0,1162,0.314,0.717,0.660,-6.51,51.99,40.22,R
,3665581,368,0,0,0.337,0.740,0.666,5.22,59.73,37.38,R
,3665591,352,0,592,0.326,0.772,0.627,16.59,63.99,29.55,R
,3665601,368,0,0,0.322,0.780,0.599,18.26,59.59,22.36,R
,3665611,367,0,433,0.308,0.822,0.617,11.32,52.67,12.71,R
,3665621,369,0,0,0.248,0.855,0.626,5.55,49.33,3.24,R
,3665631,368,0,368,0.202,0.846,0.635,-3.32,47.47,-2.07,R
,3665641,369,0,0,0.147,0.825,0.678,-10.95,47.15,-2.83,R
,3665651,368,0,477,0.092,0.785,0.720,-13.79,45.12,0.80,R
,3665661,371,0,0,0.085,0.765,0.731,-10.55,44.29,3.81,R
,3665671,368,0,840,0.051,0.721,0.717,-4.05,39.54,2.39,R
,3665681,366,0,0,0.012,0.726,0.705,-0.26,31.86,3.41,R
,3665691,366,0,1127,0.126,0.772,0.622,6.18,24.00,2.91,R
,3665701,368,0,0,0.129,0.846,0.633,12.51,16.78,4.54,R
,3665711,365,0,1535,0.078,0.841,0.542,4.35,17.45,-2.38,R
,3665721,366,0,32,0.134,0.863,0.560,-1.47,13.32,-5.19,R
,3665731,366,0,1694,0.098,0.857,0.559,-6.46,14.48,-7.09,R
,3665741,369,0,285,0.039,0.822,0.561,-10.37,14.32,-6.24,R
,3665751,363,0,1831,0.018,0.795,0.563,-9.79,14.93,-3.41,R
,3665761,368,0,263,0.031,0.771,0.577,-4.32,17.96,1.03,R
,3665771,368,0,1775,0.042,0.764,0.579,-0.51,20.14,5.97,R
,3665781,368,0,135,0.123,0.767,0.547,0.76,21.65,8.34,R
,3665791,368,0,1520,0.144,0.803,0.569,2.44,23.85,12.78,R
,3665801,366,0,131,0.193,0.851,0.604,3.60,31.16,15.33,R
