wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,3147451,396,0,2150,-0.105,0.430,0.819,-54.21,-2.25,-80.57,F
,3147461,400,0,1917,-0.077,0.433,0.807,-53.66,-2.27,-78.66,F
,3147471,397,0,1979,-0.043,0.440,0.812,-52.71,-1.36,-76.87,F
,3147481,397,0,2032,-0.001,0.453,0.781,-50.79,-0.04,-76.92,F
,3147491,395,0,2043,0.034,0.464,0.771,-52.16,-0.34,-76.95,F
,3147501,400,0,2002,0.055,0.479,0.751,-55.86,-0.10,-77.16,F
,3147511,391,0,2167,0.072,0.494,0.757,-58.61,0.27,-76.58,F
,3147521,394,0,2257,0.156,0.532,0.765,-58.42,3.02,-72.20,F
,3147531,398,0,2210,0.184,0.580,0.788,-64.41,6.65,-69.09,F
,3147541,397,0,2097,0.169,0.567,0.843,-66.58,11.93,-65.57,F
,3147551,398,0,2098,0.133,0.530,0.887,-68.90,10.36,-62.98,F
,3147561,395,0,2305,0.126,0.526,0.906,-67.19,7.15,-62.23,F
,3147571,400,0,2196,0.140,0.517,0.935,-65.84,3.31,-60.73,F
,3147581,397,0,1989,0.135,0.542,0.985,-63.48,0.54,-57.39,F
,3147591,398,0,2259,0.145,0.544,1.023,-57.48,-2.46,-53.71,F
,3147601,396,0,2453,0.131,0.564,1.072,-53.40,-4.33,-52.44,F
,3147611,398,0,2015,0.092,0.562,1.102,-50.16,-7.55,-50.14,F
,3147621,398,0,2202,0.093,0.515,1.112,-42.70,-10.48,-47.71,F
,3147631,400,0,1781,0.079,0.521,1.125,-30.71,-12.22,-43.25,F
,3147641,397,0,1503,0.086,0.514,1.105,-17.45,-10.36,-38.17,F
,3147651,401,0,1483,0.094,0.489,1.087,-9.49,-12.23,-33.51,F
,3147661,411,0,1359,0.077,0.480,1.062,-10.41,-13.01,-28.43,F
,3147671,400,0,1476,0.084,0.423,1.036,-14.42,-13.99,-22.41,F
,3147681,397,0,1692,0.062,0.370,0.987,-19.19,-15.82,-15.93,F
,3147691,399,0,1887,0.043,0.307,0.978,-22.64,-16.62,-9.39,F
,3147701,396,0,1630,0.032,0.259,0.969,-24.33,-16.57,-3.28,F
,3147711,400,0,1984,0.043,0.192,0.955,-22.87,-17.68,1.98,F
,3147721,400,0,1653,0.054,0.158,0.952,-20.59,-18.42,6.35,F
,3147731,398,0,1643,0.065,0.148,0.945,-13.90,-16.56,10.32,F
,3147741,398,0,1851,0.087,0.145,0.944,-8.56,-13.47,13.11,F
,3147751,400,0,1830,0.106,0.147,0.924,-5.11,-10.33,13.59,F
,3147761,400,0,1693,0.094,0.179,0.949,-5.68,-8.62,11.94,F
,3147771,402,0,1762,0.077,0.178,0.965,-6.48,-7.24,9.68,F
,3147781,400,0,1806,0.052,0.196,0.976,-7.45,-7.00,7.40,F
,3147791,400,0,1879,0.037,0.192,0.999,-9.90,-7.38,5.33,F
,3147801,400,0,1858,0.037,0.172,1.011,-13.26,-9.99,2.70,F
,3147811,401,0,2044,0.054,0.147,0.988,-16.48,-12.28,-0.72,F
,3147821,400,0,1891,0.073,0.136,0.986,-18.18,-12.66,-6.23,F
,3147831,400,0,1937,0.089,0.112,0.987,-18.01,-13.79,-12.99,F
,3147841,398,0,1879,0.092,0.107,0.993,-18.21,-16.16,-18.67,F
,3147851,401,0,1728,0.082,0.124,0.995,-16.30,-17.26,-22.64,F
,3147861,401,0,1906,0.074,0.156,0.990,-13.36,-17.82,-23.89,F
,3147871,403,0,1913,0.068,0.199,1.005,-8.32,-15.62,-23.79,F
,3147881,400,0,1843,0.064,0.235,1.012,-5.55,-12.88,-23.91,F
,3147891,400,0,1858,0.062,0.264,1.033,-4.73,-11.18,-23.77,F
,3147901,403,0,1872,0.053,0.279,1.033,-2.32,-9.65,-23.39,F
,3147911,402,0,1815,0.066,0.284,1.044,-1.69,-9.96,-22.15,F
,3147921,404,0,1817,0.062,0.291,1.041,-1.36,-9.85,-20.37,F
,3147931,408,0,1793,0.077,0.294,1.026,-0.12,-10.04,-18.14,F
,3147941,403,0,1798,0.098,0.299,1.013,1.67,-10.60,-16.54,F
,3147951,405,0,1759,0.116,0.310,0.979,5.44,-10.92,-15.94,F
,3147961,401,0,1931,0.140,0.315,0.963,9.81,-11.73,-16.02,F
,3147971,401,0,1829,0.151,0.330,0.938,12.54,-10.40,-17.53,F
,3147981,401,0,1809,0.167,0.350,0.910,14.06,-7.38,-18.12,F
,3147991,400,0,1793,0.174,0.365,0.910,13.01,-3.82,-17.27,F
,3148001,402,0,1867,0.185,0.357,0.889,13.07,1.31,-15.86,F
,3148011,405,0,1904,0.196,0.366,0.880,13.45,6.74,-13.82,F
,3148021,404,0,1819,0.203,0.361,0.885,14.77,10.99,-12.12,F
,3148031,409,0,1829,0.211,0.362,0.900,13.84,15.23,-11.27,F
,3148041,400,0,1837,0.192,0.372,0.908,13.88,18.51,-10.92,F
,3148051,414,0,1874,0.161,0.371,0.905,14.28,21.25,-10.41,F
,3148061,401,0,1721,0.127,0.377,0.932,13.88,22.77,-9.97,F
,3148071,400,0,1648,0.086,0.379,0.952,11.67,24.28,-9.25,F
,3148081,400,0,1766,0.059,0.365,0.969,10.75,22.68,-8.34,F
,3148091,401,0,1699,0.048,0.357,0.981,9.50,20.04,-6.46,F
,3148101,405,0,1779,0.041,0.346,0.982,8.64,18.32,-3.88,F
,3148111,399,0,1759,0.042,0.339,0.981,8.37,15.67,-0.99,F
,3148121,400,0,1831,0.029,0.354,0.979,6.52,16.02,2.96,F
,3148131,401,0,1786,0.032,0.344,0.986,4.77,15.89,5.89,F
,3148141,400,0,1959,0.040,0.345,0.974,4.34,15.57,8.11,F
,3148151,405,0,1922,0.037,0.319,0.959,7.68,16.97,10.27,F
,3148161,404,0,1851,0.065,0.328,0.953,4.49,18.32,9.40,F
,3148171,402,0,1891,0.033,0.311,0.947,4.98,19.20,9.65,F
,3148181,402,0,1772,0.011,0.328,0.943,13.81,22.94,11.95,F
,3148191,404,0,1808,0.036,0.348,0.934,12.11,27.31,13.68,F
,3148201,415,0,1712,0.026,0.354,0.953,6.71,33.26,15.46,F
,3148211,401,0,1613,-0.009,0.348,0.977,4.72,35.29,21.13,F
,3148221,403,0,1762,-0.013,0.341,0.999,3.36,32.83,26.75,F
,3148231,401,0,2033,0.002,0.330,0.998,-4.61,30.70,31.39,F
,3148241,400,0,1863,0.016,0.326,1.017,-12.10,28.99,33.40,F
,3148251,400,0,1903,0.004,0.297,1.016,-16.96,25.77,34.09,F
,3148261,401,0,2061,0.013,0.282,1.023,-19.36,22.50,35.48,F
,3148271,401,0,1936,0.026,0.278,1.043,-22.61,20.10,37.11,F
,3148281,400,0,1991,0.041,0.275,1.041,-25.37,18.82,36.82,F
,3148291,400,0,1850,0.040,0.271,1.049,-26.82,17.00,37.82,F
,3148301,398,0,2086,0.038,0.264,1.073,-28.87,15.20,38.98,F
,3148311,400,0,1791,0.044,0.237,1.082,-30.09,13.89,38.62,F
,3148321,400,0,1786,0.060,0.238,1.080,-30.70,11.43,35.92,F
,3148331,400,0,2016,0.098,0.197,1.084,-32.21,5.17,33.65,F
,3148341,402,0,1901,0.105,0.189,1.090,-29.69,-1.35,31.27,F
,3148351,402,0,1906,0.128,0.201,1.065,-23.92,-4.34,30.27,F
,3148361,400,0,1859,0.141,0.198,1.064,-18.62,-6.49,28.58,F
,3148371,400,0,1911,0.178,0.270,1.032,-17.07,-5.30,23.39,F
,3148381,400,0,1890,0.133,0.218,1.031,-8.84,-4.56,28.26,F
,3148391,401,0,1873,0.167,0.220,1.048,-5.05,-0.25,31.19,F
,3148401,400,0,1709,0.197,0.271,1.042,-0.04,6.79,30.93,F
,3148411,401,0,1711,0.184,0.282,1.032,5.00,14.12,34.55,F
,3148421,400,0,1762,0.180,0.305,1.030,-1.48,18.28,36.85,F
,3148431,400,0,1706,0.178,0.308,1.061,2.22,25.60,41.19,F
,3148441,402,0,1612,0.160,0.334,1.089,2.32,30.56,44.07,F
,3148451,400,0,1655,0.106,0.271,1.140,5.70,38.73,53.45,F
,3148461,400,0,1747,0.167,0.368,1.102,3.24,39.34,54.23,F
,3148471,402,0,1707,0.215,0.333,1.081,-1.71,46.39,59.16,F
,3148481,403,0,1910,0.169,0.288,1.051,-3.07,49.86,62.59,F
,3148491,405,0,1782,0.186,0.250,1.059,-1.46,52.27,67.54,F
,3148501,403,0,1715,0.158,0.276,1.007,9.03,56.57,70.43,F
,3148511,400,0,1881,0.187,0.244,0.992,13.50,62.71,75.75,F
,3148521,403,0,1920,0.198,0.290,0.970,21.19,68.91,77.95,F
,3148531,400,0,2109,0.188,0.296,0.953,29.12,74.15,75.25,F
,3148541,400,0,2099,0.230,0.291,0.958,35.36,74.96,70.70,F
,3148551,400,0,1807,0.231,0.315,0.964,37.62,72.82,63.54,F
,3148561,400,0,1679,0.261,0.288,0.991,43.36,64.74,54.98,F
,3148571,400,0,1568,0.274,0.314,0.982,49.26,54.77,45.25,F
,3148581,387,0,1917,0.238,0.311,1.021,51.85,42.73,36.59,F
,3148591,400,0,1990,0.248,0.308,1.019,52.68,28.61,27.45,F
,3148601,400,0,1950,0.227,0.317,1.030,51.74,14.65,20.20,F
,3148611,406,0,1975,0.223,0.318,1.029,50.22,-1.27,14.12,F
,3148621,400,0,1680,0.214,0.371,1.045,48.98,-11.39,8.47,F
,3148631,405,0,2130,0.222,0.373,1.055,46.43,-19.43,3.39,F
,3148641,405,0,1957,0.219,0.386,1.048,39.82,-24.10,-1.53,F
,3148651,406,0,2080,0.222,0.417,1.063,37.13,-26.33,-3.22,F
,3148661,409,0,1974,0.218,0.436,1.076,33.97,-25.53,-3.79,F
,3148671,401,0,2023,0.187,0.424,1.082,32.25,-23.67,-2.37,F
,3148681,407,0,1968,0.196,0.432,1.047,26.57,-24.08,-4.18,F
,3148691,405,0,1942,0.178,0.455,1.042,24.51,-25.33,-1.76,F
,3148701,402,0,1917,0.196,0.475,1.039,24.52,-26.85,1.30,F
,3148711,401,0,1893,0.205,0.488,1.022,24.93,-29.64,6.70,F
,3148721,402,0,1994,0.190,0.512,1.003,19.59,-34.08,10.17,F
,3148731,407,0,2016,0.231,0.499,0.993,14.80,-38.54,14.67,F
,3148741,405,0,2038,0.242,0.520,0.956,12.55,-42.69,19.19,F
,3148751,409,0,1920,0.263,0.544,0.933,11.30,-44.83,24.98,F
,3148761,403,0,1955,0.213,0.533,0.912,26.16,-53.33,41.08,F
,3148771,409,0,1938,0.262,0.550,0.869,19.67,-51.20,43.14,F
,3148781,407,0,1949,0.246,0.498,0.795,21.15,-58.94,57.45,F
,3148791,405,0,1811,0.345,0.510,0.750,28.98,-63.72,72.84,F
,3148801,403,0,1778,0.304,0.665,0.730,-11.46,-48.30,49.91,F
,3148811,401,0,1910,0.401,0.432,0.665,2.58,-34.72,52.96,F
,3148821,400,0,2002,0.407,0.400,0.629,4.29,-32.71,46.62,F
,3148831,401,0,1915,0.326,0.473,0.642,8.20,-25.53,43.22,F
,3148841,400,0,1929,0.381,0.459,0.586,19.00,-12.69,42.99,F
,3148851,400,0,1915,0.386,0.488,0.560,18.42,-4.75,42.88,F
,3148861,400,0,1840,0.340,0.539,0.586,16.22,7.08,43.36,F
,3148871,400,0,1931,0.329,0.512,0.603,11.18,16.67,34.58,F
,3148881,400,0,1910,0.322,0.501,0.569,-2.55,11.84,32.41,F
,3148891,398,0,1865,0.340,0.483,0.576,-6.61,9.31,24.67,F
,3148901,395,0,1806,0.273,0.446,0.606,-18.65,11.38,18.72,F
,3148911,397,0,1846,0.294,0.438,0.588,-21.42,17.23,14.01,F
,3148921,393,0,1820,0.255,0.504,0.639,-22.74,31.14,11.49,F
,3148931,401,0,1814,0.254,0.490,0.658,-21.00,40.30,13.07,F
,3148941,400,0,1792,0.257,0.507,0.722,-23.98,43.48,15.17,F
,3148951,398,0,1845,0.246,0.501,0.767,-35.80,61.58,13.46,F
,3148961,400,0,1690,0.353,0.460,0.796,-48.35,73.60,6.58,F
,3148971,400,0,1776,0.369,0.372,0.595,-74.44,81.29,-6.02,F
,3148981,398,0,1776,0.243,0.287,0.583,-81.02,69.73,-1.30,F
,3148991,398,0,1744,0.257,0.272,0.667,-80.53,71.51,-5.36,F
,3149001,398,0,1839,0.176,0.276,0.721,-77.97,69.05,-5.21,F
,3149011,396,0,1819,0.101,0.334,0.754,-62.56,76.48,-2.89,F
,3149021,399,0,1845,0.178,0.308,0.639,-58.87,86.62,-1.82,F
,3149031,401,0,1850,0.202,0.336,0.761,-62.12,99.60,-1.67,F
,3149041,403,0,1858,-0.013,0.319,0.750,-79.39,116.74,-1.01,F
,3149051,404,0,1813,-0.023,0.271,0.814,-93.03,119.20,-8.54,F
,3149061,401,0,1735,-0.085,0.252,0.886,-110.64,116.30,-11.80,F
,3149071,400,0,1633,-0.166,0.175,0.935,-117.48,107.69,-12.00,F
,3149081,401,0,1851,-0.172,0.115,1.004,-124.44,85.20,-12.51,F
,3149091,403,0,1671,-0.200,0.084,1.030,-120.85,63.03,-12.75,F
,3149101,400,0,1707,-0.204,-0.008,1.184,-124.56,38.21,-12.38,F
,3149111,398,0,1724,-0.322,0.128,0.921,-101.65,11.03,-11.94,F
,3149121,400,0,1535,-0.319,0.043,1.055,-77.81,6.50,0.33,F
,3149131,400,0,1674,-0.207,0.037,1.114,-76.09,-4.52,6.75,F
,3149141,400,0,1895,-0.205,0.120,1.052,-77.69,0.56,12.79,F
,3149151,400,0,1786,-0.276,0.072,1.113,-80.47,12.28,21.11,F
,3149161,401,0,1774,-0.277,0.044,1.213,-82.21,21.80,23.91,F
,3149171,402,0,1950,-0.237,-0.018,1.241,-78.73,26.96,22.78,F
,3149181,399,0,1995,-0.191,-0.074,1.256,-73.57,22.04,19.82,F
,3149191,400,0,1943,-0.153,-0.113,1.235,-63.48,8.73,16.50,F
,3149201,401,0,1919,-0.095,-0.138,1.200,-49.58,-7.26,11.78,F
,3149211,400,0,2006,-0.035,-0.121,1.124,-30.50,-19.82,8.91,F
,3149221,401,0,2193,0.018,-0.098,1.035,-10.61,-23.87,6.91,F
,3149231,400,0,2011,0.023,-0.062,0.949,3.73,-16.59,11.20,F
,3149241,400,0,2063,-0.026,0.024,0.931,4.13,1.98,20.70,F
,3149251,402,0,2094,-0.082,0.034,0.915,-3.23,21.37,34.58,F
,3149261,395,0,1889,-0.083,0.023,0.932,-15.46,33.69,47.72,F
,3149271,393,0,1763,-0.098,0.012,0.961,-28.94,37.73,58.47,F
,3149281,381,0,2032,-0.067,-0.034,1.006,-37.49,35.51,61.94,F
,3149291,399,0,1777,0.010,-0.069,1.006,-44.96,29.14,57.66,F
,3149301,398,0,1825,0.060,-0.081,0.988,-55.57,25.84,48.93,F
,3149311,400,0,1877,0.165,-0.254,1.105,-58.00,11.72,28.61,F
,3149321,394,0,1829,0.160,-0.232,1.025,-65.11,-4.69,6.04,F
,3149331,235,0,1747,0.062,-0.330,1.058,-71.98,-15.35,-2.15,F
,3149341,267,0,1841,0.001,-0.271,1.022,-62.18,-24.10,4.91,F
,3149351,378,0,1793,0.023,-0.176,0.984,-53.42,-18.97,12.98,F
,3149361,387,0,2077,0.032,-0.200,0.999,-63.10,-12.04,15.74,F
,3149371,389,0,2297,0.037,-0.186,1.071,-67.19,-3.55,17.40,F
,3149381,368,0,1872,0.041,-0.224,1.089,-67.97,0.57,15.69,F
,3149391,375,0,1776,0.044,-0.258,1.108,-64.97,0.39,13.16,F
,3149401,399,0,1712,0.030,-0.264,1.078,-58.39,0.64,12.44,F
,3149411,400,0,1573,0.048,-0.275,1.079,-50.82,0.82,11.57,F
,3149421,398,0,1657,0.056,-0.275,1.069,-44.68,2.96,10.07,F
,3149431,400,0,1739,0.060,-0.268,1.030,-37.57,6.74,9.45,F
,3149441,396,0,1633,0.062,-0.243,1.004,-31.23,10.71,9.75,F
,3149451,398,0,2032,0.087,-0.242,0.994,-25.98,9.49,6.90,F
,3149461,399,0,1971,0.140,-0.203,0.979,-24.09,5.64,1.28,F
,3149471,400,0,1934,0.124,-0.191,0.942,-23.66,2.32,-2.67,F
,3149481,394,0,1888,0.133,-0.190,0.936,-27.69,-1.78,-8.46,F
,3149491,398,0,1744,0.111,-0.164,0.918,-33.08,-5.04,-11.99,F
,3149501,397,0,2079,0.107,-0.165,0.918,-36.35,-7.85,-14.15,F
,3149511,395,0,1872,0.087,-0.135,0.915,-44.12,-8.05,-13.28,F
,3149521,398,0,1774,0.077,-0.174,0.969,-55.45,-7.67,-11.54,F
,3149531,399,0,1822,0.086,-0.231,1.013,-65.89,-11.67,-12.81,F
,3149541,394,0,1906,0.107,-0.293,1.049,-72.64,-16.77,-15.57,F
,3149551,391,0,1746,0.103,-0.319,1.070,-69.52,-21.23,-18.40,F
,3149561,377,0,1918,0.131,-0.365,1.073,-60.45,-27.67,-22.37,F
,3149571,265,0,1906,0.176,-0.445,1.088,-57.49,-32.31,-30.20,F
,3149581,272,0,1695,0.105,-0.229,0.866,-50.13,-15.70,-24.34,F
,3149591,160,0,1692,0.126,-0.295,0.996,-36.09,-11.53,-27.91,F
,3149601,155,0,1664,0.134,-0.259,0.889,-36.67,-3.90,-33.10,F
,3149611,159,0,1718,0.120,-0.266,0.927,-43.60,0.10,-36.95,F
,3149621,161,0,1600,0.079,-0.271,0.971,-52.47,-4.20,-41.06,F
,3149631,192,0,1681,0.074,-0.305,1.048,-53.71,-10.63,-40.48,F
,3149641,202,0,1809,0.068,-0.325,1.015,-54.76,-12.11,-36.73,F
,3149651,277,0,1868,0.080,-0.338,1.010,-53.81,-7.88,-27.80,F
,3149661,294,0,1867,0.103,-0.343,1.018,-46.82,1.57,-20.41,F
,3149671,285,0,1813,0.194,-0.357,1.075,-30.29,-1.64,-24.73,F
,3149681,278,0,1938,0.182,-0.335,0.984,-25.86,4.19,-28.83,F
,3149691,272,0,1827,0.159,-0.301,0.918,-20.00,9.23,-28.02,F
,3149701,176,0,1737,0.170,-0.271,0.864,-15.28,14.12,-24.92,F
,3149711,106,0,1687,0.189,-0.282,0.856,-11.29,14.64,-26.11,F
,3149721,90,0,1491,0.191,-0.277,0.860,-12.84,18.04,-26.12,F
,3149731,87,0,1638,0.164,-0.258,0.871,-16.44,24.10,-23.82,F
,3149741,0,0,1616,0.152,-0.287,0.924,-24.48,30.38,-19.99,F
,3149751,0,0,1670,0.136,-0.332,1.000,-30.29,31.89,-19.45,F
,3149761,0,0,1765,0.108,-0.373,1.090,-31.45,31.00,-19.25,F
,3149771,0,0,1701,0.073,-0.348,1.086,-28.36,32.35,-17.45,F
,3149781,0,0,1731,0.066,-0.378,1.114,-23.17,30.12,-19.62,F
,3149791,0,0,1755,0.054,-0.374,1.103,-18.38,25.86,-21.15,F
,3149801,0,0,1870,0.050,-0.380,1.071,-11.51,17.52,-24.06,F
,3149811,0,0,1791,0.086,-0.353,1.057,-1.97,10.39,-27.30,F
,3149821,0,0,2004,0.118,-0.352,1.006,9.04,6.73,-31.36,F
,3149831,0,0,1826,0.126,-0.295,0.988,14.84,10.70,-33.25,F
,3149841,0,0,1986,0.133,-0.294,0.984,18.81,18.27,-33.12,F
,3149851,0,0,1994,0.116,-0.264,0.994,20.20,22.35,-31.12,F
,3149861,0,0,2013,0.133,-0.320,1.048,22.98,26.54,-29.82,F
,3149871,0,0,2123,0.155,-0.336,1.093,20.95,26.71,-32.37,F
,3149881,0,0,1910,0.138,-0.311,1.095,25.94,27.86,-31.70,F
,3149891,0,0,1931,0.131,-0.326,1.083,28.69,30.88,-31.93,F
,3149901,203,0,2146,0.130,-0.341,1.051,28.54,33.43,-32.80,F
,3149911,416,0,2006,0.144,-0.293,1.066,30.98,31.93,-36.77,F
,3149921,366,0,2196,0.142,-0.305,1.065,27.68,32.18,-42.75,F
,3149931,413,0,2128,0.115,-0.207,0.977,27.03,32.24,-40.63,F
,3149941,381,0,2256,0.099,-0.165,0.958,17.39,37.89,-32.11,F
,3149951,448,0,1999,0.088,-0.188,0.979,9.35,38.51,-27.28,F
,3149961,465,0,1609,0.099,-0.190,1.043,1.59,34.54,-25.99,F
,3149971,465,0,2041,0.084,-0.214,1.041,-3.00,31.70,-25.54,F
,3149981,511,0,2080,0.104,-0.251,1.080,-1.37,27.15,-26.87,F
,3149991,528,0,1904,0.137,-0.247,1.095,0.87,25.73,-29.80,F
,3150001,442,0,1788,0.161,-0.277,1.084,8.39,26.99,-31.53,F
,3150011,433,0,2064,0.164,-0.254,1.044,15.53,32.39,-32.20,F
,3150021,411,0,1874,0.145,-0.216,1.003,20.90,39.80,-29.77,F
,3150031,308,0,2290,0.125,-0.220,1.006,21.04,44.48,-26.99,F
,3150041,320,0,1997,0.046,-0.156,0.940,18.84,46.53,-19.57,F
,3150051,329,0,2030,-0.023,-0.201,0.944,10.57,42.65,-17.91,F
,3150061,429,0,1991,0.050,-0.142,0.983,5.26,27.25,-15.06,F
,3150071,495,0,1936,0.024,-0.187,0.961,-5.34,16.01,-15.16,F
,3150081,269,0,1787,0.047,-0.200,1.033,-7.94,4.62,-18.90,F
,3150091,289,0,1911,0.058,-0.214,1.037,-10.26,-0.28,-20.46,F
,3150101,144,0,2046,0.071,-0.229,1.064,-11.52,-1.33,-21.56,F
,3150111,289,0,2085,0.042,-0.235,1.080,-7.54,-2.66,-18.22,F
,3150121,271,0,1898,0.027,-0.284,1.038,-5.86,-2.66,-20.87,F
,3150131,113,0,1942,0.073,-0.230,1.030,-8.35,-6.66,-18.41,F
,3150141,178,0,2125,0.079,-0.256,1.060,-9.60,-8.94,-20.54,F
,3150151,84,0,1637,0.074,-0.289,1.050,-5.39,-13.76,-22.02,F
,3150161,0,0,2055,0.095,-0.282,1.021,-0.81,-15.81,-22.09,F
,3150171,0,0,1853,0.076,-0.249,0.966,2.84,-10.25,-19.13,F
,3150181,0,0,1867,0.127,-0.258,0.993,8.11,-7.84,-20.51,F
,3150191,0,0,1936,0.121,-0.242,0.965,6.92,-0.17,-21.73,F
,3150201,0,0,1990,0.124,-0.227,0.988,9.84,3.98,-23.02,F
,3150211,0,0,1907,0.128,-0.200,0.978,13.19,8.21,-23.76,F
,3150221,0,0,1872,0.118,-0.188,0.981,14.14,11.70,-23.93,F
,3150231,0,0,1707,0.122,-0.171,0.988,14.80,12.12,-24.31,F
,3150241,0,0,1969,0.136,-0.148,0.985,14.13,12.85,-23.74,F
,3150251,0,0,1893,0.140,-0.163,1.007,10.66,13.05,-26.98,F
,3150261,200,0,1773,0.143,-0.168,1.000,8.00,13.83,-28.31,F
,3150271,248,0,1855,0.131,-0.157,1.016,7.99,15.90,-27.57,F
,3150281,352,0,1978,0.125,-0.173,1.049,8.89,17.99,-25.64,F
,3150291,395,0,1904,0.133,-0.173,1.040,8.57,19.41,-26.28,F
,3150301,445,0,1815,0.124,-0.154,1.021,8.78,21.02,-27.13,F
,3150311,465,0,1948,0.125,-0.150,1.013,7.73,22.19,-27.53,F
,3150321,527,0,1825,0.132,-0.159,0.992,7.76,24.33,-28.93,F
,3150331,554,0,1719,0.140,-0.171,0.986,7.61,26.99,-31.30,F
,3150341,587,0,1831,0.120,-0.149,0.975,10.77,32.36,-32.52,F
,3150351,624,0,1900,0.070,-0.104,0.958,13.70,40.28,-29.71,F
,3150361,560,0,1600,0.073,-0.110,0.955,17.07,48.32,-25.06,F
,3150371,511,0,1905,0.087,-0.125,0.971,15.61,55.32,-24.87,F
,3150381,637,0,1837,0.024,-0.110,0.973,12.17,59.14,-25.31,F
,3150391,815,0,1772,-0.064,-0.086,1.051,11.45,55.38,-21.13,F
,3150401,887,0,1799,-0.090,-0.105,1.069,13.30,43.81,-17.96,F
,3150411,933,0,1954,-0.104,-0.080,1.070,10.64,30.09,-13.82,F
,3150421,1045,0,1904,-0.084,-0.092,1.096,5.59,16.12,-14.96,F
,3150431,1132,0,1873,-0.027,-0.096,1.093,-1.77,5.19,-20.69,F
,3150441,1189,0,1661,-0.034,-0.062,1.063,-10.19,4.38,-24.54,F
,3150451,1225,0,1724,-0.033,-0.117,1.097,-13.25,8.09,-28.48,F
,3150461,1253,0,1882,-0.773,-0.064,1.279,-22.88,33.55,-25.71,F
,3150471,1301,0,1918,-0.053,-0.074,1.054,-2.59,10.70,-29.51,F
,3150481,1322,0,1831,-0.073,-0.101,1.047,-4.85,12.56,-24.80,F
,3150491,1328,0,1849,-0.006,-0.082,0.987,-11.90,8.06,-24.11,F
,3150501,1329,0,2282,-0.005,-0.144,0.922,-8.74,-1.52,-25.28,F
,3150511,1341,0,1968,0.051,-0.145,1.025,-18.33,-6.92,-25.93,F
,3150521,1333,0,2128,0.087,-0.183,0.973,-17.36,-10.57,-29.22,F
