wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,16031,358,0,1369,0.048,0.890,0.156,-18.44,-46.37,-48.12,F
,16041,355,0,1467,0.025,0.897,0.177,-27.11,-45.06,-50.26,F
,16051,358,0,1485,0.017,0.908,0.181,-31.98,-46.66,-51.86,F
,16061,359,0,1570,0.005,0.894,0.169,-38.42,-50.75,-54.00,F
,16071,359,0,1523,-0.002,0.891,0.171,-43.75,-54.10,-58.02,F
,16081,359,0,1535,-0.006,0.884,0.177,-45.66,-56.36,-61.50,F
,16091,356,0,1669,-0.002,0.913,0.190,-44.85,-55.18,-62.11,F
,16101,357,0,1597,0.005,0.940,0.194,-41.40,-49.39,-60.05,F
,16111,358,0,1744,0.002,0.958,0.211,-39.90,-42.52,-57.82,F
,16121,359,0,1616,-0.007,0.985,0.222,-39.77,-37.38,-54.67,F
,16131,357,0,1765,-0.020,1.003,0.240,-36.52,-31.10,-51.07,F
,16141,352,0,1776,-0.024,1.012,0.239,-36.77,-29.07,-48.58,F
,16151,354,0,1767,-0.039,1.009,0.245,-36.68,-28.62,-47.57,F
,16161,362,0,1767,-0.054,1.022,0.238,-36.44,-29.93,-46.57,F
,16171,359,0,1775,-0.054,1.019,0.235,-36.84,-32.10,-44.57,F
,16181,355,0,1776,-0.053,1.034,0.237,-36.67,-33.26,-41.68,F
,16191,361,0,1745,-0.041,1.038,0.249,-36.70,-32.30,-39.30,F
,16201,362,0,1835,-0.026,1.037,0.250,-36.24,-28.88,-37.42,F
,16211,361,0,1808,-0.026,1.016,0.237,-36.55,-26.51,-34.54,F
,16221,359,0,1828,-0.022,0.997,0.226,-37.32,-24.17,-32.34,F
,16231,361,0,1891,-0.017,0.989,0.230,-35.45,-20.30,-29.89,F
,16241,355,0,1694,-0.014,0.992,0.221,-34.03,-15.47,-28.14,F
,16251,359,0,1872,-0.006,0.995,0.199,-34.84,-11.81,-27.59,F
,16261,362,0,1872,-0.010,1.002,0.198,-39.03,-9.32,-26.64,F
,16271,356,0,1744,-0.014,1.019,0.215,-44.27,-7.59,-25.25,F
,16281,358,0,1734,-0.021,1.021,0.230,-47.08,-5.12,-23.91,F
,16291,359,0,1760,-0.031,1.020,0.238,-48.32,-2.85,-23.12,F
,16301,363,0,1888,-0.041,1.008,0.250,-51.13,-0.89,-22.00,F
,16311,359,0,1921,-0.050,0.998,0.247,-53.20,1.20,-20.08,F
,16321,363,0,1834,-0.060,1.003,0.247,-55.03,3.63,-18.41,F
,16331,361,0,1933,-0.050,0.994,0.240,-54.88,6.35,-16.93,F
,16341,359,0,1878,-0.042,0.996,0.233,-57.80,9.93,-15.19,F
,16351,361,0,1811,-0.038,1.001,0.229,-62.65,14.44,-12.90,F
,16361,362,0,1819,-0.032,0.996,0.242,-66.48,18.35,-10.77,F
,16371,360,0,1910,-0.030,0.994,0.251,-69.29,22.70,-8.18,F
,16381,362,0,1901,-0.031,0.993,0.268,-71.72,27.46,-6.12,F
,16391,365,0,1822,-0.042,1.003,0.286,-74.47,31.28,-4.00,F
,16401,366,0,1818,-0.061,0.998,0.303,-76.16,36.18,-1.83,F
,16411,357,0,1742,-0.071,1.008,0.327,-79.14,39.66,-0.22,F
,16421,358,0,1902,-0.083,0.995,0.339,-78.03,44.99,0.99,F
,16431,357,0,2021,-0.092,0.984,0.356,-78.56,48.96,2.11,F
,16441,361,0,1835,-0.076,0.967,0.364,-76.97,53.43,3.98,F
,16451,359,0,1871,-0.070,0.966,0.380,-77.84,57.61,5.83,F
,16461,361,0,1882,-0.078,0.978,0.398,-79.66,62.64,7.85,F
,16471,357,0,2126,0.048,1.027,0.323,-91.51,76.65,3.82,F
,16481,358,0,2257,-0.106,0.982,0.463,-86.27,75.11,11.85,F
,16491,340,0,2320,-0.129,0.968,0.465,-90.84,74.77,16.69,F
,16501,351,0,2320,-0.143,0.952,0.516,-93.84,73.00,20.03,F
,16511,353,0,2181,-0.153,0.924,0.546,-93.72,70.02,24.64,F
,16521,354,0,2248,-0.147,0.902,0.577,-90.71,65.20,28.73,F
,16531,349,0,2178,-0.143,0.896,0.604,-89.57,60.70,32.67,F
,16541,350,0,2157,-0.127,0.877,0.632,-87.00,56.99,35.71,F
,16551,349,0,2166,-0.107,0.854,0.680,-84.45,52.10,38.20,F
,16561,338,0,2211,-0.078,0.833,0.680,-84.65,47.55,38.72,F
,16571,350,0,2069,-0.054,0.816,0.709,-79.86,46.38,39.28,F
,16581,350,0,2028,-0.044,0.791,0.718,-74.50,44.91,39.78,F
,16591,354,0,1859,-0.042,0.782,0.729,-66.21,45.77,40.35,F
,16601,346,0,1821,-0.037,0.784,0.744,-56.38,48.41,40.70,F
,16611,342,0,1613,-0.039,0.778,0.764,-47.51,50.45,41.25,F
,16621,338,0,1838,-0.050,0.775,0.764,-39.71,51.99,41.83,F
,16631,345,0,1758,-0.043,0.761,0.770,-32.55,52.27,41.77,F
,16641,343,0,1740,-0.034,0.746,0.771,-28.16,50.82,40.99,F
,16651,350,0,1649,-0.031,0.739,0.773,-25.98,47.12,40.61,F
,16661,346,0,1648,-0.037,0.729,0.755,-23.08,43.75,40.87,F
,16671,346,0,1497,-0.021,0.713,0.749,-23.63,40.30,41.45,F
,16681,347,0,1754,-0.023,0.722,0.736,-25.39,38.45,41.89,F
,16691,351,0,1648,-0.024,0.706,0.735,-27.05,37.80,42.36,F
,16701,348,0,1593,-0.027,0.699,0.731,-30.70,37.15,42.82,F
,16711,350,0,1836,-0.030,0.690,0.730,-34.00,35.73,43.02,F
,16721,346,0,1699,-0.025,0.678,0.735,-37.22,32.73,42.44,F
,16731,339,0,1714,-0.033,0.671,0.749,-38.47,28.86,40.69,F
,16741,343,0,1808,-0.042,0.663,0.752,-38.38,26.02,37.97,F
,16751,341,0,1679,-0.052,0.661,0.747,-37.80,24.07,35.34,F
,16761,338,0,1680,-0.066,0.668,0.756,-37.65,22.68,32.11,F
,16771,343,0,1778,-0.083,0.661,0.761,-36.07,21.00,28.78,F
,16781,348,0,1680,-0.087,0.651,0.765,-33.49,18.07,26.56,F
,16791,345,0,1769,-0.092,0.641,0.759,-30.15,15.98,25.46,F
,16801,339,0,1629,-0.090,0.623,0.755,-28.30,13.61,24.73,F
,16811,342,0,1705,-0.086,0.612,0.742,-25.63,12.44,24.87,F
,16821,346,0,1981,-0.090,0.604,0.733,-21.63,13.70,25.25,F
,16831,340,0,1691,-0.083,0.589,0.713,-18.85,15.67,23.98,F
,16841,345,0,1575,-0.083,0.579,0.694,-16.94,17.98,21.05,F
,16851,346,0,1632,-0.074,0.565,0.672,-15.61,19.48,17.40,F
,16861,344,0,1680,-0.060,0.555,0.656,-13.20,19.96,13.83,F
,16871,346,0,1834,-0.045,0.555,0.645,-10.68,21.20,11.20,F
,16881,345,0,1590,-0.056,0.585,0.645,-9.40,26.09,10.67,F
,16891,346,0,1802,-0.063,0.602,0.646,-8.82,35.48,11.14,F
,16901,349,0,1759,-0.053,0.608,0.644,-13.54,44.68,12.49,F
,16911,347,0,1696,-0.045,0.599,0.651,-21.66,53.03,13.75,F
,16921,350,0,1669,-0.047,0.571,0.670,-27.37,58.13,16.67,F
,16931,350,0,1719,-0.048,0.526,0.694,-28.74,61.86,18.78,F
,16941,351,0,1868,-0.029,0.493,0.707,-27.51,62.39,19.20,F
,16951,353,0,1910,0.008,0.464,0.714,-22.38,62.99,18.17,F
,16961,349,0,1773,0.040,0.444,0.708,-18.38,63.96,16.47,F
,16971,348,0,1808,0.012,0.475,0.744,-16.65,67.22,15.72,F
,16981,345,0,1694,0.002,0.514,0.762,-15.45,75.17,16.43,F
,16991,349,0,1741,-0.050,0.540,0.780,-15.83,83.86,15.42,F
,17001,343,0,1655,-0.083,0.562,0.793,-22.68,87.19,13.71,F
,17011,343,0,1663,-0.137,0.587,0.833,-30.81,86.65,11.86,F
,17021,345,0,2015,-0.157,0.581,0.868,-35.97,80.79,10.06,F
,17031,343,0,1733,-0.164,0.576,0.892,-37.10,73.61,8.24,F
,17041,346,0,1651,-0.183,0.559,0.896,-36.99,66.93,6.82,F
,17051,343,0,1881,-0.193,0.567,0.918,-33.87,62.44,6.11,F
,17061,343,0,1805,-0.219,0.590,0.933,-27.00,63.80,5.85,F
,17071,349,0,1921,-0.214,0.564,0.929,-24.18,63.86,4.14,F
,17081,350,0,1872,-0.217,0.549,0.906,-25.84,59.55,2.90,F
,17091,344,0,1807,-0.237,0.551,0.902,-28.52,55.70,5.69,F
,17101,342,0,1797,-0.236,0.534,0.896,-29.65,51.14,8.27,F
,17111,346,0,1861,-0.187,0.526,0.846,-34.19,47.23,10.52,F
,17121,348,0,1892,-0.173,0.494,0.849,-32.48,40.44,9.49,F
,17131,347,0,1866,-0.140,0.475,0.831,-32.79,36.77,8.29,F
,17141,346,0,1836,-0.116,0.471,0.813,-33.90,35.40,7.65,F
,17151,350,0,1745,-0.097,0.455,0.818,-33.54,36.88,7.56,F
,17161,353,0,1909,-0.103,0.464,0.798,-33.22,41.14,8.93,F
,17171,346,0,1901,-0.113,0.469,0.816,-35.11,47.51,10.12,F
,17181,347,0,1808,-0.136,0.477,0.831,-37.25,53.48,11.17,F
,17191,349,0,1903,-0.161,0.481,0.850,-38.94,53.34,11.92,F
,17201,347,0,1960,-0.172,0.478,0.858,-43.05,52.96,11.10,F
,17211,340,0,1954,-0.207,0.479,0.882,-42.04,49.15,14.09,F
,17221,351,0,1887,-0.196,0.481,0.886,-48.23,47.06,11.59,F
,17231,348,0,1989,-0.208,0.484,0.891,-48.53,44.90,13.48,F
,17241,347,0,1970,-0.208,0.491,0.899,-50.33,43.38,14.91,F
,17251,346,0,1862,-0.213,0.501,0.926,-49.43,42.56,16.62,F
,17261,346,0,2007,-0.219,0.503,0.938,-45.42,43.64,17.49,F
,17271,347,0,2093,-0.218,0.508,0.947,-42.27,45.86,16.90,F
,17281,347,0,1904,-0.231,0.500,0.964,-40.88,47.15,17.08,F
,17291,363,0,1937,-0.251,0.497,0.972,-41.22,46.47,17.68,F
,17301,352,0,1975,-0.270,0.491,0.998,-42.65,43.99,18.93,F
,17311,351,0,1975,-0.254,0.472,1.013,-42.65,38.65,19.59,F
,17321,348,0,1797,-0.264,0.448,1.030,-42.16,29.35,21.11,F
,17331,345,0,1971,-0.206,0.421,1.039,-42.41,20.24,18.55,F
,17341,349,0,1931,-0.193,0.392,1.029,-37.00,9.06,14.09,F
,17351,349,0,1903,-0.155,0.382,1.018,-34.82,-2.62,6.85,F
,17361,345,0,1871,-0.136,0.372,1.004,-32.97,-13.73,-0.63,F
,17371,350,0,1765,-0.129,0.387,0.963,-35.87,-23.20,-6.31,F
,17381,347,0,1753,-0.121,0.391,0.923,-43.16,-29.90,-9.45,F
,17391,348,0,1834,-0.144,0.390,0.905,-48.62,-33.41,-12.32,F
,17401,349,0,1870,-0.062,0.329,0.948,-53.32,-35.55,-15.62,F
,17411,350,0,1807,-0.075,0.368,0.920,-58.30,-37.09,-15.83,F
,17421,349,0,1899,-0.041,0.363,0.943,-57.45,-34.66,-16.15,F
,17431,352,0,1791,-0.026,0.344,0.931,-55.19,-31.35,-17.88,F
,17441,349,0,1883,-0.011,0.348,0.937,-53.92,-27.65,-19.79,F
,17451,345,0,1853,-0.022,0.331,0.949,-49.72,-22.66,-21.28,F
,17461,347,0,1925,-0.061,0.329,0.948,-44.19,-18.57,-20.20,F
,17471,349,0,1755,-0.085,0.346,0.974,-36.67,-16.65,-16.61,F
,17481,345,0,2000,-0.076,0.366,0.959,-24.55,-12.45,-13.86,F
,17491,349,0,1883,-0.083,0.392,0.966,-19.31,-9.78,-13.42,F
,17501,349,0,1951,-0.070,0.388,0.952,-16.06,-8.80,-15.09,F
,17511,348,0,1927,-0.077,0.408,0.985,-13.92,-7.21,-14.44,F
,17521,351,0,1847,-0.078,0.437,0.963,-19.43,-6.39,-14.00,F
,17531,349,0,1968,-0.078,0.444,0.955,-23.83,-7.76,-12.67,F
,17541,350,0,1961,-0.084,0.442,0.947,-32.04,-12.83,-11.50,F
,17551,352,0,1909,-0.100,0.448,0.984,-39.89,-19.32,-9.74,F
,17561,348,0,1840,-0.097,0.415,0.978,-45.57,-26.17,-7.93,F
,17571,342,0,1921,-0.098,0.397,0.994,-49.66,-33.14,-6.54,F
,17581,320,0,1859,-0.091,0.393,0.980,-46.74,-36.01,-4.35,F
,17591,354,0,1795,-0.037,0.372,1.016,-47.52,-41.07,-3.22,F
,17601,350,0,1901,-0.004,0.344,1.006,-40.77,-38.33,-3.47,F
,17611,347,0,1968,0.017,0.366,0.984,-38.41,-35.61,-5.22,F
,17621,348,0,1950,0.010,0.340,0.984,-33.77,-31.21,-7.45,F
,17631,347,0,1930,0.025,0.329,0.980,-30.76,-27.68,-9.21,F
,17641,346,0,1888,0.031,0.358,0.943,-30.55,-27.24,-10.57,F
,17651,349,0,1981,0.031,0.357,0.923,-31.42,-26.31,-10.26,F
,17661,350,0,1871,0.032,0.366,0.895,-34.18,-24.72,-9.73,F
,17671,350,0,1759,0.018,0.392,0.910,-39.89,-22.91,-7.45,F
,17681,314,0,1687,0.052,0.342,0.909,-46.38,-21.36,-4.87,F
,17691,346,0,1814,0.017,0.379,0.889,-51.40,-16.46,-0.72,F
,17701,318,0,1589,0.020,0.350,0.985,-52.00,-12.43,2.62,F
,17711,305,0,1682,0.041,0.299,0.970,-50.13,-9.93,2.61,F
,17721,308,0,1844,0.043,0.240,1.028,-44.87,-10.36,-1.80,F
,17731,275,0,1823,0.032,0.250,1.064,-25.71,-11.46,-8.37,F
,17741,312,0,1801,0.034,0.207,1.017,-16.56,-7.24,-10.15,F
,17751,294,0,1833,0.001,0.246,1.008,-14.79,-2.89,-9.99,F
,17761,289,0,1798,-0.036,0.270,1.006,-18.23,-3.58,-6.67,F
,17771,287,0,1910,-0.000,0.250,1.011,-16.62,-4.57,-3.82,F
,17781,289,0,1840,0.047,0.235,1.003,-18.09,-7.01,-5.60,F
,17791,261,0,1842,0.066,0.230,0.993,-22.53,-9.21,-9.68,F
,17801,253,0,1871,0.070,0.203,0.999,-23.81,-11.35,-12.37,F
,17811,244,0,1805,0.091,0.202,1.023,-20.13,-9.75,-12.81,F
,17821,243,0,1941,0.095,0.213,1.040,-16.07,-6.40,-13.33,F
,17831,239,0,1625,0.124,0.213,0.995,-7.14,1.54,-10.93,F
,17841,226,0,1888,0.098,0.221,1.038,-5.71,4.94,-12.55,F
,17851,225,0,1789,0.105,0.250,1.002,-4.84,9.44,-11.96,F
,17861,217,0,1863,0.077,0.265,1.002,-5.00,12.57,-10.98,F
,17871,238,0,1949,0.057,0.272,0.990,-5.72,14.13,-9.54,F
,17881,237,0,1814,0.045,0.297,0.991,-8.41,14.64,-7.57,F
,17891,231,0,1774,0.014,0.304,0.999,-15.03,11.31,-6.11,F
,17901,255,0,1799,-0.011,0.314,0.985,-22.30,5.70,-3.42,F
,17911,283,0,1845,0.003,0.277,0.991,-27.84,-1.10,-0.93,F
,17921,283,0,1885,0.042,0.231,0.978,-31.17,-7.93,-0.57,F
,17931,286,0,1918,0.068,0.201,0.969,-33.16,-11.36,-1.31,F
,17941,307,0,1906,0.092,0.167,0.978,-32.77,-12.07,0.58,F
,17951,313,0,1883,0.128,0.152,0.971,-30.21,-8.28,3.48,F
,17961,304,0,1811,0.162,0.131,1.000,-27.86,-3.55,4.47,F
,17971,309,0,1863,0.194,0.129,1.019,-19.10,3.19,4.59,F
,17981,331,0,1869,0.185,0.101,1.006,-13.03,8.59,3.62,F
,17991,336,0,1746,0.138,0.131,0.997,-9.40,14.27,4.29,F
,18001,336,0,1796,0.130,0.154,0.996,-6.71,17.06,6.79,F
,18011,339,0,1803,0.101,0.205,0.983,-6.07,18.45,10.50,F
,18021,359,0,1963,0.102,0.222,0.988,-8.41,16.21,11.02,F
,18031,346,0,1885,0.131,0.259,1.001,-14.18,9.57,9.07,F
,18041,346,0,1997,0.065,0.240,0.990,-14.35,2.76,7.69,F
,18051,355,0,1579,0.035,0.233,0.987,-14.12,-6.68,8.64,F
,18061,342,0,1887,0.143,0.267,0.962,-17.13,-15.30,3.25,F
,18071,342,0,2039,0.147,0.225,0.986,-13.75,-22.48,1.72,F
,18081,350,0,1999,0.135,0.253,1.008,-6.94,-25.30,-0.64,F
,18091,348,0,1859,0.136,0.284,0.997,-7.84,-28.52,-3.42,F
,18101,351,0,1873,0.179,0.266,0.952,-6.61,-34.95,-8.63,F
,18111,350,0,2077,0.194,0.286,0.932,-13.45,-37.75,-11.94,F
,18121,341,0,1886,0.210,0.302,0.915,-16.38,-33.72,-11.79,F
,18131,352,0,1969,0.204,0.294,0.912,-17.95,-28.43,-11.04,F
,18141,354,0,1895,0.205,0.308,0.912,-20.87,-21.79,-8.54,F
,18151,354,0,1978,0.189,0.291,0.934,-24.70,-13.30,-4.58,F
,18161,295,0,1749,0.162,0.309,0.961,-29.75,-7.84,0.15,F
,18171,318,0,1969,0.206,0.274,0.995,-30.10,-7.44,1.86,F
,18181,304,0,1855,0.156,0.246,1.059,-28.53,-8.98,0.36,F
,18191,267,0,1845,0.151,0.200,1.059,-28.42,-14.97,-2.52,F
,18201,258,0,1803,0.181,0.174,1.094,-22.73,-20.36,-5.09,F
,18211,295,0,1918,0.201,0.177,1.062,-14.48,-20.45,-4.26,F
,18221,310,0,1845,0.191,0.197,1.032,-8.13,-15.96,-2.86,F
,18231,327,0,1765,0.200,0.211,1.004,-8.01,-13.56,-3.48,F
,18241,320,0,1846,0.230,0.186,0.991,-10.13,-16.42,-9.25,F
,18251,320,0,1977,0.229,0.167,0.934,-10.45,-18.39,-14.23,F
,18261,318,0,1937,0.216,0.197,0.925,-10.01,-18.05,-14.43,F
,18271,318,0,1859,0.239,0.182,0.948,-16.09,-17.12,-13.62,F
,18281,317,0,1887,0.226,0.188,0.947,-20.10,-15.59,-14.77,F
,18291,310,0,1744,0.239,0.171,0.938,-19.32,-11.84,-16.00,F
,18301,282,0,1872,0.260,0.150,0.942,-18.03,-7.49,-15.27,F
,18311,218,0,1844,0.263,0.124,0.920,-13.68,-0.95,-15.76,F
,18321,238,0,1930,0.278,0.115,0.933,-10.23,7.34,-17.27,F
,18331,297,0,1859,0.274,0.136,0.928,-4.59,18.41,-19.13,F
,18341,354,0,1839,0.250,0.175,0.950,-7.51,29.64,-23.09,F
,18351,354,0,1831,0.250,0.158,0.913,-6.07,36.96,-26.44,F
,18361,208,0,1898,0.243,0.087,0.936,-4.18,44.18,-30.29,F
,18371,585,0,1654,0.166,0.229,1.000,-11.11,51.78,-37.74,F
,18381,566,0,1948,0.229,0.174,0.980,-10.61,63.73,-37.21,F
,18391,611,0,1984,0.155,0.210,1.015,-5.45,70.18,-33.94,F
,18401,649,0,1779,0.146,0.194,1.039,-9.98,62.15,-32.12,F
,18411,821,0,1627,0.132,0.172,1.093,-3.10,64.01,-37.24,F
,18421,937,0,1950,0.048,0.169,1.091,-3.77,56.36,-37.82,F
