wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,4046251,303,0,0,0.288,1.082,0.101,54.08,37.34,17.08,F
,4046261,298,0,374,0.285,1.064,0.037,61.15,36.15,15.68,F
,4046271,287,0,656,0.283,1.046,-0.050,57.32,33.89,11.23,F
,4046281,303,0,589,0.284,1.008,-0.080,50.93,30.73,7.48,F
,4046291,299,0,1089,0.312,1.002,-0.100,41.79,27.70,7.23,F
,4046301,295,0,1814,0.344,0.987,-0.106,37.81,32.15,6.21,F
,4046311,304,0,2331,0.390,0.986,-0.083,36.77,41.66,9.19,F
,4046321,304,0,2735,0.425,0.986,-0.050,34.14,48.44,11.77,F
,4046331,299,0,2653,0.413,0.980,0.044,32.93,57.58,11.20,F
,4046341,294,0,2701,0.367,0.914,0.060,31.15,64.53,4.87,F
,4046351,304,0,2917,0.299,0.840,0.102,31.13,66.73,-5.09,F
,4046361,304,0,2448,0.247,0.762,0.120,31.00,65.83,-14.99,F
,4046371,295,0,2128,0.260,0.742,0.115,36.51,65.98,-21.10,F
,4046381,304,0,1986,0.252,0.760,0.162,44.40,71.28,-21.99,F
,4046391,301,0,2175,0.268,0.749,0.175,50.81,81.14,-25.02,F
,4046401,304,0,2151,0.247,0.738,0.218,53.42,87.43,-30.93,F
,4046411,307,0,2096,0.279,0.735,0.216,54.77,85.38,-36.89,F
,4046421,304,0,2166,0.264,0.752,0.234,52.74,84.22,-43.04,F
,4046431,304,0,1924,0.268,0.746,0.236,47.36,82.85,-46.08,F
,4046441,294,0,2135,0.276,0.722,0.267,37.82,79.05,-45.94,F
,4046451,298,0,2206,0.276,0.691,0.284,24.28,72.56,-44.08,F
,4046461,299,0,2060,0.327,0.692,0.322,8.77,68.59,-39.74,F
,4046471,296,0,2256,0.351,0.646,0.331,-7.22,60.62,-34.90,F
,4046481,292,0,2271,0.398,0.635,0.376,-22.48,53.69,-33.28,F
,4046491,300,0,2338,0.423,0.604,0.422,-36.81,43.92,-34.37,F
,4046501,303,0,2234,0.477,0.585,0.434,-50.56,33.70,-40.46,F
,4046511,301,0,2336,0.502,0.602,0.472,-58.13,26.70,-44.90,F
,4046521,301,0,2263,0.531,0.625,0.482,-58.87,21.06,-51.83,F
,4046531,301,0,1935,0.533,0.610,0.486,-57.54,17.20,-61.19,F
,4046541,298,0,1712,0.542,0.603,0.489,-56.91,11.92,-73.06,F
,4046551,297,0,1746,0.552,0.642,0.504,-53.72,7.38,-83.01,F
,4046561,291,0,1753,0.561,0.702,0.499,-48.32,6.54,-89.10,F
,4046571,294,0,1769,0.511,0.743,0.501,-43.66,11.49,-92.35,F
,4046581,295,0,1857,0.467,0.750,0.523,-43.00,8.68,-92.73,F
,4046591,288,0,1955,0.449,0.840,0.492,-45.61,10.41,-92.55,F
,4046601,290,0,1866,0.396,0.859,0.467,-56.99,0.28,-91.19,F
,4046611,286,0,1982,0.387,0.918,0.518,-70.79,-9.09,-87.71,F
,4046621,290,0,1887,0.389,0.918,0.489,-81.13,-19.79,-80.96,F
,4046631,293,0,1872,0.411,0.905,0.459,-95.49,-32.86,-76.51,F
,4046641,287,0,1776,0.450,0.900,0.443,-108.47,-44.23,-73.09,F
,4046651,285,0,1774,0.507,0.903,0.419,-113.74,-50.13,-69.39,F
,4046661,307,0,1870,0.565,0.921,0.420,-115.71,-51.44,-65.74,F
,4046671,314,0,1899,0.597,0.933,0.393,-115.66,-50.37,-63.65,F
,4046681,315,0,1835,0.614,0.926,0.372,-116.26,-49.24,-62.66,F
,4046691,294,0,1770,0.581,0.938,0.381,-115.65,-49.70,-59.44,F
,4046701,316,0,1667,0.561,0.935,0.361,-116.33,-45.84,-57.15,F
,4046711,318,0,1872,0.536,0.950,0.354,-116.06,-42.46,-57.15,F
,4046721,304,0,1872,0.501,0.926,0.321,-111.87,-41.47,-55.64,F
,4046731,309,0,1904,0.531,0.937,0.298,-111.68,-38.80,-60.28,F
,4046741,307,0,1792,0.495,0.905,0.274,-100.39,-37.55,-62.32,F
,4046751,302,0,1899,0.489,0.995,0.229,-93.83,-35.44,-61.91,F
,4046761,315,0,1819,0.439,1.005,0.218,-91.65,-28.62,-63.50,F
,4046771,293,0,1712,0.387,1.066,0.164,-100.38,-21.96,-68.89,F
,4046781,309,0,1737,0.362,1.040,0.191,-92.81,-9.53,-73.54,F
,4046791,322,0,1877,0.337,1.196,0.169,-82.62,5.11,-72.95,F
,4046801,326,0,1871,0.177,1.008,0.105,-107.00,-16.54,-52.26,F
,4046811,321,0,2000,0.140,1.201,0.276,-116.97,29.58,-52.90,F
,4046821,347,0,2091,0.087,1.031,0.066,-129.80,30.90,-36.72,F
,4046831,322,0,1738,-0.090,1.186,0.544,-110.67,57.20,-29.94,F
,4046841,322,0,1792,0.104,0.922,0.064,-130.50,33.22,-8.08,F
,4046851,336,0,1926,0.066,1.098,0.347,-117.26,45.14,-11.79,F
,4046861,347,0,1701,0.107,0.931,0.146,-118.21,33.43,-1.86,F
,4046871,346,0,1845,0.110,0.933,0.135,-115.36,45.46,-6.78,F
,4046881,350,0,1994,0.054,0.949,0.243,-107.51,53.77,-4.05,F
,4046891,348,0,1910,0.045,0.942,0.253,-106.81,72.01,-3.77,F
,4046901,336,0,1857,0.059,0.885,0.301,-107.36,88.61,-2.75,F
,4046911,331,0,1919,-0.031,0.830,0.439,-99.89,93.08,-3.15,F
,4046921,351,0,1669,-0.012,0.766,0.510,-97.37,96.24,-2.17,F
,4046931,350,0,1767,0.031,0.727,0.502,-96.38,98.45,-0.67,F
,4046941,349,0,1718,0.028,0.698,0.531,-96.59,97.66,-0.63,F
,4046951,345,0,1902,0.014,0.673,0.600,-83.19,92.45,2.67,F
,4046961,349,0,1843,0.029,0.671,0.644,-66.23,90.96,8.30,F
,4046971,352,0,1968,0.017,0.660,0.678,-56.99,87.15,16.07,F
,4046981,351,0,1879,0.069,0.639,0.688,-49.52,87.72,19.05,F
,4046991,349,0,1922,0.067,0.635,0.728,-49.51,88.74,21.42,F
,4047001,354,0,1945,0.060,0.614,0.765,-48.96,89.08,20.93,F
,4047011,351,0,1968,0.072,0.575,0.794,-48.32,84.74,18.58,F
,4047021,349,0,1791,0.085,0.552,0.833,-48.04,77.95,15.65,F
,4047031,347,0,1808,0.100,0.513,0.858,-45.57,68.44,12.07,F
,4047041,357,0,1851,0.092,0.499,0.873,-38.10,56.25,9.54,F
,4047051,350,0,1837,0.079,0.494,0.879,-23.00,47.60,7.19,F
,4047061,347,0,1845,0.093,0.488,0.851,-8.65,41.95,4.62,F
,4047071,337,0,1840,0.114,0.495,0.814,-0.59,40.67,3.28,F
,4047081,350,0,1801,0.129,0.528,0.847,6.42,50.13,0.84,F
,4047091,348,0,1829,0.127,0.531,0.800,-0.96,55.78,3.02,F
,4047101,351,0,1956,0.132,0.510,0.764,-5.37,62.71,6.15,F
,4047111,347,0,1872,0.161,0.508,0.775,-12.12,67.64,9.60,F
,4047121,351,0,1808,0.180,0.501,0.781,-18.58,69.09,11.46,F
,4047131,351,0,1776,0.189,0.475,0.791,-25.14,61.81,8.24,F
,4047141,354,0,1888,0.168,0.494,0.796,-32.87,48.56,1.19,F
,4047151,352,0,1947,0.159,0.493,0.791,-42.87,26.85,-7.19,F
,4047161,352,0,1911,0.141,0.502,0.805,-51.13,7.73,-14.92,F
,4047171,357,0,1854,0.130,0.498,0.794,-59.72,-6.25,-20.92,F
,4047181,368,0,1941,0.146,0.461,0.771,-68.12,-18.30,-23.96,F
,4047191,369,0,2032,0.248,0.500,0.690,-72.61,-18.51,-25.10,F
,4047201,368,0,1893,0.219,0.409,0.705,-70.93,-18.95,-22.63,F
,4047211,365,0,1980,0.196,0.454,0.729,-72.35,-9.56,-19.10,F
,4047221,366,0,1887,0.239,0.445,0.734,-70.65,10.48,-14.35,F
,4047231,360,0,1873,0.224,0.493,0.753,-71.05,31.19,-8.61,F
,4047241,358,0,1826,0.173,0.479,0.760,-78.30,49.29,-3.24,F
,4047251,368,0,1947,0.117,0.486,0.833,-88.65,61.72,4.07,F
,4047261,366,0,1855,0.053,0.469,0.903,-94.74,70.59,13.62,F
,4047271,368,0,2032,0.008,0.421,0.949,-105.31,68.57,21.42,F
,4047281,367,0,2010,-0.005,0.395,1.002,-113.92,59.81,26.11,F
,4047291,365,0,1970,0.015,0.361,1.042,-117.39,46.02,24.79,F
,4047301,356,0,2087,0.056,0.304,1.069,-115.20,29.70,17.91,F
,4047311,361,0,2101,0.128,0.228,1.112,-104.53,14.09,5.08,F
,4047321,359,0,1941,0.132,0.238,1.122,-91.07,8.30,-6.86,F
,4047331,361,0,1883,0.119,0.254,1.146,-76.50,10.86,-11.35,F
,4047341,359,0,1738,0.127,0.284,1.204,-60.64,11.40,-16.35,F
,4047351,362,0,1717,0.145,0.210,1.249,-31.31,24.30,-15.09,F
,4047361,362,0,1787,0.107,0.294,1.248,-26.61,34.94,-11.41,F
,4047371,165,0,1746,0.028,0.266,1.288,-13.29,40.73,-8.66,F
,4047381,174,0,1761,0.103,0.298,1.321,-0.47,45.00,-6.66,F
,4047391,176,0,1646,0.046,0.362,1.312,2.02,42.82,-7.68,F
,4047401,174,0,1629,-0.025,0.383,1.306,7.12,35.89,-5.36,F
,4047411,171,0,1776,-0.051,0.435,1.285,7.55,27.28,-5.59,F
,4047421,174,0,1751,-0.055,0.431,1.245,3.07,16.02,-5.50,F
,4047431,173,0,1820,-0.050,0.450,1.204,-3.43,0.80,-7.44,F
,4047441,175,0,1637,0.006,0.455,1.157,-8.16,-13.32,-8.66,F
,4047451,263,0,1803,0.003,0.423,1.102,-5.97,-23.96,-9.77,F
,4047461,275,0,1840,0.034,0.427,1.083,-7.77,-31.32,-10.54,F
,4047471,275,0,1709,0.072,0.408,1.079,-8.59,-35.17,-13.76,F
,4047481,335,0,1747,0.079,0.373,1.059,-7.68,-39.06,-17.33,F
,4047491,352,0,1758,0.058,0.337,1.017,-11.25,-40.25,-16.78,F
,4047501,310,0,1744,0.066,0.355,0.995,-11.02,-38.92,-11.12,F
,4047511,313,0,1691,0.156,0.431,1.054,-11.40,-37.49,-10.18,F
,4047521,336,0,1968,0.139,0.334,1.006,-1.31,-42.85,-12.14,F
,4047531,352,0,1849,0.137,0.336,1.008,5.15,-41.65,-16.28,F
,4047541,400,0,1825,0.115,0.291,0.971,6.49,-44.11,-18.15,F
,4047551,370,0,1797,0.122,0.348,0.934,11.48,-33.50,-17.82,F
,4047561,349,0,1840,0.102,0.388,0.879,8.14,-29.82,-11.25,F
,4047571,355,0,1792,0.120,0.399,0.845,5.94,-24.04,-5.86,F
,4047581,352,0,1881,0.138,0.435,0.830,-1.46,-19.72,-3.67,F
,4047591,355,0,1840,0.188,0.368,0.839,-1.52,-18.20,-4.03,F
,4047601,353,0,1939,0.187,0.426,0.775,-16.09,-25.88,-5.36,F
,4047611,356,0,1794,0.182,0.365,0.788,-24.23,-24.95,-7.99,F
,4047621,355,0,1918,0.178,0.381,0.787,-34.41,-27.52,-8.43,F
,4047631,350,0,1882,0.205,0.347,0.753,-38.53,-28.88,-8.38,F
,4047641,349,0,1828,0.241,0.333,0.760,-43.20,-26.16,-10.40,F
,4047651,328,0,1922,0.232,0.310,0.799,-46.04,-20.08,-11.96,F
,4047661,285,0,1724,0.198,0.340,0.761,-53.00,-9.09,-10.84,F
,4047671,229,0,1914,0.208,0.322,0.821,-52.26,3.20,-6.87,F
,4047681,106,0,1861,0.211,0.311,0.833,-50.71,13.03,-2.51,F
,4047691,0,0,1840,0.153,0.277,0.916,-45.43,17.92,-6.17,F
,4047701,0,0,1818,0.139,0.276,0.926,-42.85,18.70,-7.91,F
,4047711,0,0,1639,0.134,0.254,0.958,-40.82,19.29,-8.26,F
,4047721,0,0,2007,0.107,0.266,0.985,-38.00,19.80,-7.12,F
,4047731,0,0,1881,0.137,0.275,1.017,-27.19,26.18,-7.53,F
,4047741,0,0,1842,0.149,0.273,1.011,-23.87,27.70,-10.35,F
,4047751,0,0,1834,0.134,0.292,0.988,-25.10,25.66,-11.74,F
,4047761,0,0,1813,0.109,0.292,0.960,-29.48,22.09,-13.16,F
,4047771,0,0,1845,0.154,0.289,0.994,-28.96,17.80,-15.18,F
,4047781,0,0,1842,0.185,0.268,1.009,-25.17,19.22,-18.98,F
,4047791,0,0,1851,0.365,0.319,0.922,-48.35,12.90,-46.87,F
,4047801,0,0,1930,0.197,0.270,0.881,-5.61,29.31,-18.80,F
,4047811,0,0,1801,0.156,0.350,0.988,0.93,51.49,-19.07,F
,4047821,0,0,1829,0.165,0.349,1.004,6.00,63.32,-17.54,F
,4047831,0,0,1837,0.148,0.326,0.965,8.19,72.56,-17.42,F
,4047841,0,0,1849,0.147,0.337,0.981,11.21,79.38,-23.31,F
,4047851,0,0,1954,0.059,0.372,1.003,20.83,86.56,-20.41,F
,4047861,0,0,1477,0.062,0.338,0.983,14.34,87.72,-18.98,F
,4047871,0,0,2007,0.069,0.300,1.004,9.44,89.89,-24.09,F
,4047881,0,0,1871,-0.076,0.372,1.134,24.08,77.03,-29.56,F
,4047891,0,0,1834,0.093,0.271,1.048,40.55,85.31,-32.90,F
,4047901,0,0,1923,-0.012,0.328,0.993,44.49,92.54,-23.97,F
,4047911,0,0,1626,-0.068,0.363,0.967,46.20,91.99,-15.74,F
,4047921,0,0,1894,-0.046,0.415,0.951,44.83,86.07,-17.18,F
,4047931,0,0,1859,-0.047,0.375,0.928,41.04,81.15,-22.48,F
,4047941,0,0,1907,-0.033,0.390,0.900,19.73,74.65,-33.50,F
,4047951,0,0,1928,-0.096,0.408,0.933,23.88,66.73,-33.48,F
,4047961,0,0,1941,-0.021,0.345,0.899,9.47,59.89,-34.49,F
,4047971,0,0,1769,-0.080,0.312,1.001,-2.30,50.15,-36.05,F
,4047981,0,0,1953,-0.090,0.337,0.971,4.34,44.86,-29.73,F
,4047991,0,0,1979,-0.094,0.363,0.984,-4.90,38.91,-23.45,F
,4048001,0,0,1893,-0.092,0.336,0.977,-14.29,33.81,-20.02,F
,4048011,0,0,1623,-0.043,0.333,0.930,-26.38,25.03,-23.59,F
,4048021,0,0,1962,-0.069,0.346,0.956,-31.94,15.57,-25.82,F
,4048031,0,0,1757,-0.073,0.324,0.981,-29.98,11.03,-27.25,F
,4048041,0,0,1807,-0.057,0.303,0.977,-26.16,11.43,-28.25,F
,4048051,0,0,2015,-0.033,0.306,0.988,-23.81,14.62,-27.88,F
,4048061,0,0,1815,-0.046,0.309,0.963,-18.16,20.47,-25.06,F
,4048071,0,0,1781,-0.023,0.314,0.936,-12.19,30.61,-23.12,F
,4048081,0,0,2021,-0.030,0.309,0.923,-12.04,42.13,-25.62,F
,4048091,0,0,1829,-0.061,0.330,0.921,-8.99,48.45,-28.66,F
,4048101,0,0,1975,-0.097,0.356,0.915,-16.96,55.35,-30.41,F
,4048111,0,0,1949,-0.166,0.380,0.955,-27.58,49.80,-28.51,F
,4048121,0,0,1741,-0.240,0.363,1.045,-35.42,34.48,-27.71,F
,4048131,0,0,1911,-0.218,0.359,1.062,-36.77,22.67,-26.72,F
,4048141,0,0,1734,-0.212,0.345,1.059,-44.27,7.72,-21.91,F
,4048151,0,0,1882,-0.174,0.290,1.059,-41.72,-5.43,-17.18,F
,4048161,103,0,1859,-0.091,0.269,1.026,-37.05,-9.21,-16.46,F
,4048171,270,0,1805,-0.022,0.238,0.979,-36.13,-5.21,-18.51,F
,4048181,418,0,1790,-0.044,0.262,0.919,-36.30,0.93,-16.78,F
,4048191,495,0,1963,-0.054,0.243,0.888,-34.59,7.96,-14.54,F
,4048201,511,0,1841,-0.028,0.258,0.868,-34.87,15.73,-8.73,F
,4048211,634,0,1791,-0.071,0.265,0.858,-42.38,18.59,-4.05,F
,4048221,650,0,1876,-0.127,0.292,0.877,-52.24,11.92,-0.31,F
,4048231,753,0,1821,-0.148,0.268,0.904,-60.97,-3.94,-1.83,F
,4048241,1031,0,1908,-0.136,0.259,0.943,-71.68,-18.30,-5.76,F
,4048251,1399,0,1514,-0.085,0.184,0.981,-58.39,-26.91,-16.84,F
,4048261,1777,0,1833,-0.090,0.159,0.979,-53.17,-23.90,-21.10,F
,4048271,1984,0,1733,-0.143,0.159,1.014,-41.65,-18.49,-15.73,F
,4048281,2173,0,1906,-0.074,0.141,1.029,-21.32,-5.88,-8.20,F
,4048291,2320,0,1774,-0.034,0.197,1.022,-17.45,16.12,-3.91,F
,4048301,2366,0,1648,-0.079,0.197,1.127,-10.88,37.25,0.65,F
,4048311,2492,0,2030,-0.084,0.185,1.171,-7.31,46.36,-1.99,F
,4048321,2608,0,2096,-0.046,0.317,1.143,4.16,52.59,-9.57,F
,4048331,2667,0,1865,-0.251,0.285,1.199,7.82,46.15,-11.76,F
,4048341,2695,0,1904,-0.309,0.282,1.154,4.25,32.64,-14.12,F
,4048351,2691,0,1766,-0.196,0.269,1.131,3.65,22.10,-19.70,F
,4048361,2726,0,1829,0.134,0.348,1.000,-1.13,18.30,-25.18,F
,4048371,2733,0,1746,0.194,0.115,0.857,-7.81,-3.67,-23.74,F
,4048381,2759,0,1815,-0.409,-0.024,0.779,-10.94,-16.42,-27.27,F
,4048391,2768,0,2036,0.373,0.327,1.043,4.55,17.44,-37.62,F
,4048401,2775,0,1872,-0.424,-0.129,0.772,14.87,-13.44,-24.55,F
,4048411,2826,0,1911,0.447,0.426,1.141,9.55,29.37,-36.89,F
,4048421,2839,0,1943,-0.573,-0.004,0.833,-10.81,1.46,-23.16,F
,4048431,2864,0,1891,0.121,0.159,0.960,21.06,7.89,-25.36,F
,4048441,2864,0,1447,0.269,0.536,1.314,12.93,36.94,-38.81,F
,4048451,2875,0,1938,-0.417,0.223,1.065,16.69,26.74,-36.46,F
,4048461,2873,0,1962,-0.422,-0.001,0.557,11.12,-12.98,-20.90,F
,4048471,2874,0,1674,0.083,0.182,0.886,22.80,22.73,-26.57,F
,4048481,2875,0,2003,0.246,0.464,1.089,5.09,38.83,-35.39,F
,4048491,2880,0,2012,0.016,0.616,1.159,-5.31,43.38,-38.51,F
,4048501,2896,0,1858,-0.216,0.501,1.048,5.56,33.46,-34.81,F
,4048511,2890,0,1710,-0.382,0.316,0.929,19.99,23.49,-31.65,F
,4048521,2893,0,1946,-0.469,0.164,0.827,27.84,13.84,-28.31,F
,4048531,2902,0,1986,-0.431,0.066,0.795,30.10,8.86,-24.93,F
,4048541,2896,0,1652,-0.391,0.007,0.794,33.21,10.09,-20.90,F
,4048551,2899,0,1344,-0.285,-0.001,0.837,36.35,18.45,-20.34,F
,4048561,2902,0,2177,-0.280,0.055,0.882,35.26,27.87,-17.80,F
,4048571,2902,0,1867,-0.235,0.127,0.889,27.61,32.53,-14.60,F
,4048581,2905,0,1795,-0.181,0.188,0.943,22.23,28.18,-12.67,F
,4048591,2908,0,2005,-0.168,0.271,0.972,6.37,19.09,-16.81,F
,4048601,2907,0,1909,-0.149,0.247,0.992,-1.16,12.25,-17.10,F
,4048611,2909,0,1695,-0.060,0.281,0.999,-7.89,9.99,-16.70,F
,4048621,2909,0,1895,-0.043,0.317,1.026,-12.01,12.70,-15.09,F
