wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,2671671,215,0,1951,0.158,0.586,0.784,41.23,-2.27,-44.77,R
,2671681,214,0,1705,0.127,0.596,0.789,44.27,-0.84,-46.44,R
,2671691,211,0,2070,0.125,0.602,0.792,46.07,0.26,-47.55,R
,2671701,211,0,1738,0.124,0.585,0.778,47.96,0.38,-47.72,R
,2671711,214,0,1771,0.106,0.597,0.762,47.82,0.34,-47.26,R
,2671721,213,0,1863,0.101,0.613,0.774,49.82,1.89,-46.69,R
,2671731,215,0,1908,0.097,0.628,0.778,54.68,3.80,-45.72,R
,2671741,210,0,1876,0.092,0.633,0.758,59.17,6.82,-43.92,R
,2671751,208,0,1744,0.084,0.649,0.739,62.43,7.62,-42.05,R
,2671761,210,0,1783,0.087,0.669,0.720,65.52,8.14,-39.60,R
,2671771,210,0,1947,0.084,0.708,0.701,64.92,9.16,-37.55,R
,2671781,214,0,1905,0.085,0.720,0.683,63.29,10.06,-35.02,R
,2671791,213,0,1777,0.072,0.746,0.672,59.49,10.76,-30.48,R
,2671801,214,0,1872,0.077,0.760,0.680,53.04,10.24,-25.27,R
,2671811,213,0,1984,0.064,0.779,0.693,46.74,10.18,-19.67,R
,2671821,213,0,1949,0.059,0.783,0.696,40.25,10.00,-13.05,R
,2671831,211,0,1775,0.047,0.764,0.715,33.78,8.84,-6.30,R
,2671841,211,0,1719,0.032,0.773,0.717,28.07,11.07,2.88,R
,2671851,210,0,1946,0.039,0.795,0.717,26.28,19.30,14.71,R
,2671861,210,0,1904,0.038,0.803,0.734,26.48,27.31,24.83,R
,2671871,213,0,1782,0.038,0.781,0.750,25.40,30.20,30.82,R
,2671881,210,0,1809,0.046,0.772,0.748,23.78,28.27,31.90,R
,2671891,213,0,1969,0.067,0.744,0.749,20.39,23.33,31.18,R
,2671901,214,0,1782,0.082,0.730,0.752,17.15,19.02,30.28,R
,2671911,215,0,1793,0.083,0.710,0.744,14.11,18.46,31.02,R
,2671921,214,0,1755,0.097,0.678,0.745,11.67,17.91,33.93,R
,2671931,229,0,1968,0.117,0.679,0.758,9.95,18.99,36.80,R
,2671941,227,0,1856,0.129,0.659,0.777,10.85,22.08,39.17,R
,2671951,230,0,1712,0.139,0.684,0.779,9.64,23.53,39.31,R
,2671961,242,0,1791,0.137,0.639,0.775,27.00,27.01,44.77,R
,2671971,232,0,1758,0.173,0.649,0.823,30.08,22.38,43.70,R
,2671981,237,0,1935,0.125,0.696,0.845,10.97,16.96,32.33,R
,2671991,229,0,1750,0.104,0.643,0.785,23.17,20.40,31.79,R
,2672001,234,0,1793,0.084,0.652,0.817,28.77,22.08,30.01,R
,2672011,231,0,1712,0.084,0.642,0.801,27.87,23.94,25.82,R
,2672021,236,0,1808,0.061,0.644,0.819,30.54,27.10,23.31,R
,2672031,230,0,1973,0.031,0.647,0.825,37.38,27.27,21.85,R
,2672041,235,0,1828,0.003,0.636,0.817,40.86,24.60,19.72,R
,2672051,231,0,1889,-0.024,0.626,0.809,46.53,22.17,20.57,R
,2672061,233,0,1751,0.005,0.641,0.787,52.42,23.24,18.30,R
,2672071,237,0,1941,0.037,0.715,0.801,51.72,25.11,13.06,R
,2672081,234,0,1830,-0.011,0.660,0.771,60.51,29.73,16.48,R
,2672091,231,0,1807,-0.017,0.669,0.709,68.17,33.48,20.22,R
,2672101,233,0,2127,0.009,0.652,0.693,62.43,32.75,21.29,R
,2672111,223,0,1894,-0.013,0.678,0.698,60.19,33.95,20.74,R
,2672121,226,0,1782,0.003,0.700,0.691,54.10,30.67,19.95,R
,2672131,230,0,1967,-0.003,0.661,0.690,49.07,25.21,20.91,R
,2672141,228,0,1859,0.013,0.652,0.677,42.40,19.42,20.37,R
,2672151,224,0,1843,0.031,0.655,0.684,38.42,14.46,19.64,R
,2672161,225,0,1950,0.071,0.654,0.676,34.43,11.92,19.17,R
,2672171,225,0,1818,0.094,0.656,0.669,31.96,11.95,19.05,R
,2672181,218,0,1742,0.098,0.659,0.667,29.41,14.08,19.06,R
,2672191,219,0,1857,0.104,0.662,0.666,27.20,16.87,20.40,R
,2672201,217,0,1872,0.090,0.659,0.689,25.62,20.52,20.88,R
,2672211,215,0,1835,0.066,0.653,0.694,24.49,21.59,20.01,R
,2672221,214,0,1822,0.046,0.642,0.699,21.87,20.72,19.27,R
,2672231,218,0,1776,0.035,0.637,0.706,17.26,18.67,18.76,R
,2672241,211,0,1803,0.040,0.649,0.712,13.82,15.53,18.57,R
,2672251,215,0,1873,0.023,0.650,0.731,10.17,13.51,19.46,R
,2672261,214,0,1843,0.029,0.680,0.724,4.59,12.05,18.63,R
,2672271,222,0,1858,0.019,0.695,0.756,5.67,11.62,18.18,R
,2672281,212,0,1887,0.003,0.720,0.766,5.99,12.73,17.93,R
,2672291,215,0,1818,0.012,0.721,0.776,7.53,15.69,16.18,R
,2672301,213,0,1791,0.001,0.736,0.803,8.13,19.01,17.52,R
,2672311,218,0,1761,-0.027,0.735,0.818,8.46,21.01,18.98,R
,2672321,214,0,1743,-0.042,0.727,0.839,4.68,21.45,20.22,R
,2672331,214,0,1845,-0.067,0.709,0.844,1.90,21.18,21.09,R
,2672341,205,0,1902,-0.062,0.682,0.849,-2.53,18.64,21.03,R
,2672351,202,0,1703,-0.051,0.667,0.841,-4.57,16.24,19.26,R
,2672361,206,0,1872,-0.024,0.646,0.818,-10.65,8.29,16.68,R
,2672371,206,0,1950,0.025,0.630,0.811,-15.72,4.00,14.53,R
,2672381,207,0,1795,0.072,0.636,0.803,-16.09,2.85,11.89,R
,2672391,206,0,1721,0.104,0.635,0.794,-13.86,6.03,9.96,R
,2672401,208,0,1818,0.131,0.628,0.786,-12.79,9.27,7.44,R
,2672411,205,0,1887,0.134,0.631,0.796,-9.44,13.71,5.00,R
,2672421,206,0,1942,0.147,0.643,0.786,-5.40,17.80,2.71,R
,2672431,208,0,1837,0.131,0.654,0.778,-1.52,24.15,1.81,R
,2672441,231,0,2043,0.110,0.671,0.773,4.20,29.51,1.08,R
,2672451,227,0,1697,0.092,0.682,0.748,9.44,33.76,0.73,R
,2672461,229,0,1847,0.075,0.721,0.748,15.53,36.40,-0.05,R
,2672471,230,0,1839,0.042,0.760,0.724,23.01,42.31,-1.43,R
,2672481,230,0,1838,0.001,0.795,0.684,30.28,47.04,-4.30,R
,2672491,235,0,1715,-0.057,0.826,0.640,40.27,54.00,-7.90,R
,2672501,240,0,1823,-0.112,0.871,0.580,52.31,62.41,-10.86,R
,2672511,230,0,1748,-0.181,0.895,0.526,61.95,71.59,-11.21,R
,2672521,197,0,1821,-0.230,0.948,0.452,68.30,80.76,-8.22,R
,2672531,230,0,1937,-0.252,1.016,0.410,65.65,91.16,3.50,R
,2672541,241,0,1957,-0.244,1.058,0.407,57.15,99.04,22.62,R
,2672551,246,0,2143,-0.231,1.071,0.422,42.14,105.59,47.09,R
,2672561,240,0,2039,-0.210,1.054,0.462,23.14,105.59,71.09,R
,2672571,240,0,2092,-0.186,0.987,0.472,0.60,93.37,88.53,R
,2672581,237,0,2021,-0.144,0.879,0.512,-31.70,69.42,97.78,R
,2672591,231,0,2109,-0.090,0.798,0.559,-60.16,43.39,102.53,R
,2672601,233,0,1882,-0.013,0.682,0.610,-81.66,19.05,108.13,R
,2672611,233,0,1899,0.063,0.589,0.662,-94.76,0.37,112.98,R
,2672621,236,0,1808,0.150,0.493,0.710,-100.91,-11.77,115.58,R
,2672631,234,0,1865,0.234,0.400,0.748,-104.85,-18.85,113.90,R
,2672641,235,0,1776,0.307,0.308,0.780,-105.03,-20.43,108.21,R
,2672651,237,0,1770,0.356,0.210,0.821,-99.98,-18.02,99.41,R
,2672661,237,0,1686,0.404,0.133,0.822,-93.43,-11.63,88.89,R
,2672671,229,0,1595,0.461,0.069,0.844,-78.79,1.94,75.34,R
,2672681,222,0,1793,0.451,0.031,0.835,-65.52,14.14,59.47,R
,2672691,224,0,2188,0.416,-0.033,0.851,-49.22,30.67,41.79,R
,2672701,160,0,1585,0.361,-0.034,0.876,-33.69,45.66,20.73,R
,2672711,147,0,1675,0.307,-0.020,0.899,-15.41,60.52,4.10,R
,2672721,145,0,1746,0.229,-0.005,0.935,0.80,68.11,-7.76,R
,2672731,149,0,1969,0.216,0.076,0.921,3.69,73.92,-21.43,R
,2672741,145,0,1657,0.168,0.128,0.978,7.85,83.28,-31.75,R
,2672751,144,0,1735,0.064,0.100,0.993,4.01,76.52,-37.93,R
,2672761,144,0,1676,0.078,0.167,0.951,-4.59,78.09,-46.89,R
,2672771,144,0,1817,0.012,0.188,1.012,-12.74,71.56,-54.74,R
,2672781,144,0,1726,-0.069,0.167,1.033,-11.25,63.83,-54.39,R
,2672791,135,0,1787,-0.113,0.161,1.017,-16.94,53.56,-60.01,R
,2672801,133,0,1793,-0.154,0.173,1.057,-16.86,40.23,-59.98,R
,2672811,144,0,1843,-0.147,0.226,1.037,-12.51,29.86,-57.60,R
,2672821,144,0,1854,-0.117,0.268,1.010,-6.04,27.24,-54.50,R
,2672831,143,0,1799,-0.077,0.334,1.009,-4.96,29.34,-54.31,R
,2672841,144,0,1922,-0.064,0.350,0.998,-5.34,35.62,-54.11,R
,2672851,142,0,1815,-0.116,0.398,1.044,2.80,43.69,-45.95,R
,2672861,144,0,1840,-0.110,0.387,1.000,0.91,48.00,-42.19,R
,2672871,141,0,1805,-0.082,0.413,0.975,-1.51,52.50,-44.98,R
,2672881,142,0,1808,-0.128,0.442,0.995,-7.06,53.57,-45.06,R
,2672891,143,0,1759,-0.198,0.424,1.014,-6.74,49.92,-45.03,R
,2672901,142,0,1725,-0.202,0.457,1.027,-8.68,49.66,-47.85,R
,2672911,142,0,1800,-0.253,0.454,1.053,-12.53,43.83,-46.92,R
,2672921,139,0,1969,-0.294,0.414,1.084,-22.27,35.76,-47.23,R
,2672931,153,0,1737,-0.281,0.392,1.056,-24.65,31.40,-46.45,R
,2672941,154,0,1968,-0.322,0.420,1.118,-28.05,26.58,-42.36,R
,2672951,156,0,1919,-0.336,0.386,1.125,-21.66,22.96,-36.08,R
,2672961,154,0,1759,-0.316,0.373,1.107,-14.94,17.79,-32.16,R
,2672971,153,0,1795,-0.310,0.365,1.090,-5.99,13.25,-28.69,R
,2672981,159,0,1723,-0.230,0.362,1.041,-5.49,11.65,-30.66,R
,2672991,237,0,1862,-0.248,0.390,1.057,1.73,9.74,-34.48,R
,2673001,235,0,1824,-0.214,0.319,1.014,-1.66,6.92,-35.24,R
,2673011,237,0,1807,-0.202,0.300,0.960,0.51,5.95,-36.82,R
,2673021,227,0,1801,-0.221,0.306,0.997,0.46,9.98,-34.25,R
,2673031,233,0,1828,-0.208,0.301,0.984,-1.80,13.08,-30.31,R
,2673041,232,0,1919,-0.242,0.286,0.982,3.38,14.84,-21.95,R
,2673051,234,0,1863,-0.244,0.250,0.986,9.65,15.07,-13.20,R
,2673061,233,0,1915,-0.205,0.247,0.958,12.86,15.24,-8.13,R
,2673071,235,0,1853,-0.182,0.254,0.957,15.29,17.33,-7.37,R
,2673081,232,0,1887,-0.190,0.281,0.960,19.06,20.64,-8.86,R
,2673091,230,0,1840,-0.179,0.288,0.957,23.41,24.63,-11.29,R
,2673101,230,0,1877,-0.181,0.307,0.953,24.56,25.95,-14.66,R
,2673111,233,0,1937,-0.194,0.308,0.932,23.95,26.35,-17.72,R
,2673121,231,0,1847,-0.217,0.363,0.924,20.14,27.79,-20.22,R
,2673131,237,0,1915,-0.219,0.345,0.935,18.39,32.56,-18.21,R
,2673141,236,0,1997,-0.256,0.353,0.939,15.69,35.04,-14.69,R
,2673151,219,0,1857,-0.284,0.338,0.943,13.00,35.94,-10.13,R
,2673161,233,0,1840,-0.279,0.343,0.948,12.22,35.19,-4.28,R
,2673171,234,0,1862,-0.294,0.319,0.956,12.85,31.33,1.27,R
,2673181,237,0,1904,-0.216,0.314,0.919,14.25,32.58,3.63,R
,2673191,239,0,1680,-0.177,0.332,0.917,14.63,27.65,6.56,R
,2673201,238,0,1771,-0.124,0.339,0.897,10.43,25.71,1.17,R
,2673211,235,0,1842,-0.201,0.352,0.966,8.24,19.11,0.44,R
,2673221,238,0,1745,-0.135,0.278,0.934,7.76,18.56,1.34,R
,2673231,235,0,1937,-0.078,0.305,0.888,-3.87,22.82,-1.79,R
,2673241,235,0,2003,-0.159,0.275,1.000,-18.57,26.00,-4.68,R
,2673251,231,0,1998,-0.245,0.259,1.058,-20.12,22.17,-0.47,R
,2673261,227,0,1988,-0.272,0.286,1.104,-10.71,16.11,7.41,R
,2673271,228,0,1946,-0.235,0.236,1.087,0.69,13.89,11.98,R
,2673281,237,0,2112,-0.150,0.241,1.001,2.51,10.02,9.31,R
,2673291,237,0,2002,-0.179,0.274,1.050,20.57,13.53,11.89,R
,2673301,234,0,2118,-0.187,0.292,1.069,25.40,18.50,11.81,R
,2673311,228,0,1934,-0.208,0.312,1.081,27.27,26.00,11.67,R
,2673321,150,0,2082,-0.216,0.349,1.071,24.28,32.84,14.80,R
,2673331,207,0,2423,-0.267,0.369,1.113,21.96,36.67,21.27,R
,2673341,199,0,2506,-0.309,0.341,1.131,25.07,40.34,32.05,R
,2673351,208,0,2363,-0.335,0.334,1.160,29.23,40.56,42.60,R
,2673361,198,0,2163,-0.301,0.335,1.162,37.82,41.25,50.45,R
,2673371,203,0,2214,-0.290,0.306,1.134,43.81,36.66,54.04,R
,2673381,230,0,2129,-0.254,0.340,1.106,49.91,35.13,54.45,R
,2673391,230,0,2000,-0.243,0.306,1.078,48.82,27.50,55.72,R
,2673401,241,0,1763,-0.169,0.324,1.012,47.12,18.47,51.76,R
,2673411,240,0,1731,-0.198,0.294,1.072,49.18,10.21,54.80,R
,2673421,233,0,1574,-0.182,0.309,1.064,54.78,9.27,55.69,R
,2673431,223,0,1307,-0.160,0.319,1.061,60.71,8.55,55.60,R
,2673441,240,0,1162,-0.161,0.330,1.047,65.32,10.49,54.51,R
,2673451,241,0,964,-0.166,0.315,1.042,67.50,15.22,54.60,R
,2673461,238,0,1003,-0.214,0.326,1.060,70.98,17.98,56.54,R
,2673471,236,0,1200,-0.225,0.336,1.057,80.85,20.90,59.90,R
,2673481,237,0,1350,-0.288,0.340,1.138,92.20,26.23,60.80,R
,2673491,236,0,1237,-0.192,0.374,1.050,103.79,33.59,60.57,R
,2673501,236,0,1424,-0.196,0.391,1.016,111.24,39.92,57.15,R
,2673511,237,0,1291,-0.207,0.410,0.998,118.11,43.02,55.75,R
,2673521,234,0,1155,-0.223,0.426,0.956,122.07,44.58,56.22,R
,2673531,234,0,1177,-0.221,0.449,0.937,125.98,45.51,57.35,R
,2673541,236,0,1467,-0.222,0.483,0.880,126.88,45.28,59.72,R
,2673551,237,0,1713,-0.202,0.495,0.856,124.98,44.56,62.10,R
,2673561,239,0,1920,-0.206,0.501,0.819,119.29,41.88,63.52,R
,2673571,238,0,2124,-0.249,0.535,0.816,114.34,37.37,65.67,R
,2673581,236,0,1965,-0.234,0.540,0.778,108.31,34.21,66.31,R
,2673591,231,0,2035,-0.229,0.529,0.760,95.64,29.39,66.42,R
,2673601,238,0,1759,-0.265,0.490,0.740,89.73,21.91,66.77,R
,2673611,235,0,2002,-0.262,0.489,0.744,85.96,13.59,67.52,R
,2673621,238,0,2064,-0.235,0.469,0.710,81.85,11.53,67.53,R
,2673631,240,0,2079,-0.243,0.465,0.698,74.65,13.01,66.04,R
,2673641,227,0,2065,-0.279,0.473,0.710,71.61,18.32,63.85,R
,2673651,237,0,2031,-0.300,0.464,0.704,66.75,15.89,61.43,R
,2673661,240,0,2242,-0.307,0.474,0.703,62.75,14.58,60.40,R
,2673671,239,0,2034,-0.317,0.450,0.690,57.35,15.82,58.89,R
,2673681,240,0,2119,-0.340,0.443,0.689,53.85,17.15,58.21,R
,2673691,240,0,2128,-0.356,0.440,0.661,56.69,15.01,60.36,R
,2673701,240,0,2235,-0.335,0.427,0.612,59.73,16.61,61.69,R
,2673711,239,0,2110,-0.326,0.425,0.543,61.18,21.24,61.34,R
,2673721,236,0,1966,-0.360,0.432,0.483,64.13,27.22,61.58,R
,2673731,232,0,2224,-0.369,0.448,0.471,61.58,32.52,66.42,R
,2673741,221,0,2115,-0.351,0.437,0.468,53.82,43.02,74.22,R
,2673751,227,0,2167,-0.347,0.439,0.474,43.38,54.79,82.22,R
,2673761,228,0,1955,-0.340,0.430,0.518,28.43,65.80,89.58,R
,2673771,234,0,1728,-0.315,0.406,0.562,15.23,73.79,93.08,R
,2673781,235,0,1858,-0.279,0.398,0.620,2.07,78.38,93.49,R
,2673791,233,0,1501,-0.259,0.390,0.694,-9.20,75.08,90.98,R
,2673801,240,0,1305,-0.228,0.399,0.743,-17.55,68.70,84.28,R
,2673811,236,0,1296,-0.200,0.422,0.827,-24.70,61.97,76.24,R
,2673821,228,0,1066,-0.177,0.440,0.900,-25.44,53.95,68.07,R
,2673831,225,0,1152,-0.150,0.474,0.952,-23.73,46.50,60.36,R
,2673841,231,0,1239,-0.110,0.489,0.982,-21.58,38.98,55.79,R
,2673851,237,0,1527,-0.071,0.515,1.031,-21.00,35.19,52.40,R
,2673861,240,0,1438,-0.044,0.517,1.050,-19.92,32.98,50.04,R
,2673871,259,0,1590,-0.016,0.516,1.074,-17.41,31.16,48.91,R
,2673881,238,0,1738,0.018,0.519,1.074,-11.92,31.40,48.44,R
,2673891,239,0,1727,0.039,0.515,1.084,-7.35,32.50,45.31,R
,2673901,235,0,1449,0.061,0.517,1.076,-2.93,35.69,39.40,R
,2673911,240,0,1290,0.039,0.508,1.054,4.07,35.54,33.52,R
,2673921,237,0,1561,0.032,0.489,1.034,12.94,37.05,27.27,R
,2673931,236,0,1765,0.001,0.469,0.960,20.54,42.38,22.22,R
,2673941,240,0,1971,-0.019,0.461,0.986,26.04,45.33,16.40,R
,2673951,237,0,2134,-0.062,0.468,0.987,31.35,50.70,13.52,R
,2673961,239,0,1945,-0.156,0.460,1.012,35.72,53.57,15.21,R
,2673971,235,0,2171,-0.157,0.517,1.104,50.37,63.88,12.18,R
,2673981,237,0,2011,-0.239,0.479,1.100,32.83,40.38,18.59,R
,2673991,235,0,1767,-0.248,0.462,1.013,31.81,39.47,20.04,R
,2674001,235,0,1936,-0.234,0.444,1.049,32.75,29.86,18.18,R
,2674011,240,0,1733,-0.232,0.437,1.032,38.14,23.15,12.11,R
,2674021,240,0,1661,-0.212,0.432,1.006,44.85,14.50,4.79,R
,2674031,240,0,1435,-0.203,0.445,0.976,53.75,9.48,-0.86,R
,2674041,240,0,1531,-0.207,0.472,0.952,61.38,9.68,-4.39,R
,2674051,240,0,1776,-0.229,0.503,0.959,67.93,13.92,-3.03,R
,2674061,240,0,1911,-0.261,0.541,0.972,74.16,22.67,0.02,R
,2674071,240,0,1744,-0.280,0.570,0.964,84.14,29.02,4.37,R
,2674081,240,0,1445,-0.269,0.594,0.979,87.98,34.18,13.44,R
,2674091,240,0,1618,-0.266,0.663,0.962,92.20,38.63,18.21,R
,2674101,240,0,1287,-0.282,0.687,0.942,95.69,44.73,23.00,R
,2674111,240,0,1189,-0.277,0.727,0.921,98.17,45.45,25.20,R
,2674121,240,0,1588,-0.275,0.755,0.910,101.81,45.63,25.61,R
,2674131,240,0,1787,-0.266,0.755,0.917,112.48,48.93,19.37,R
,2674141,240,0,1281,-0.217,0.777,0.947,124.62,54.84,7.63,R
,2674151,240,0,879,-0.230,0.756,0.942,146.63,71.22,-2.65,R
,2674161,240,0,0,-0.243,0.705,0.906,174.72,91.89,-6.25,R
,2674171,240,0,0,-0.305,0.772,0.901,209.58,131.16,5.76,R
,2674181,228,0,0,-0.314,0.910,0.741,216.11,161.40,20.39,R
,2674191,222,0,0,-0.407,0.969,0.715,241.43,193.91,48.44,R
,2674201,222,0,462,-0.403,0.989,0.656,250.04,210.84,73.24,R
,2674211,227,0,1779,-0.398,1.053,0.605,248.94,211.47,91.29,R
,2674221,227,0,2889,-0.386,1.114,0.544,236.19,200.38,105.72,R
,2674231,224,0,2765,-0.342,1.025,0.478,212.11,178.02,108.62,R
,2674241,225,0,3406,-0.328,1.077,0.437,174.46,143.59,106.89,R
,2674251,230,0,3034,-0.275,1.020,0.389,136.97,110.20,98.97,R
,2674261,233,0,3027,-0.227,0.998,0.399,103.59,75.63,89.14,R
,2674271,234,0,2639,-0.162,0.935,0.393,82.83,48.06,80.97,R
,2674281,231,0,3140,-0.115,0.900,0.391,65.67,29.79,76.63,R
,2674291,238,0,2765,-0.056,0.801,0.360,52.14,17.57,74.91,R
,2674301,225,0,2618,0.029,0.796,0.356,44.62,13.25,75.99,R
,2674311,225,0,2289,0.036,0.796,0.357,47.70,15.19,80.57,R
,2674321,222,0,2764,0.073,0.796,0.357,51.78,19.13,84.98,R
,2674331,235,0,2473,0.095,0.802,0.329,58.07,25.01,87.24,R
,2674341,233,0,2432,-0.022,0.769,0.448,77.52,30.49,87.52,R
,2674351,227,0,2512,0.089,0.828,0.323,64.75,34.92,85.02,R
,2674361,222,0,2611,0.048,0.882,0.278,68.69,40.20,82.97,R
,2674371,235,0,2241,0.054,0.865,0.266,74.86,44.03,81.84,R
,2674381,238,0,2287,0.072,0.871,0.242,79.14,45.37,81.41,R
,2674391,236,0,2479,0.082,0.899,0.219,81.65,45.02,80.16,R
,2674401,230,0,2379,0.081,0.879,0.195,79.27,41.54,78.62,R
,2674411,227,0,2241,0.094,0.897,0.157,76.02,36.67,75.64,R
,2674421,235,0,2310,0.102,0.910,0.131,67.33,31.34,73.15,R
,2674431,230,0,2067,0.123,0.929,0.118,60.45,28.99,69.11,R
,2674441,238,0,2199,0.054,0.957,0.125,55.93,26.73,66.80,R
,2674451,237,0,2109,0.105,0.969,0.109,43.18,24.31,62.10,R
,2674461,250,0,1957,0.144,0.947,0.091,33.44,21.22,56.07,R
,2674471,237,0,1808,0.150,0.941,0.060,22.43,17.40,50.73,R
,2674481,234,0,1965,0.158,0.916,0.051,14.22,15.10,45.92,R
,2674491,239,0,1931,0.177,0.896,0.026,7.75,14.50,41.05,R
,2674501,233,0,1948,0.183,0.908,0.031,4.42,20.66,37.12,R
,2674511,237,0,2045,0.158,0.925,0.020,2.78,28.53,35.52,R
,2674521,239,0,1968,0.156,0.922,0.016,0.19,36.00,36.91,R
,2674531,238,0,1869,0.137,0.925,0.004,-9.51,37.44,39.84,R
,2674541,239,0,1870,0.106,1.013,0.019,5.56,53.69,43.81,R
,2674551,235,0,1845,0.078,1.025,0.065,3.98,61.66,50.21,R
,2674561,236,0,1855,0.081,0.933,-0.119,0.31,59.79,55.81,R
,2674571,235,0,1723,0.095,1.006,0.047,-13.73,63.08,52.16,R
,2674581,235,0,1945,0.072,1.019,0.093,-18.99,64.58,51.82,R
,2674591,237,0,1763,0.051,1.019,0.102,-14.27,66.21,52.18,R
,2674601,224,0,1881,0.040,1.016,0.086,-10.82,68.90,52.50,R
,2674611,229,0,1853,0.032,1.004,0.100,-15.03,68.56,52.85,R
,2674621,228,0,1728,0.023,0.989,0.114,-23.09,68.12,53.95,R
,2674631,231,0,1856,0.006,0.957,0.131,-32.70,68.32,57.85,R
,2674641,227,0,1951,-0.006,0.952,0.145,-43.34,67.36,63.81,R
,2674651,228,0,1830,0.019,0.920,0.146,-53.03,65.86,70.95,R
,2674661,222,0,1830,0.046,0.891,0.155,-64.21,63.77,76.65,R
,2674671,227,0,1769,0.090,0.877,0.185,-72.12,65.11,77.14,R
,2674681,225,0,1767,0.121,0.853,0.198,-76.79,68.85,73.90,R
,2674691,226,0,1743,0.154,0.810,0.209,-78.05,73.22,69.53,R
,2674701,225,0,1791,0.179,0.788,0.240,-78.48,78.87,65.44,R
,2674711,231,0,1861,0.200,0.823,0.257,-78.65,90.32,57.43,R
,2674721,226,0,1829,0.136,0.825,0.308,-71.86,104.44,53.52,R
,2674731,235,0,1870,0.095,0.801,0.316,-69.15,113.53,49.85,R
,2674741,237,0,1823,0.049,0.846,0.353,-79.05,120.38,44.97,R
,2674751,228,0,1749,-0.000,0.864,0.321,-83.29,124.56,37.18,R
,2674761,226,0,1635,-0.028,0.830,0.358,-99.15,126.46,32.36,R
,2674771,233,0,1915,-0.184,0.878,0.488,-108.80,117.69,28.36,R
,2674781,236,0,1835,-0.205,0.853,0.474,-112.56,116.53,25.49,R
,2674791,239,0,1839,-0.212,0.804,0.502,-119.26,108.92,23.44,R
,2674801,236,0,2083,-0.229,0.852,0.575,-120.83,107.28,23.64,R
,2674811,238,0,1823,-0.253,0.812,0.630,-114.54,111.51,25.98,R
,2674821,239,0,1947,-0.306,0.774,0.705,-100.89,113.98,30.40,R
,2674831,238,0,1777,-0.269,0.698,0.696,-84.50,120.41,26.89,R
,2674841,239,0,2033,-0.273,0.677,0.720,-81.95,121.19,26.60,R
,2674851,235,0,1933,-0.282,0.656,0.736,-77.44,121.83,27.05,R
,2674861,237,0,1825,-0.294,0.636,0.756,-66.79,121.24,32.44,R
,2674871,237,0,1936,-0.281,0.582,0.783,-54.48,118.70,38.37,R
,2674881,238,0,1904,-0.262,0.529,0.793,-42.21,113.16,45.09,R
,2674891,239,0,1920,-0.241,0.496,0.797,-29.46,107.62,50.05,R
,2674901,239,0,1955,-0.243,0.521,0.795,-13.35,106.73,51.64,R
,2674911,238,0,3248,-0.221,0.502,0.775,-4.71,103.88,47.84,R
,2674921,234,0,3569,-0.205,0.502,0.757,-5.46,100.84,40.82,R
,2674931,235,0,2765,-0.252,0.516,0.755,-12.86,98.61,34.51,R
,2674941,235,0,2640,-0.327,0.529,0.747,-17.93,98.60,30.68,R
