wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,1035941,317,0,2034,0.047,0.969,0.532,-27.44,-30.79,-96.94,R
,1035951,313,0,2023,0.052,0.961,0.525,-26.31,-31.73,-92.33,R
,1035961,334,0,2030,0.047,0.969,0.499,-25.97,-31.95,-87.68,R
,1035971,365,0,1840,0.037,0.961,0.490,-25.47,-30.62,-83.00,R
,1035981,362,0,2080,0.037,0.957,0.488,-23.74,-28.65,-77.94,R
,1035991,365,0,1901,0.019,0.931,0.529,-23.60,-26.88,-75.41,R
,1036001,367,0,1936,-0.016,0.945,0.593,-24.96,-33.00,-71.56,R
,1036011,365,0,1855,-0.067,0.990,0.737,-0.06,-24.54,-64.43,R
,1036021,365,0,1987,0.005,0.992,0.705,6.88,-30.53,-58.28,R
,1036031,365,0,1863,0.001,0.990,0.684,20.93,-27.96,-50.66,R
,1036041,405,0,1871,-0.025,0.985,0.668,26.11,-27.53,-47.42,R
,1036051,406,0,1923,-0.037,1.024,0.634,22.11,-28.89,-44.68,R
,1036061,395,0,1849,-0.077,1.039,0.600,15.25,-29.78,-38.34,R
,1036071,403,0,1999,-0.093,1.056,0.594,6.43,-28.77,-28.00,R
,1036081,409,0,1927,-0.106,1.053,0.574,-6.67,-28.36,-17.20,R
,1036091,411,0,1876,-0.110,1.036,0.570,-20.73,-31.20,-8.20,R
,1036101,412,0,1846,-0.093,1.000,0.620,-33.65,-35.24,-2.31,R
,1036111,411,0,1918,-0.090,0.959,0.610,-44.80,-37.50,3.77,R
,1036121,410,0,1737,-0.086,0.929,0.621,-51.67,-37.40,9.60,R
,1036131,411,0,1759,-0.058,0.885,0.628,-53.36,-35.00,13.83,R
,1036141,411,0,1771,-0.044,0.861,0.623,-53.83,-32.51,15.77,R
,1036151,414,0,1853,-0.025,0.825,0.622,-52.31,-29.61,15.57,R
,1036161,414,0,1670,-0.018,0.798,0.620,-48.06,-26.89,14.39,R
,1036171,411,0,1754,-0.003,0.774,0.610,-43.27,-24.34,12.18,R
,1036181,412,0,1862,0.000,0.748,0.606,-38.78,-22.16,8.93,R
,1036191,412,0,1687,0.013,0.741,0.619,-33.10,-20.43,6.18,R
,1036201,413,0,1869,-0.004,0.729,0.613,-26.86,-18.74,4.74,R
,1036211,416,0,1892,-0.006,0.728,0.610,-21.15,-17.50,5.42,R
,1036221,413,0,1840,-0.001,0.723,0.612,-15.77,-14.30,7.08,R
,1036231,409,0,1837,0.012,0.719,0.624,-10.55,-10.56,9.08,R
,1036241,414,0,1906,0.026,0.711,0.617,-5.45,-6.07,11.42,R
,1036251,411,0,1813,0.043,0.711,0.615,-2.03,-0.88,13.48,R
,1036261,413,0,1885,0.056,0.713,0.620,-1.25,3.35,14.29,R
,1036271,413,0,1913,0.053,0.713,0.618,0.20,7.14,14.73,R
,1036281,415,0,1931,0.057,0.711,0.620,0.18,9.40,15.11,R
,1036291,411,0,1898,0.057,0.715,0.624,0.03,11.41,15.34,R
,1036301,413,0,1833,0.053,0.708,0.624,-1.12,12.18,15.17,R
,1036311,414,0,1845,0.060,0.714,0.630,-2.37,12.62,15.35,R
,1036321,416,0,1907,0.052,0.709,0.633,-4.77,13.15,14.58,R
,1036331,410,0,1865,0.051,0.714,0.656,-5.42,13.64,13.92,R
,1036341,410,0,1919,0.056,0.713,0.655,-7.82,13.18,13.45,R
,1036351,407,0,1889,0.045,0.723,0.667,-11.31,12.18,14.22,R
,1036361,415,0,1903,0.035,0.726,0.677,-13.18,11.37,15.55,R
,1036371,413,0,1941,0.034,0.727,0.683,-15.71,10.21,15.34,R
,1036381,400,0,1850,0.028,0.730,0.709,-17.79,9.26,15.29,R
,1036391,414,0,1981,0.023,0.734,0.719,-18.12,8.27,15.58,R
,1036401,404,0,1981,0.013,0.742,0.744,-18.63,7.11,15.28,R
,1036411,405,0,1923,-0.003,0.738,0.752,-19.50,5.17,15.28,R
,1036421,415,0,1885,-0.012,0.738,0.758,-19.35,3.23,14.91,R
,1036431,410,0,1962,-0.015,0.742,0.761,-18.81,1.32,15.89,R
,1036441,415,0,1806,-0.015,0.744,0.771,-18.05,-0.08,15.64,R
,1036451,406,0,2017,-0.018,0.739,0.775,-17.44,-2.01,15.81,R
,1036461,411,0,1810,-0.018,0.734,0.792,-16.66,-3.09,16.39,R
,1036471,408,0,1799,-0.014,0.738,0.792,-15.04,-2.56,17.34,R
,1036481,407,0,1923,-0.013,0.728,0.795,-12.75,-2.07,18.61,R
,1036491,404,0,1951,-0.019,0.729,0.794,-11.48,-2.65,19.69,R
,1036501,402,0,1824,-0.011,0.713,0.790,-10.83,-3.73,20.25,R
,1036511,402,0,1953,0.008,0.714,0.783,-12.41,-6.54,18.62,R
,1036521,403,0,1719,0.003,0.677,0.756,-11.96,-11.73,17.38,R
,1036531,404,0,2026,0.029,0.675,0.732,-7.60,-15.69,20.97,R
,1036541,405,0,1938,0.052,0.708,0.730,-6.52,-12.20,18.88,R
,1036551,404,0,1861,0.056,0.689,0.728,-7.27,-11.62,16.59,R
,1036561,406,0,1802,0.071,0.727,0.705,-6.14,-9.98,17.19,R
,1036571,406,0,1890,0.055,0.702,0.691,-5.42,-11.95,18.90,R
,1036581,404,0,1868,0.076,0.706,0.694,-6.80,-12.59,19.35,R
,1036591,401,0,1917,0.066,0.709,0.685,-6.69,-11.35,19.26,R
,1036601,402,0,1951,0.070,0.703,0.669,-4.70,-9.44,19.60,R
,1036611,403,0,1719,0.079,0.705,0.667,1.66,-3.93,22.22,R
,1036621,407,0,1957,0.092,0.729,0.664,5.05,2.28,24.01,R
,1036631,407,0,1818,0.104,0.728,0.649,2.56,6.74,23.34,R
,1036641,405,0,1822,0.077,0.737,0.657,7.60,13.28,25.20,R
,1036651,409,0,1888,0.082,0.764,0.657,11.78,18.50,28.10,R
,1036661,407,0,1901,0.076,0.784,0.662,7.86,20.96,29.67,R
,1036671,406,0,1991,0.044,0.784,0.666,6.88,22.45,32.06,R
,1036681,410,0,1829,0.045,0.809,0.676,4.32,20.47,33.86,R
,1036691,407,0,1755,0.045,0.794,0.682,-0.43,16.94,34.41,R
,1036701,406,0,1954,0.045,0.791,0.677,-1.47,15.78,35.22,R
,1036711,407,0,1893,0.061,0.786,0.673,-1.73,16.41,36.53,R
,1036721,405,0,1818,0.082,0.770,0.674,-2.89,17.96,38.24,R
,1036731,408,0,1888,0.081,0.766,0.680,-3.19,20.13,39.23,R
,1036741,407,0,1899,0.080,0.765,0.681,-1.89,23.63,40.61,R
,1036751,407,0,1756,0.090,0.759,0.693,-0.84,25.60,41.51,R
,1036761,404,0,1903,0.086,0.761,0.701,-1.96,27.89,42.24,R
,1036771,407,0,1904,0.082,0.755,0.712,-5.71,27.63,42.39,R
,1036781,414,0,1867,0.069,0.734,0.724,-7.39,27.08,42.70,R
,1036791,406,0,1807,0.074,0.726,0.741,-8.43,25.08,43.03,R
,1036801,408,0,1959,0.032,0.655,0.727,-5.59,23.18,45.11,R
,1036811,407,0,1840,0.063,0.719,0.783,-13.31,21.25,42.67,R
,1036821,409,0,1765,0.054,0.716,0.797,-17.16,17.05,41.77,R
,1036831,410,0,1798,0.035,0.702,0.805,-18.80,13.95,41.11,R
,1036841,415,0,1829,0.035,0.687,0.813,-19.38,10.74,41.05,R
,1036851,409,0,1863,0.035,0.678,0.816,-23.13,5.92,39.20,R
,1036861,401,0,1804,0.027,0.658,0.826,-24.75,1.00,36.54,R
,1036871,409,0,1843,0.026,0.628,0.822,-23.89,-4.95,33.08,R
,1036881,411,0,1901,0.024,0.605,0.816,-23.59,-9.91,29.89,R
,1036891,414,0,1745,0.043,0.584,0.810,-21.76,-14.69,25.93,R
,1036901,412,0,1776,0.057,0.552,0.785,-18.84,-18.28,22.67,R
,1036911,416,0,1898,0.075,0.534,0.775,-15.21,-19.84,19.46,R
,1036921,413,0,1775,0.096,0.519,0.749,-11.31,-20.79,16.04,R
,1036931,415,0,1870,0.125,0.511,0.732,-7.39,-19.61,12.13,R
,1036941,416,0,1891,0.130,0.520,0.717,-2.02,-15.23,9.45,R
,1036951,414,0,1813,0.128,0.533,0.708,0.88,-11.35,6.83,R
,1036961,417,0,1872,0.132,0.551,0.710,0.14,-8.56,3.96,R
,1036971,416,0,1840,0.118,0.550,0.704,-3.33,-7.99,0.03,R
,1036981,399,0,1902,0.104,0.550,0.700,-4.28,-9.00,-2.94,R
,1036991,418,0,2033,0.109,0.558,0.708,-9.33,-11.04,-6.72,R
,1037001,415,0,1808,0.093,0.571,0.723,-11.70,-11.85,-9.55,R
,1037011,417,0,1770,0.080,0.571,0.727,-11.93,-12.74,-12.04,R
,1037021,415,0,1872,0.087,0.576,0.744,-12.40,-13.11,-13.68,R
,1037031,418,0,1776,0.098,0.569,0.751,-12.89,-11.95,-15.64,R
,1037041,416,0,1813,0.104,0.570,0.752,-11.31,-10.62,-18.19,R
,1037051,413,0,1899,0.106,0.572,0.765,-8.11,-8.63,-19.91,R
,1037061,416,0,1870,0.102,0.578,0.760,-5.24,-6.25,-20.77,R
,1037071,416,0,2019,0.114,0.584,0.760,-2.26,-3.81,-21.61,R
,1037081,416,0,1760,0.136,0.589,0.758,-1.71,-2.68,-23.71,R
,1037091,417,0,1872,0.124,0.594,0.756,1.10,-0.25,-25.39,R
,1037101,445,0,1886,0.146,0.594,0.747,4.29,1.98,-26.57,R
,1037111,413,0,1809,0.154,0.596,0.729,5.25,2.54,-28.25,R
,1037121,416,0,1869,0.168,0.595,0.723,9.08,4.62,-28.91,R
,1037131,417,0,1808,0.186,0.617,0.713,14.82,9.55,-28.62,R
,1037141,416,0,1781,0.198,0.638,0.710,19.48,15.75,-27.99,R
,1037151,419,0,1952,0.187,0.679,0.699,21.95,22.48,-26.83,R
,1037161,446,0,1812,0.180,0.698,0.705,22.59,27.14,-25.58,R
,1037171,416,0,1889,0.168,0.721,0.704,22.98,29.61,-24.19,R
,1037181,413,0,1943,0.154,0.758,0.701,20.84,31.14,-22.42,R
,1037191,414,0,1843,0.127,0.780,0.717,16.93,30.50,-20.19,R
,1037201,415,0,1797,0.104,0.812,0.730,11.16,29.37,-17.01,R
,1037211,418,0,1894,0.088,0.836,0.742,5.19,27.99,-12.42,R
,1037221,416,0,1875,0.075,0.845,0.774,-1.93,25.69,-7.61,R
,1037231,417,0,1947,0.077,0.852,0.797,-9.27,22.30,-3.79,R
,1037241,415,0,1744,0.069,0.843,0.818,-15.50,18.28,-1.15,R
,1037251,415,0,1831,0.066,0.828,0.834,-21.60,12.36,0.12,R
,1037261,418,0,1857,0.062,0.803,0.849,-24.46,6.47,0.99,R
,1037271,415,0,1809,0.077,0.761,0.842,-24.23,0.53,1.83,R
,1037281,414,0,1791,0.102,0.728,0.836,-21.79,-3.26,2.48,R
,1037291,417,0,1774,0.131,0.703,0.806,-16.98,-5.32,2.68,R
,1037301,418,0,1855,0.150,0.679,0.772,-11.82,-5.49,2.77,R
,1037311,416,0,1701,0.157,0.682,0.753,-6.18,-3.47,3.16,R
,1037321,413,0,1822,0.161,0.693,0.728,-1.89,-0.31,4.10,R
,1037331,411,0,1850,0.152,0.700,0.718,-0.03,2.73,6.18,R
,1037341,415,0,1872,0.140,0.706,0.696,0.72,4.42,8.07,R
,1037351,416,0,1790,0.147,0.697,0.669,-0.92,3.58,10.30,R
,1037361,416,0,1894,0.141,0.702,0.670,-0.66,4.51,11.35,R
,1037371,414,0,1766,0.141,0.692,0.657,1.08,6.85,13.46,R
,1037381,417,0,1855,0.141,0.712,0.667,2.69,11.03,16.39,R
,1037391,416,0,1822,0.138,0.715,0.678,3.54,15.34,18.80,R
,1037401,414,0,1889,0.130,0.721,0.678,3.65,17.38,19.95,R
,1037411,416,0,1719,0.110,0.723,0.680,1.75,17.55,20.91,R
,1037421,416,0,1791,0.060,0.663,0.702,4.56,17.81,19.72,R
,1037431,418,0,1851,0.088,0.764,0.692,0.26,18.28,23.23,R
,1037441,413,0,1830,0.067,0.761,0.698,1.39,17.90,23.48,R
,1037451,417,0,1850,0.054,0.787,0.713,-0.63,16.86,24.15,R
,1037461,417,0,1779,0.045,0.792,0.711,-4.14,15.58,24.39,R
,1037471,415,0,1874,0.028,0.793,0.729,-7.41,12.97,24.45,R
,1037481,416,0,1712,0.015,0.788,0.735,-10.11,9.95,25.29,R
,1037491,420,0,1899,0.002,0.789,0.749,-11.48,8.85,26.48,R
,1037501,414,0,1750,0.010,0.773,0.757,-11.39,6.74,27.95,R
,1037511,415,0,1872,0.010,0.772,0.765,-12.06,5.34,28.48,R
,1037521,416,0,1846,0.018,0.773,0.775,-11.94,3.52,28.35,R
,1037531,414,0,1870,0.010,0.756,0.777,-12.84,0.88,27.67,R
,1037541,411,0,1841,0.006,0.737,0.784,-13.59,-1.14,26.62,R
,1037551,415,0,1939,0.010,0.704,0.783,-12.77,-2.34,25.17,R
,1037561,414,0,1797,0.020,0.661,0.778,-10.40,-3.66,23.22,R
,1037571,415,0,1822,0.035,0.629,0.772,-5.83,-4.48,21.84,R
,1037581,415,0,1809,0.051,0.604,0.745,0.44,-4.22,20.36,R
,1037591,415,0,1861,0.104,0.594,0.722,5.36,-2.04,16.76,R
,1037601,416,0,1822,0.094,0.587,0.709,14.30,1.64,17.37,R
,1037611,419,0,2011,0.098,0.588,0.693,18.18,5.28,15.63,R
,1037621,417,0,1710,0.105,0.594,0.667,19.74,8.15,13.89,R
,1037631,418,0,1887,0.097,0.614,0.659,19.65,10.73,11.90,R
,1037641,416,0,1831,0.088,0.620,0.654,18.15,11.86,9.80,R
,1037651,414,0,1906,0.083,0.633,0.646,15.92,12.57,8.64,R
,1037661,415,0,1853,0.083,0.631,0.645,12.29,12.22,7.12,R
,1037671,414,0,1875,0.083,0.652,0.644,8.56,12.65,5.60,R
,1037681,415,0,1851,0.087,0.651,0.644,5.28,12.89,3.98,R
,1037691,416,0,1778,0.098,0.658,0.654,2.27,13.60,2.71,R
,1037701,418,0,1901,0.106,0.662,0.652,0.12,14.05,1.37,R
,1037711,415,0,1692,0.112,0.659,0.653,1.08,16.41,0.65,R
,1037721,415,0,1941,0.119,0.677,0.655,2.52,20.07,0.47,R
,1037731,415,0,1840,0.129,0.684,0.663,3.60,23.55,-0.49,R
,1037741,416,0,1700,0.121,0.695,0.656,4.32,26.63,-1.38,R
,1037751,419,0,1936,0.106,0.709,0.655,4.23,27.98,-1.20,R
,1037761,415,0,1781,0.100,0.722,0.660,5.01,31.09,-0.02,R
,1037771,415,0,1757,0.094,0.738,0.658,4.41,32.77,0.96,R
,1037781,415,0,1855,0.098,0.750,0.653,3.11,34.65,1.89,R
,1037791,412,0,1829,0.097,0.758,0.664,1.78,35.86,2.41,R
,1037801,412,0,1931,0.099,0.769,0.661,0.76,37.34,2.80,R
,1037811,413,0,1779,0.089,0.780,0.677,0.23,38.51,3.63,R
,1037821,416,0,1775,0.105,0.782,0.670,-1.80,39.73,3.16,R
,1037831,412,0,1875,0.085,0.796,0.672,0.44,41.70,5.16,R
,1037841,414,0,1883,0.078,0.803,0.673,0.93,42.94,6.85,R
,1037851,412,0,1785,0.070,0.803,0.674,1.43,43.43,8.93,R
,1037861,419,0,1971,0.058,0.823,0.677,7.97,47.87,13.46,R
,1037871,429,0,1863,0.034,0.844,0.698,12.98,52.53,17.00,R
,1037881,413,0,1855,0.063,0.823,0.674,14.00,53.08,22.58,R
,1037891,411,0,1839,0.078,0.839,0.671,12.99,54.80,24.03,R
,1037901,414,0,1968,0.091,0.851,0.660,14.84,55.81,25.63,R
,1037911,415,0,1898,0.074,0.858,0.672,13.04,56.80,26.36,R
,1037921,419,0,1819,0.075,0.855,0.659,10.33,54.36,26.03,R
,1037931,414,0,1902,0.063,0.849,0.653,5.51,50.65,25.20,R
,1037941,413,0,1904,0.057,0.832,0.655,3.31,48.70,25.38,R
,1037951,417,0,1855,0.070,0.815,0.650,2.50,48.04,26.47,R
,1037961,415,0,1847,0.077,0.799,0.651,-0.78,48.86,26.99,R
,1037971,417,0,1583,0.078,0.775,0.647,-2.46,50.07,27.67,R
,1037981,417,0,2018,0.059,0.790,0.667,-2.05,53.03,29.74,R
,1037991,416,0,1841,0.056,0.778,0.675,-4.08,55.20,31.40,R
,1038001,416,0,1904,0.039,0.782,0.696,-7.36,54.42,32.53,R
,1038011,411,0,1845,0.021,0.763,0.705,-9.96,53.12,33.38,R
,1038021,413,0,1851,0.017,0.747,0.717,-10.29,50.99,34.21,R
,1038031,415,0,1773,0.028,0.724,0.725,-8.86,49.90,34.62,R
,1038041,411,0,1872,0.046,0.716,0.724,-6.57,49.61,33.81,R
,1038051,401,0,1847,0.041,0.708,0.720,-2.93,51.00,32.68,R
,1038061,415,0,1771,0.048,0.700,0.711,-1.21,50.28,30.22,R
,1038071,414,0,1831,0.041,0.690,0.713,-0.81,50.09,28.21,R
,1038081,413,0,1883,0.014,0.699,0.731,-0.48,49.95,27.14,R
,1038091,415,0,1821,0.046,0.684,0.704,-2.55,48.68,25.42,R
,1038101,416,0,1930,0.038,0.681,0.704,-3.56,46.70,24.06,R
,1038111,408,0,1843,0.035,0.678,0.700,-5.97,44.04,21.64,R
,1038121,400,0,1897,0.034,0.681,0.706,-7.71,40.94,18.48,R
,1038131,400,0,1817,0.029,0.688,0.694,-9.09,37.20,15.72,R
,1038141,406,0,1807,0.022,0.676,0.681,-5.73,36.56,14.32,R
,1038151,400,0,1910,0.035,0.681,0.690,-3.07,37.09,11.77,R
,1038161,400,0,1818,0.041,0.685,0.681,-1.28,36.53,8.85,R
,1038171,400,0,1798,0.042,0.679,0.678,1.49,36.45,6.33,R
,1038181,400,0,1807,0.059,0.685,0.665,5.80,37.14,3.48,R
,1038191,400,0,1891,0.047,0.711,0.647,9.37,37.84,0.77,R
,1038201,406,0,1859,0.049,0.727,0.639,12.07,39.41,-2.71,R
,1038211,400,0,1830,0.045,0.740,0.623,11.28,38.80,-7.27,R
,1038221,404,0,1877,0.026,0.755,0.607,7.92,37.47,-10.55,R
,1038231,411,0,1808,0.022,0.766,0.616,6.27,38.04,-11.65,R
,1038241,411,0,1778,0.029,0.782,0.603,8.36,40.73,-12.37,R
,1038251,410,0,1907,0.293,1.001,0.441,-39.65,17.35,-34.58,R
,1038261,411,0,1843,0.000,0.765,0.448,7.14,33.78,-12.00,R
,1038271,429,0,1755,-0.043,0.830,0.572,0.12,36.67,-17.50,R
,1038281,413,0,1808,-0.040,0.845,0.596,-1.70,34.48,-20.28,R
,1038291,407,0,1859,-0.047,0.829,0.613,0.75,30.02,-20.68,R
,1038301,412,0,1807,-0.040,0.839,0.609,0.33,28.12,-24.46,R
