wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,1660361,89,0,1898,-0.039,0.883,0.618,53.46,91.18,66.66,R
,1660371,89,0,1740,-0.044,0.894,0.625,50.63,90.32,69.79,R
,1660381,90,0,1877,-0.063,0.911,0.628,46.22,89.10,73.26,R
,1660391,86,0,1920,-0.067,0.911,0.638,40.92,86.64,77.32,R
,1660401,87,0,1889,-0.066,0.907,0.647,36.68,85.07,82.76,R
,1660411,91,0,1858,-0.050,0.878,0.641,34.20,84.40,88.21,R
,1660421,86,0,1887,-0.029,0.864,0.647,34.60,86.99,93.23,R
,1660431,87,0,1863,0.009,0.817,0.638,38.24,91.56,97.69,R
,1660441,88,0,1845,0.061,0.775,0.627,41.44,96.44,99.23,R
,1660451,85,0,2017,0.107,0.707,0.622,44.77,102.15,101.34,R
,1660461,90,0,1845,0.143,0.684,0.589,55.73,108.21,96.73,R
,1660471,91,0,1840,0.193,0.624,0.582,61.27,112.61,91.73,R
,1660481,87,0,1891,0.271,0.564,0.544,68.36,116.31,82.53,R
,1660491,87,0,1941,0.276,0.538,0.528,79.58,120.73,72.97,R
,1660501,85,0,1737,0.259,0.561,0.529,88.10,126.85,63.46,R
,1660511,90,0,1827,0.212,0.638,0.575,87.38,134.58,55.72,R
,1660521,91,0,1851,0.203,0.647,0.505,91.75,136.52,50.60,R
,1660531,85,0,1932,0.172,0.740,0.484,82.91,138.05,43.26,R
,1660541,87,0,2032,0.115,0.820,0.513,65.15,134.35,36.39,R
,1660551,87,0,1741,0.095,0.820,0.514,44.85,126.43,28.33,R
,1660561,85,0,2097,0.082,0.824,0.531,32.13,115.57,20.11,R
,1660571,85,0,1921,0.057,0.827,0.549,28.08,105.60,17.12,R
,1660581,86,0,1758,0.003,0.826,0.580,35.20,99.27,16.68,R
,1660591,87,0,1743,-0.007,0.910,0.587,40.57,97.16,12.71,R
,1660601,88,0,1783,0.252,0.874,0.447,30.77,98.09,-8.13,R
,1660611,84,0,1712,0.013,0.989,0.523,44.20,93.77,-9.64,R
,1660621,86,0,1667,-0.030,0.977,0.633,7.56,84.87,-15.82,R
,1660631,86,0,1585,-0.103,0.894,0.571,-11.93,75.91,-21.64,R
,1660641,86,0,1748,-0.015,0.875,0.479,-22.48,71.40,-23.55,R
,1660651,85,0,1785,-0.207,1.085,0.871,-14.38,83.98,-29.02,R
,1660661,84,0,1662,-0.199,0.809,0.603,-29.29,70.75,-12.48,R
,1660671,87,0,1695,-0.244,0.784,0.491,-37.90,71.60,-10.92,R
,1660681,87,0,1705,-0.301,0.812,0.614,-46.07,72.24,-1.84,R
,1660691,87,0,1595,-0.332,0.862,0.644,-52.01,78.09,9.99,R
,1660701,85,0,1712,-0.323,0.796,0.743,-53.35,85.98,18.76,R
,1660711,86,0,1670,-0.359,0.783,0.604,-48.82,78.81,14.92,R
,1660721,90,0,1733,-0.367,0.756,0.606,-56.22,68.03,11.26,R
,1660731,87,0,1645,-0.305,0.698,0.631,-67.75,52.85,6.47,R
,1660741,87,0,1777,-0.430,0.767,0.668,-66.77,45.65,8.85,R
,1660751,90,0,1629,-0.385,0.674,0.686,-67.61,41.73,12.69,R
,1660761,87,0,1834,-0.429,0.657,0.700,-81.00,31.10,15.66,R
,1660771,91,0,1838,-0.488,0.709,0.733,-98.38,25.45,19.81,R
,1660781,86,0,1770,-0.468,0.597,0.781,-117.73,12.72,26.34,R
,1660791,87,0,1802,-0.464,0.511,0.846,-121.52,-2.93,33.76,R
,1660801,89,0,1808,-0.446,0.493,0.892,-110.77,-15.86,40.31,R
,1660811,87,0,1877,-0.398,0.449,0.881,-95.86,-27.11,44.10,R
,1660821,95,0,1924,-0.346,0.392,0.926,-92.36,-34.96,38.37,R
,1660831,87,0,1907,-0.345,0.365,0.972,-92.36,-44.03,23.90,R
,1660841,90,0,1823,-0.389,0.339,0.966,-81.25,-42.70,22.08,R
,1660851,93,0,1858,-0.381,0.295,0.990,-65.67,-36.35,23.12,R
,1660861,96,0,1915,-0.372,0.307,1.037,-57.29,-27.05,25.03,R
,1660871,93,0,1869,-0.411,0.321,1.059,-45.40,-14.60,28.56,R
,1660881,93,0,2094,-0.424,0.287,1.053,-31.70,-3.60,32.21,R
,1660891,93,0,1713,-0.403,0.272,0.989,-18.85,9.01,32.77,R
,1660901,92,0,1883,-0.350,0.261,0.974,-12.54,18.40,26.13,R
,1660911,94,0,1949,-0.359,0.246,0.971,-13.02,18.72,12.45,R
,1660921,92,0,2021,-0.388,0.246,0.920,-18.96,4.56,1.24,R
,1660931,92,0,1984,-0.348,0.231,1.060,-0.07,-13.16,-9.58,R
,1660941,87,0,1955,-0.275,0.217,0.907,-25.93,-42.38,-7.78,R
,1660951,89,0,1943,-0.253,0.210,0.882,-30.70,-59.19,-10.82,R
,1660961,92,0,1965,-0.225,0.210,0.853,-29.47,-70.15,-9.56,R
,1660971,92,0,1919,-0.172,0.204,0.793,-27.25,-66.64,-7.37,R
,1660981,94,0,1975,-0.136,0.196,0.744,-27.18,-49.94,-6.54,R
,1660991,91,0,1941,-0.153,0.248,0.741,-26.01,-18.98,-3.34,R
,1661001,92,0,1840,-0.165,0.266,0.755,-24.59,17.94,2.13,R
,1661011,91,0,2138,-0.219,0.268,0.789,-23.61,52.89,9.18,R
,1661021,92,0,2671,-0.288,0.281,0.800,-22.24,81.39,18.01,R
,1661031,90,0,2530,-0.333,0.273,0.789,-26.96,98.58,23.84,R
,1661041,84,0,2334,-0.344,0.296,0.807,-36.89,112.12,29.06,R
,1661051,88,0,2517,-0.380,0.278,0.835,-44.04,119.69,36.69,R
,1661061,86,0,2559,-0.451,0.253,0.888,-38.93,124.55,48.45,R
,1661071,90,0,2559,-0.508,0.219,0.951,-15.18,125.82,62.21,R
,1661081,85,0,2466,-0.514,0.209,0.965,21.01,125.59,74.47,R
,1661091,86,0,2381,-0.434,0.230,0.902,45.43,124.46,76.45,R
,1661101,84,0,2185,-0.414,0.237,0.885,50.54,122.40,70.42,R
,1661111,85,0,2321,-0.465,0.264,0.865,50.20,119.33,61.21,R
,1661121,85,0,2025,-0.554,0.293,0.854,33.96,107.13,59.11,R
,1661131,80,0,2018,-0.516,0.180,0.929,29.30,85.28,45.92,R
,1661141,81,0,1984,-0.523,0.182,0.893,31.38,58.63,34.82,R
,1661151,85,0,1781,-0.544,0.200,0.857,23.12,40.02,31.46,R
,1661161,82,0,1776,-0.538,0.220,0.781,13.52,28.52,27.84,R
,1661171,83,0,1767,-0.502,0.243,0.846,-3.76,23.63,26.37,R
,1661181,84,0,1822,-0.481,0.247,0.897,-14.09,21.39,29.61,R
,1661191,76,0,1690,-0.451,0.245,0.919,-12.60,23.21,36.53,R
,1661201,70,0,1946,-0.448,0.197,0.948,-7.44,26.87,38.85,R
,1661211,68,0,1431,-0.419,0.191,0.958,-6.38,29.83,35.89,R
,1661221,73,0,965,-0.414,0.204,1.015,4.78,41.44,30.33,R
,1661231,71,0,1264,-0.439,0.177,1.001,7.70,43.73,30.22,R
,1661241,69,0,1566,-0.467,0.189,0.979,15.24,47.15,30.66,R
,1661251,69,0,1716,-0.486,0.201,0.973,21.20,51.66,32.04,R
,1661261,66,0,1700,-0.505,0.221,0.948,24.22,56.89,34.22,R
,1661271,70,0,1764,-0.517,0.230,0.941,24.46,59.37,35.90,R
,1661281,69,0,1761,-0.527,0.246,0.911,29.61,58.66,31.49,R
,1661291,71,0,1663,-0.482,0.280,0.961,33.29,56.98,24.77,R
,1661301,70,0,2032,-0.453,0.277,0.939,31.75,51.13,21.66,R
,1661311,69,0,1867,-0.446,0.297,0.940,35.72,45.77,17.14,R
,1661321,69,0,1808,-0.454,0.339,0.893,38.14,36.92,12.31,R
,1661331,72,0,1860,-0.427,0.382,0.926,33.30,29.95,6.82,R
,1661341,69,0,1915,-0.406,0.392,0.927,31.70,24.47,2.74,R
,1661351,71,0,1727,-0.381,0.439,0.931,28.82,22.78,4.33,R
,1661361,66,0,1921,-0.385,0.470,0.946,28.75,21.60,7.55,R
,1661371,70,0,1675,-0.368,0.474,0.928,22.74,23.82,10.88,R
,1661381,68,0,1699,-0.385,0.493,0.943,16.04,22.98,16.24,R
,1661391,69,0,1731,-0.414,0.494,0.960,7.96,22.31,22.30,R
,1661401,68,0,1893,-0.429,0.531,1.007,-0.97,17.80,30.53,R
,1661411,67,0,1824,-0.455,0.474,1.007,-9.80,13.50,38.68,R
,1661421,66,0,1786,-0.426,0.473,1.006,-18.96,4.00,41.64,R
,1661431,68,0,1895,-0.404,0.453,1.051,-26.31,0.81,44.21,R
,1661441,69,0,1835,-0.384,0.403,1.042,-28.21,-3.21,45.75,R
,1661451,67,0,1963,-0.396,0.361,1.079,-26.19,-4.35,45.96,R
,1661461,70,0,1823,-0.390,0.324,1.051,-23.26,-4.64,48.16,R
,1661471,66,0,1853,-0.332,0.278,1.064,-13.47,-4.43,47.53,R
,1661481,67,0,1866,-0.325,0.233,1.043,5.36,-3.47,43.00,R
,1661491,71,0,1822,-0.315,0.233,1.002,16.83,-0.99,39.95,R
,1661501,66,0,1936,-0.316,0.243,0.979,24.74,-1.48,35.53,R
,1661511,69,0,1845,-0.375,0.268,0.944,30.30,-2.14,31.96,R
,1661521,73,0,1824,-0.398,0.254,0.935,31.04,-5.85,32.36,R
,1661531,68,0,1929,-0.363,0.276,0.923,30.56,-9.37,32.19,R
,1661541,64,0,1667,-0.356,0.297,0.924,30.86,-13.25,33.90,R
,1661551,65,0,1867,-0.250,0.384,0.904,27.24,-13.44,33.76,R
,1661561,65,0,1504,-0.308,0.312,0.883,23.40,-17.98,36.95,R
,1661571,66,0,1633,-0.265,0.297,0.878,23.53,-16.09,38.77,R
,1661581,70,0,1584,-0.260,0.308,0.893,22.31,-14.46,38.76,R
,1661591,69,0,1725,-0.242,0.330,0.866,22.39,-6.73,37.47,R
,1661601,68,0,1365,-0.236,0.324,0.871,21.85,-1.13,37.23,R
,1661611,69,0,1509,-0.243,0.329,0.880,21.88,4.00,36.39,R
,1661621,68,0,1388,-0.242,0.333,0.884,19.32,6.52,36.30,R
,1661631,66,0,1363,-0.242,0.304,0.880,15.61,9.22,38.51,R
,1661641,69,0,1049,-0.269,0.282,0.891,9.62,10.56,39.73,R
,1661651,69,0,720,-0.245,0.282,0.902,4.75,11.27,41.92,R
,1661661,72,0,919,-0.241,0.262,0.935,2.40,10.85,41.72,R
,1661671,66,0,1196,-0.219,0.254,0.962,2.19,14.15,41.14,R
,1661681,75,0,1284,-0.202,0.256,0.982,1.76,16.38,40.04,R
,1661691,70,0,1114,-0.212,0.252,1.010,2.77,18.58,38.57,R
,1661701,71,0,938,-0.199,0.216,1.004,9.56,21.19,34.48,R
,1661711,68,0,847,-0.224,0.257,1.006,11.32,20.76,29.75,R
,1661721,67,0,805,-0.247,0.283,1.000,14.05,19.57,28.44,R
,1661731,67,0,511,-0.239,0.310,0.968,15.76,20.70,30.02,R
,1661741,67,0,499,-0.187,0.442,0.916,-1.02,20.12,21.35,R
,1661751,73,0,0,-0.214,0.295,0.894,7.41,26.41,35.32,R
,1661761,67,0,0,-0.212,0.304,0.903,3.58,31.79,37.37,R
,1661771,75,0,0,-0.293,0.292,0.952,-0.94,31.28,40.63,R
,1661781,73,0,0,-0.257,0.281,0.925,-4.68,28.53,42.31,R
,1661791,59,0,469,-0.281,0.272,0.946,-7.78,22.41,42.79,R
,1661801,70,0,1277,-0.292,0.245,0.967,-8.31,14.23,41.09,R
,1661811,71,0,2015,-0.266,0.138,0.985,-7.46,10.56,36.97,R
,1661821,72,0,2013,-0.259,0.164,1.036,5.49,9.51,31.34,R
,1661831,90,0,1780,-0.262,0.167,1.007,4.49,7.05,28.25,R
,1661841,80,0,2169,-0.269,0.180,0.966,7.56,13.56,29.53,R
,1661851,80,0,1653,-0.292,0.219,0.955,4.31,16.95,32.47,R
,1661861,67,0,992,-0.274,0.210,0.977,1.23,18.00,33.21,R
,1661871,80,0,1015,-0.266,0.212,0.964,-0.13,16.69,31.37,R
,1661881,76,0,1969,-0.254,0.191,0.935,-1.78,14.93,29.58,R
,1661891,83,0,2349,-0.288,0.201,0.943,0.91,16.79,29.18,R
,1661901,81,0,2128,-0.302,0.116,0.910,8.89,18.40,31.03,R
,1661911,83,0,3339,-0.272,0.174,0.936,6.77,20.35,26.36,R
,1661921,79,0,3478,-0.386,0.189,0.844,2.68,29.65,27.81,R
,1661931,83,0,3167,-0.355,0.195,0.926,-0.53,27.71,31.27,R
,1661941,88,0,3967,-0.344,0.175,0.948,-2.97,27.33,25.79,R
,1661951,85,0,4095,-0.333,0.182,0.947,0.60,19.48,21.87,R
,1661961,79,0,4095,-0.355,0.184,0.950,2.07,17.57,21.05,R
,1661971,80,0,4095,-0.345,0.170,0.967,5.67,14.93,23.85,R
,1661981,80,0,4095,-0.324,0.175,0.982,7.73,17.16,26.80,R
,1661991,80,0,3742,-0.301,0.168,0.978,10.28,20.44,28.40,R
,1662001,80,0,3669,-0.371,0.153,1.015,25.20,17.08,27.90,R
,1662011,78,0,3487,-0.273,0.168,1.026,13.99,16.21,22.31,R
,1662021,87,0,3314,-0.265,0.175,1.031,14.95,15.28,20.27,R
,1662031,93,0,3421,-0.279,0.166,1.002,12.40,12.70,20.69,R
,1662041,87,0,3407,-0.260,0.186,1.003,14.57,8.61,21.58,R
,1662051,93,0,2926,-0.250,0.190,0.998,7.29,2.15,22.34,R
,1662061,91,0,2545,-0.207,0.188,1.020,0.13,-4.53,24.44,R
,1662071,94,0,2508,-0.198,0.179,1.047,-5.81,-8.41,25.53,R
,1662081,87,0,2343,-0.177,0.134,1.072,-5.73,-11.59,23.56,R
,1662091,80,0,1991,-0.190,0.124,1.073,-7.63,-17.21,21.35,R
,1662101,80,0,2554,-0.257,0.150,1.075,-14.07,-25.31,23.73,R
,1662111,83,0,1904,-0.214,0.106,1.053,-13.20,-32.26,23.89,R
,1662121,80,0,1877,-0.214,0.121,1.087,-16.83,-41.89,20.95,R
,1662131,68,0,2184,-0.222,0.149,1.064,-15.38,-50.15,20.05,R
,1662141,70,0,1831,-0.224,0.173,1.031,-13.90,-53.88,20.39,R
,1662151,64,0,1472,-0.214,0.132,1.046,-16.41,-56.15,19.85,R
,1662161,70,0,1484,-0.117,0.121,1.062,-12.04,-55.16,19.58,R
,1662171,71,0,1520,-0.045,0.088,1.041,-1.87,-49.60,19.90,R
,1662181,80,0,1477,-0.021,0.087,1.034,3.35,-39.92,20.53,R
,1662191,75,0,1337,-0.010,0.096,1.003,9.79,-25.24,21.85,R
,1662201,75,0,1317,0.061,0.046,0.951,9.27,-8.79,19.11,R
,1662211,77,0,1629,-0.021,0.022,0.970,9.87,-0.69,19.89,R
,1662221,76,0,1488,0.024,0.003,0.924,16.71,5.01,23.67,R
,1662231,77,0,1299,0.020,-0.013,0.952,12.62,7.31,23.66,R
,1662241,76,0,1395,0.009,0.007,0.921,12.02,15.01,23.58,R
,1662251,112,0,1490,-0.008,0.010,0.903,8.75,20.37,21.23,R
,1662261,137,0,1509,-0.020,-0.024,0.864,9.17,30.95,19.66,R
,1662271,55,0,1603,0.083,-0.090,1.080,21.65,31.04,13.26,R
,1662281,368,0,1798,0.082,0.047,0.986,29.58,38.98,2.73,R
,1662291,656,0,1777,0.014,-0.040,1.029,56.46,57.04,7.76,R
,1662301,666,0,1919,-0.023,0.086,1.012,62.05,68.12,13.73,R
,1662311,706,0,2174,-0.128,0.120,0.997,56.34,71.40,19.37,R
,1662321,763,0,2135,-0.174,0.152,1.033,44.72,66.81,22.59,R
,1662331,768,0,2414,-0.201,0.141,1.060,34.28,57.21,24.16,R
,1662341,813,0,2179,-0.207,0.136,1.054,24.63,46.20,24.69,R
,1662351,864,0,2106,-0.185,0.127,1.055,23.32,37.86,22.48,R
,1662361,926,0,1886,-0.166,0.151,1.019,26.60,32.99,21.34,R
,1662371,993,0,1855,-0.131,0.143,1.034,28.72,34.37,16.28,R
,1662381,1051,0,1794,-0.041,0.156,0.918,32.59,43.54,17.79,R
,1662391,1051,0,1786,-0.103,0.132,1.002,37.14,51.77,17.27,R
,1662401,1114,0,1840,-0.100,0.101,0.970,42.42,58.37,18.30,R
,1662411,1102,0,1798,-0.158,0.100,0.991,40.48,67.30,19.81,R
,1662421,1161,0,2187,-0.219,0.132,1.031,32.97,62.46,25.46,R
,1662431,1152,0,2003,-0.245,0.156,1.060,21.79,52.31,28.34,R
