wallclock_iso,t_ms,fsr1,fsr2,emg,ax,ay,az,gx,gy,gz,mode
,1552131,114,0,1843,0.292,0.907,0.127,-42.44,11.71,3.32,R
,1552141,109,0,1841,0.299,0.907,0.142,-43.20,11.14,4.77,R
,1552151,106,0,1843,0.304,0.906,0.147,-42.55,11.45,5.96,R
,1552161,101,0,1850,0.309,0.911,0.159,-41.57,12.64,6.50,R
,1552171,107,0,1850,0.300,0.918,0.178,-38.30,14.15,6.79,R
,1552181,112,0,1846,0.298,0.926,0.178,-34.38,12.95,7.52,R
,1552191,103,0,1849,0.315,0.926,0.167,-32.39,11.25,8.01,R
,1552201,101,0,1845,0.324,0.933,0.172,-30.77,8.79,8.12,R
,1552211,99,0,1841,0.320,0.941,0.172,-28.59,6.79,8.16,R
,1552221,108,0,1845,0.318,0.946,0.175,-26.87,4.85,8.88,R
,1552231,55,0,1845,0.322,0.935,0.160,-25.28,3.47,9.93,R
,1552241,103,0,1843,0.335,0.927,0.156,-21.58,1.89,11.55,R
,1552251,112,0,1840,0.347,0.919,0.140,-16.87,2.79,12.89,R
,1552261,105,0,1846,0.352,0.910,0.126,-12.41,4.03,13.22,R
,1552271,111,0,1847,0.347,0.900,0.114,-10.39,4.35,12.89,R
,1552281,102,0,1847,0.333,0.888,0.092,-10.93,4.00,11.18,R
,1552291,106,0,1852,0.306,0.876,0.082,-14.00,2.32,9.29,R
,1552301,103,0,1853,0.289,0.856,0.077,-16.03,0.32,7.41,R
,1552311,106,0,1855,0.272,0.855,0.062,-19.34,-2.90,6.01,R
,1552321,103,0,1856,0.258,0.884,0.067,-18.61,-2.49,7.81,R
,1552331,108,0,1855,0.259,0.885,0.051,-20.29,3.47,10.12,R
,1552341,97,0,1846,0.264,0.905,0.040,-24.01,7.36,14.47,R
,1552351,103,0,1852,0.284,0.905,0.061,-25.95,9.97,19.87,R
,1552361,110,0,1849,0.325,0.906,0.052,-29.63,12.93,22.96,R
,1552371,104,0,1856,0.365,0.896,0.061,-32.85,14.53,23.35,R
,1552381,99,0,1852,0.320,0.887,0.088,-22.61,15.02,20.76,R
,1552391,101,0,1856,0.396,0.890,0.060,-32.15,20.38,19.41,R
,1552401,100,0,1854,0.405,0.895,0.097,-32.18,21.33,17.51,R
,1552411,99,0,1853,0.415,0.889,0.095,-29.84,21.27,16.56,R
,1552421,99,0,1847,0.439,0.919,0.110,-22.56,22.35,16.70,R
,1552431,102,0,1853,0.441,0.910,0.128,-16.68,24.46,16.24,R
,1552441,109,0,1851,0.438,0.909,0.121,-13.72,24.03,15.40,R
,1552451,100,0,1846,0.449,0.911,0.130,-14.59,23.16,15.61,R
,1552461,107,0,1845,0.442,0.917,0.148,-12.61,23.54,15.55,R
,1552471,103,0,1849,0.444,0.896,0.149,-13.46,24.05,15.14,R
,1552481,102,0,1846,0.458,0.885,0.156,-10.71,24.60,12.97,R
,1552491,101,0,1845,0.250,0.985,0.337,-4.32,1.53,8.54,R
,1552501,111,0,1845,0.520,0.845,0.076,-9.71,8.96,8.16,R
,1552511,103,0,1849,0.512,0.799,0.173,-29.20,11.21,-1.56,R
,1552521,96,0,1855,0.524,0.798,0.213,-40.06,1.66,-9.04,R
,1552531,96,0,1850,0.502,0.783,0.255,-40.13,-7.80,-12.39,R
,1552541,86,0,1851,0.553,0.763,0.130,-63.35,-3.77,-10.05,R
,1552551,87,0,1850,0.494,0.784,0.196,-46.87,4.18,-14.78,R
,1552561,95,0,1850,0.431,0.793,0.175,-50.21,13.92,-12.74,R
,1552571,97,0,1853,0.397,0.787,0.314,-64.93,13.10,-7.96,R
,1552581,93,0,1854,0.411,0.797,0.260,-66.96,22.53,-8.34,R
,1552591,94,0,1850,0.321,0.773,0.228,-78.64,3.80,-2.13,R
,1552601,87,0,1851,0.365,0.772,0.293,-76.67,2.72,0.57,R
,1552611,88,0,1852,0.391,0.777,0.365,-76.21,11.68,4.71,R
,1552621,96,0,1851,0.393,0.777,0.343,-66.19,20.75,9.89,R
,1552631,96,0,1850,0.437,0.794,0.418,-55.11,33.95,12.50,R
,1552641,84,0,1845,0.440,0.815,0.406,-43.78,45.95,14.09,R
,1552651,87,0,1849,0.422,0.841,0.450,-39.95,50.20,15.70,R
,1552661,86,0,1850,0.398,0.858,0.442,-38.33,48.72,14.80,R
,1552671,93,0,1846,0.382,0.860,0.461,-42.76,42.63,13.40,R
,1552681,94,0,1851,0.374,0.854,0.486,-46.74,36.40,11.61,R
,1552691,96,0,1843,0.369,0.844,0.505,-48.22,32.60,10.04,R
,1552701,94,0,1842,0.358,0.832,0.515,-44.58,32.09,10.60,R
,1552711,83,0,1844,0.362,0.818,0.520,-37.03,33.79,12.82,R
,1552721,91,0,1841,0.372,0.819,0.518,-28.12,39.33,15.31,R
,1552731,87,0,1845,0.368,0.822,0.500,-20.74,43.92,16.83,R
,1552741,91,0,1845,0.373,0.811,0.500,-18.53,44.79,17.92,R
,1552751,64,0,1850,0.368,0.798,0.490,-20.26,42.27,17.44,R
,1552761,107,0,1846,0.355,0.781,0.501,-21.98,41.76,16.70,R
,1552771,109,0,1851,0.351,0.742,0.498,-26.07,41.04,15.87,R
,1552781,102,0,1854,0.350,0.709,0.498,-29.26,40.41,14.38,R
,1552791,96,0,1845,0.371,0.688,0.519,-34.71,43.42,12.05,R
,1552801,49,0,1850,0.344,0.667,0.526,-34.19,44.14,10.36,R
,1552811,93,0,1854,0.324,0.661,0.547,-32.65,43.89,6.67,R
,1552821,93,0,1846,0.333,0.631,0.548,-34.79,38.49,0.30,R
,1552831,95,0,1853,0.330,0.609,0.554,-47.69,29.30,-6.57,R
,1552841,99,0,1846,0.288,0.687,0.572,-62.30,15.22,-22.40,R
,1552851,96,0,1851,0.317,0.697,0.575,-92.53,-7.60,-35.27,R
,1552861,86,0,1849,0.398,0.647,0.708,-102.36,-8.78,-39.95,R
,1552871,89,0,1841,0.339,0.589,0.664,-127.93,-9.18,-21.78,R
,1552881,96,0,1846,0.197,0.562,0.716,-94.41,13.25,-6.43,R
,1552891,91,0,1846,0.142,0.633,0.900,-54.44,23.16,-13.01,R
,1552901,93,0,1851,0.257,0.664,0.702,-30.71,44.93,6.88,R
,1552911,97,0,1856,0.318,0.851,0.689,-56.67,3.28,-13.03,R
,1552921,102,0,1852,0.375,0.735,0.723,-77.54,9.13,-22.71,R
,1552931,97,0,1853,0.249,0.662,0.873,-57.39,35.48,-10.19,R
,1552941,94,0,1858,0.104,0.679,0.913,-13.83,49.22,1.76,R
,1552951,90,0,1859,0.173,0.832,0.872,10.63,38.06,1.75,R
,1552961,102,0,1856,0.262,0.897,0.818,-13.28,23.34,-8.57,R
,1552971,91,0,1855,0.481,0.804,0.714,-20.51,45.43,-5.56,R
,1552981,93,0,1856,0.273,0.638,0.834,-18.58,68.37,19.47,R
,1552991,95,0,1862,-0.267,1.175,0.848,220.29,100.00,-0.74,R
,1553001,69,0,1863,1.111,0.719,0.667,79.97,217.19,-8.92,R
,1553011,66,0,1862,0.268,0.827,0.315,77.13,174.26,57.12,R
,1553021,93,0,1859,0.211,0.466,0.433,106.13,201.56,91.76,R
,1553031,105,0,1860,-0.153,0.796,0.783,142.13,167.76,95.69,R
,1553041,102,0,1862,0.388,0.859,0.691,179.04,160.67,101.76,R
,1553051,66,0,1867,0.427,0.667,0.872,165.23,121.02,89.73,R
,1553061,97,0,1856,0.406,0.946,0.904,90.32,110.98,59.80,R
,1553071,103,0,1855,0.919,1.038,0.705,60.31,90.14,-1.20,R
,1553081,97,0,1855,0.253,1.013,1.002,-26.16,16.76,-7.55,R
,1553091,91,0,1850,-0.165,0.677,0.247,-72.88,-150.40,5.03,R
,1553101,101,0,1850,0.816,0.557,0.106,-167.75,-189.60,11.00,R
,1553111,109,0,1859,0.155,1.061,1.031,-256.79,-150.58,2.79,R
,1553121,111,0,1850,0.073,0.341,0.551,-107.54,-47.47,3.75,R
,1553131,94,0,1858,0.298,0.540,1.038,-12.85,-35.18,45.83,R
,1553141,95,0,1866,0.578,0.474,0.905,-21.49,-24.17,50.27,R
,1553151,107,0,1863,0.485,0.411,0.750,-26.06,-9.80,36.10,R
,1553161,78,0,1859,0.480,0.422,0.779,-15.58,-2.64,27.46,R
,1553171,95,0,1855,0.457,0.414,0.763,-17.14,0.92,16.83,R
,1553181,95,0,1855,0.454,0.373,0.810,4.10,14.85,9.15,R
,1553191,100,0,1851,0.376,0.362,0.750,20.94,21.34,9.98,R
,1553201,93,0,1855,0.390,0.355,0.688,24.10,16.70,13.08,R
,1553211,92,0,1857,0.437,0.417,0.691,14.02,14.93,6.57,R
,1553221,95,0,1851,0.457,0.429,0.653,-4.64,5.91,-4.40,R
,1553231,94,0,1850,0.454,0.438,0.735,-26.59,-14.03,-18.80,R
,1553241,96,0,1844,0.439,0.391,0.663,-50.15,-26.41,-27.64,R
,1553251,97,0,1846,0.448,0.352,0.681,-59.75,-31.53,-34.94,R
,1553261,94,0,1851,0.448,0.299,0.698,-64.10,-32.43,-39.75,R
,1553271,95,0,1851,0.447,0.281,0.725,-63.63,-31.44,-42.16,R
,1553281,105,0,1849,0.452,0.291,0.763,-53.61,-26.02,-44.34,R
,1553291,101,0,1853,0.462,0.307,0.772,-45.71,-20.84,-50.25,R
,1553301,98,0,1849,0.480,0.333,0.767,-41.48,-20.43,-56.27,R
,1553311,95,0,1856,0.428,0.343,0.810,-37.16,-20.44,-62.82,R
,1553321,94,0,1852,0.455,0.367,0.861,-26.27,-21.30,-68.36,R
,1553331,62,0,1853,0.430,0.386,0.815,-21.86,-22.29,-71.47,R
,1553341,99,0,1853,0.418,0.411,0.817,-21.39,-23.73,-75.99,R
,1553351,65,0,1849,0.349,0.486,0.823,-25.31,-28.64,-79.07,R
,1553361,106,0,1850,0.295,0.512,0.806,-36.41,-43.76,-79.81,R
,1553371,97,0,1852,0.277,0.566,0.787,-53.66,-66.86,-78.42,R
,1553381,99,0,1842,0.297,0.662,0.763,-71.84,-82.38,-76.91,R
,1553391,101,0,1845,0.340,0.640,0.736,-88.59,-97.97,-75.18,R
,1553401,97,0,1851,0.425,0.618,0.734,-109.86,-116.06,-81.21,R
,1553411,102,0,1856,0.476,0.571,0.725,-113.77,-122.64,-91.67,R
,1553421,102,0,1842,0.528,0.492,0.741,-109.61,-120.02,-103.15,R
,1553431,94,0,1841,0.576,0.436,0.713,-96.85,-112.92,-113.38,R
,1553441,96,0,1843,0.575,0.459,0.737,-72.62,-93.31,-120.69,R
,1553451,95,0,1842,0.537,0.489,0.737,-45.74,-63.39,-124.30,R
,1553461,96,0,1840,0.456,0.538,0.732,-16.99,-35.08,-120.65,R
,1553471,97,0,1840,0.362,0.642,0.728,-0.91,-13.80,-113.12,R
,1553481,90,0,1840,0.302,0.675,0.623,5.39,0.67,-111.26,R
,1553491,95,0,1838,0.232,0.739,0.643,-9.43,3.54,-109.58,R
,1553501,103,0,1837,0.173,0.708,0.666,-27.02,-7.83,-111.33,R
,1553511,99,0,1839,0.175,0.712,0.652,-37.26,-23.66,-112.31,R
,1553521,99,0,1840,0.160,0.641,0.630,-37.08,-35.95,-118.13,R
,1553531,97,0,1840,0.164,0.574,0.608,-42.15,-48.09,-127.52,R
,1553541,95,0,1840,0.165,0.578,0.628,-32.65,-50.49,-135.59,R
,1553551,96,0,1841,0.135,0.554,0.594,-14.61,-37.51,-140.94,R
,1553561,97,0,1836,0.131,0.519,0.560,4.19,-22.60,-144.33,R
,1553571,103,0,1840,0.047,0.583,0.595,21.00,2.29,-138.33,R
,1553581,97,0,1837,-0.017,0.636,0.575,43.44,43.30,-128.92,R
,1553591,93,0,1835,-0.040,0.661,0.504,56.19,77.57,-118.31,R
,1553601,97,0,1831,-0.153,0.715,0.568,55.30,93.54,-111.37,R
,1553611,67,0,1837,-0.107,0.772,0.431,56.74,115.60,-103.09,R
,1553621,97,0,1835,-0.182,0.751,0.478,60.07,124.43,-94.49,R
,1553631,101,0,1830,-0.314,0.732,0.631,50.39,122.82,-88.94,R
,1553641,92,0,1835,-0.307,0.751,0.613,48.43,115.89,-86.07,R
,1553651,99,0,1831,-0.248,0.751,0.566,41.18,100.61,-81.26,R
,1553661,86,0,1829,-0.235,0.751,0.535,28.54,91.02,-80.14,R
,1553671,95,0,1837,-0.224,0.748,0.513,16.89,83.79,-81.06,R
,1553681,98,0,1840,-0.259,0.772,0.540,8.92,85.43,-78.59,R
,1553691,103,0,1840,-0.298,0.779,0.551,1.15,92.47,-72.68,R
,1553701,103,0,1841,-0.335,0.771,0.556,-12.07,99.54,-64.08,R
,1553711,97,0,1844,-0.412,0.775,0.589,-28.03,101.19,-52.78,R
,1553721,98,0,1845,-0.460,0.771,0.623,-46.06,97.11,-40.82,R
,1553731,101,0,1842,-0.485,0.782,0.652,-59.64,97.43,-30.75,R
,1553741,98,0,1855,-0.481,0.746,0.656,-72.35,96.35,-23.90,R
,1553751,102,0,1853,-0.464,0.719,0.711,-80.81,95.14,-20.08,R
,1553761,100,0,1854,-0.434,0.671,0.680,-87.17,90.98,-18.42,R
,1553771,96,0,1854,-0.430,0.639,0.734,-93.42,85.39,-16.89,R
,1553781,102,0,1855,-0.170,0.777,1.713,-25.10,59.02,-25.33,R
,1553791,105,0,1859,-0.461,0.632,0.842,-87.32,76.49,-11.55,R
,1553801,101,0,1858,-0.456,0.603,0.817,-80.85,69.59,-9.95,R
,1553811,101,0,1858,-0.462,0.582,0.865,-79.60,63.63,-12.66,R
,1553821,83,0,1852,-0.306,0.630,1.380,-49.92,64.32,-22.43,R
,1553831,0,0,1851,-0.470,0.547,1.042,-37.92,51.62,-25.07,R
,1553841,0,0,1854,-0.405,0.494,1.109,12.65,49.74,-37.87,R
,1553851,30,0,1855,-0.376,0.504,1.041,63.62,67.22,-48.04,R
,1553861,89,0,1857,-0.398,0.551,0.856,106.07,110.14,-41.69,R
,1553871,102,0,1855,-0.580,0.725,0.172,52.71,123.80,-12.13,R
,1553881,94,0,1852,-0.589,0.868,0.509,154.29,195.47,0.45,R
,1553891,99,0,1851,-0.461,0.508,0.744,148.34,180.01,-9.96,R
,1553901,96,0,1851,-0.491,0.694,0.676,126.34,150.81,-27.88,R
,1553911,99,0,1843,-0.463,0.765,0.533,106.16,129.39,-34.78,R
,1553921,93,0,1845,-0.652,0.793,0.557,87.87,85.36,-41.20,R
,1553931,101,0,1842,-0.623,0.724,0.500,77.41,48.35,-47.44,R
,1553941,100,0,1844,-0.760,0.741,0.448,44.52,24.24,-41.09,R
,1553951,96,0,1840,-0.652,0.776,0.434,5.71,4.29,-33.29,R
,1553961,93,0,1841,-0.738,0.860,0.656,-14.84,-12.70,-23.12,R
,1553971,98,0,1853,-0.671,0.832,0.561,-29.29,-22.28,-16.83,R
,1553981,102,0,1851,-0.595,0.726,0.524,-32.07,-17.97,-17.49,R
,1553991,99,0,1842,-0.539,0.671,0.545,-32.42,-9.24,-19.62,R
,1554001,98,0,1847,-0.545,0.628,0.545,-32.35,-0.05,-19.33,R
,1554011,101,0,1842,-0.569,0.604,0.533,-31.17,9.11,-15.21,R
,1554021,100,0,1841,-0.561,0.584,0.539,-30.56,18.29,-9.47,R
,1554031,97,0,1841,-0.558,0.573,0.575,-31.19,24.18,-6.56,R
,1554041,99,0,1849,-0.543,0.536,0.557,-32.22,30.00,-2.91,R
,1554051,63,0,1842,-0.529,0.539,0.571,-34.03,33.30,-2.57,R
,1554061,102,0,1840,-0.551,0.549,0.587,-36.93,32.96,-2.54,R
,1554071,95,0,1840,-0.559,0.556,0.609,-39.74,30.99,-2.92,R
,1554081,64,0,1838,-0.557,0.570,0.617,-42.87,25.28,-6.42,R
,1554091,103,0,1841,-0.572,0.582,0.604,-48.73,18.58,-10.72,R
,1554101,97,0,1841,-0.587,0.588,0.595,-52.68,13.74,-15.30,R
,1554111,99,0,1840,-0.581,0.603,0.624,-58.06,10.21,-18.20,R
,1554121,99,0,1841,-0.579,0.618,0.632,-59.35,7.57,-19.61,R
,1554131,97,0,1847,-0.582,0.636,0.648,-59.42,7.54,-20.34,R
,1554141,111,0,1846,-0.625,0.632,0.693,-57.95,8.12,-21.61,R
,1554151,106,0,1846,-0.587,0.662,0.610,-57.55,10.67,-24.54,R
,1554161,91,0,1847,-0.577,0.648,0.646,-60.79,14.63,-25.17,R
,1554171,81,0,1845,-0.583,0.666,0.631,-62.32,12.46,-29.18,R
,1554181,101,0,1850,-0.593,0.658,0.682,-73.74,8.41,-28.83,R
,1554191,101,0,1852,-0.593,0.663,0.692,-83.97,0.70,-28.71,R
,1554201,106,0,1854,-0.586,0.612,0.697,-91.08,-7.85,-30.97,R
,1554211,99,0,1847,-0.576,0.547,0.744,-92.82,-18.21,-37.14,R
,1554221,103,0,1853,-0.571,0.482,0.742,-90.16,-27.07,-42.69,R
,1554231,99,0,1856,-0.579,0.431,0.756,-85.80,-31.02,-48.22,R
,1554241,100,0,1856,-0.637,0.420,0.776,-74.50,-29.62,-47.82,R
,1554251,98,0,1845,-0.668,0.411,0.792,-60.82,-20.89,-39.20,R
,1554261,98,0,1851,-0.605,0.402,0.787,-44.62,-15.22,-30.31,R
,1554271,95,0,1850,-0.570,0.429,0.743,-32.27,-6.53,-22.42,R
,1554281,98,0,1849,-0.556,0.413,0.734,-21.72,-0.38,-18.43,R
,1554291,101,0,1855,-0.568,0.458,0.694,-17.00,3.31,-14.69,R
,1554301,103,0,1857,-0.600,0.457,0.701,-17.90,2.50,-12.24,R
,1554311,66,0,1855,-0.623,0.447,0.705,-18.96,-2.08,-9.01,R
,1554321,101,0,1855,-0.652,0.449,0.707,-21.26,-6.98,-3.79,R
,1554331,100,0,1855,-0.660,0.458,0.728,-21.48,-9.40,2.71,R
,1554341,99,0,1854,-0.648,0.424,0.780,-17.87,-13.76,5.26,R
,1554351,75,0,1853,-0.644,0.414,0.816,-12.30,-16.05,6.62,R
,1554361,97,0,1846,-0.628,0.403,0.822,-2.91,-15.10,8.48,R
,1554371,66,0,1847,-0.612,0.417,0.818,4.98,-12.67,11.05,R
,1554381,106,0,1853,-0.622,0.421,0.830,11.96,-11.68,12.13,R
,1554391,99,0,1853,-0.631,0.432,0.813,18.28,-8.49,14.33,R
,1554401,70,0,1851,-0.644,0.460,0.819,20.71,-5.44,18.51,R
,1554411,98,0,1850,-0.649,0.463,0.803,21.53,-6.05,23.00,R
,1554421,101,0,1846,-0.649,0.485,0.787,19.79,-8.93,25.81,R
,1554431,98,0,1852,-0.639,0.480,0.775,16.28,-11.76,25.51,R
,1554441,99,0,1844,-0.620,0.503,0.756,11.50,-16.12,25.28,R
,1554451,64,0,1850,-0.601,0.503,0.737,3.23,-20.72,23.67,R
,1554461,98,0,1849,-0.597,0.508,0.720,-8.50,-25.83,22.21,R
,1554471,95,0,1850,-0.584,0.493,0.729,-18.27,-31.53,19.52,R
,1554481,97,0,1845,-0.566,0.482,0.751,-25.03,-36.37,16.93,R
,1554491,101,0,1850,-0.541,0.460,0.727,-24.79,-37.33,14.44,R
,1554501,96,0,1847,-0.503,0.432,0.725,-26.18,-35.79,10.63,R
,1554511,101,0,1847,-0.480,0.418,0.713,-27.22,-31.79,6.89,R
,1554521,100,0,1847,-0.480,0.405,0.714,-29.40,-28.44,4.73,R
,1554531,104,0,1847,-0.476,0.392,0.706,-32.48,-24.58,4.82,R
,1554541,98,0,1847,-0.468,0.375,0.726,-32.62,-20.35,5.98,R
,1554551,98,0,1842,-0.448,0.363,0.709,-33.14,-17.57,4.89,R
,1554561,102,0,1845,-0.436,0.336,0.720,-32.16,-15.19,4.60,R
,1554571,114,0,1847,-0.433,0.324,0.720,-33.37,-13.71,5.83,R
,1554581,99,0,1850,-0.430,0.311,0.733,-33.16,-13.91,6.15,R
,1554591,112,0,1851,-0.424,0.290,0.750,-27.60,-12.89,6.59,R
,1554601,102,0,1853,-0.408,0.282,0.766,-22.32,-10.26,6.13,R
,1554611,101,0,1851,-0.408,0.300,0.769,-19.80,-5.85,4.77,R
,1554621,69,0,1851,-0.421,0.317,0.768,-23.39,-4.12,3.09,R
,1554631,89,0,1852,-0.428,0.321,0.787,-26.21,-5.22,-0.91,R
,1554641,102,0,1847,-0.438,0.303,0.814,-31.17,-6.67,-5.90,R
,1554651,97,0,1856,-0.441,0.317,0.833,-35.23,-8.05,-9.00,R
,1554661,99,0,1856,-0.465,0.321,0.866,-36.12,-6.79,-10.20,R
,1554671,80,0,1856,-0.489,0.308,0.876,-26.53,-3.33,-9.04,R
,1554681,103,0,1861,-0.468,0.346,0.875,-13.03,4.43,-7.40,R
